obs;delta;resp;error;theta;rt;study;experiment;stimulus
1;-70;66.614;-8.386;75;1.333;Fischer et al. (2020);Experiment 1;Motion
1;-150;204.66;-20.34;225;1.2164;Fischer et al. (2020);Experiment 1;Motion
1;-80;308.69;3.69;305;1.8995;Fischer et al. (2020);Experiment 1;Motion
1;-170;133.8;18.8;115;0.89986;Fischer et al. (2020);Experiment 1;Motion
1;70;47.055;2.055;45;1.5662;Fischer et al. (2020);Experiment 1;Motion
1;-110;156.76;1.75999999999999;155;1.7329;Fischer et al. (2020);Experiment 1;Motion
1;130;314.65;-70.35;25;1.8329;Fischer et al. (2020);Experiment 1;Motion
1;-130;132.66;-22.34;155;2.1494;Fischer et al. (2020);Experiment 1;Motion
1;-120;277.23;2.23000000000002;275;2.4493;Fischer et al. (2020);Experiment 1;Motion
1;10;274.68;9.68000000000001;265;1.0166;Fischer et al. (2020);Experiment 1;Motion
1;-140;47.339;2.339;45;1.1831;Fischer et al. (2020);Experiment 1;Motion
1;10;34.016;-0.984000000000002;35;1.1498;Fischer et al. (2020);Experiment 1;Motion
1;150;225.92;-19.08;245;1.683;Fischer et al. (2020);Experiment 1;Motion
1;70;157.04;-17.96;175;1.5829;Fischer et al. (2020);Experiment 1;Motion
1;-150;313.51;-11.49;325;0.91656;Fischer et al. (2020);Experiment 1;Motion
1;50;279.78;4.77999999999997;275;1.9495;Fischer et al. (2020);Experiment 1;Motion
1;70;193.32;-11.68;205;1.333;Fischer et al. (2020);Experiment 1;Motion
1;170;24.094;-10.906;35;1.0998;Fischer et al. (2020);Experiment 1;Motion
1;60;307.84;-27.16;335;1.2997;Fischer et al. (2020);Experiment 1;Motion
1;-90;43.937;-21.063;65;1.4164;Fischer et al. (2020);Experiment 1;Motion
1;-20;91.559;6.559;85;2.2993;Fischer et al. (2020);Experiment 1;Motion
1;-70;145.13;-9.87;155;0.61665;Fischer et al. (2020);Experiment 1;Motion
1;-90;223.94;-21.06;245;1.6329;Fischer et al. (2020);Experiment 1;Motion
1;180;67.181;2.181;65;1.383;Fischer et al. (2020);Experiment 1;Motion
1;-140;204.94;-0.0600000000000023;205;1.1831;Fischer et al. (2020);Experiment 1;Motion
1;130;51.591;-23.409;75;1.0332;Fischer et al. (2020);Experiment 1;Motion
1;10;53.858;-11.142;65;1.5663;Fischer et al. (2020);Experiment 1;Motion
1;-150;205.8;-9.19999999999999;215;1.4497;Fischer et al. (2020);Experiment 1;Motion
1;40;177.17;2.16999999999999;175;1.8328;Fischer et al. (2020);Experiment 1;Motion
1;50;126.14;1.14;125;1.7995;Fischer et al. (2020);Experiment 1;Motion
1;-110;229.04;-5.96000000000001;235;1.9161;Fischer et al. (2020);Experiment 1;Motion
1;-110;356.03;11.03;345;1.7329;Fischer et al. (2020);Experiment 1;Motion
1;150;197.29;2.28999999999999;195;1.0165;Fischer et al. (2020);Experiment 1;Motion
1;60;112.82;-22.18;135;1.2664;Fischer et al. (2020);Experiment 1;Motion
1;70;56.976;-8.024;65;1.3497;Fischer et al. (2020);Experiment 1;Motion
1;-170;210.61;-24.39;235;1.6829;Fischer et al. (2020);Experiment 1;Motion
1;80;138.61;-16.39;155;1.2664;Fischer et al. (2020);Experiment 1;Motion
1;120;27.78;-7.22;35;1.2164;Fischer et al. (2020);Experiment 1;Motion
1;-120;165.26;10.26;155;1.383;Fischer et al. (2020);Experiment 1;Motion
1;-50;204.94;-0.0600000000000023;205;2.0828;Fischer et al. (2020);Experiment 1;Motion
1;40;307.28;142.28;165;1.3831;Fischer et al. (2020);Experiment 1;Motion
1;90;62.929;-12.071;75;1.6829;Fischer et al. (2020);Experiment 1;Motion
1;130;312.94;7.94;305;1.6163;Fischer et al. (2020);Experiment 1;Motion
1;-170;126.14;11.14;115;1.7995;Fischer et al. (2020);Experiment 1;Motion
1;160;309.26;-5.74000000000001;315;1.6163;Fischer et al. (2020);Experiment 1;Motion
1;-90;49.89;4.89;45;0.98313;Fischer et al. (2020);Experiment 1;Motion
1;150;245.2;-9.80000000000001;255;1.2331;Fischer et al. (2020);Experiment 1;Motion
1;180;51.024;-23.976;75;1.8661;Fischer et al. (2020);Experiment 1;Motion
1;150;305.57;20.57;285;1.5996;Fischer et al. (2020);Experiment 1;Motion
1;-90;38.835;23.835;15;1.2166;Fischer et al. (2020);Experiment 1;Motion
1;-170;173.76;-11.24;185;1.1497;Fischer et al. (2020);Experiment 1;Motion
1;130;33.732;-21.268;55;1.6163;Fischer et al. (2020);Experiment 1;Motion
1;-10;59.244;-5.756;65;1.4163;Fischer et al. (2020);Experiment 1;Motion
1;10;59.528;4.528;55;1.8828;Fischer et al. (2020);Experiment 1;Motion
1;-110;153.64;-11.36;165;1.3164;Fischer et al. (2020);Experiment 1;Motion
1;-110;270.14;-4.86000000000001;275;2.0662;Fischer et al. (2020);Experiment 1;Motion
1;-150;32.031;-32.969;65;1.0331;Fischer et al. (2020);Experiment 1;Motion
1;90;316.06;-18.94;335;0.86656;Fischer et al. (2020);Experiment 1;Motion
1;-50;28.63;3.63;25;1.0498;Fischer et al. (2020);Experiment 1;Motion
1;170;216.57;1.56999999999999;215;1.2997;Fischer et al. (2020);Experiment 1;Motion
1;-40;233.01;-21.99;255;0.50004;Fischer et al. (2020);Experiment 1;Motion
1;-70;341.86;16.86;325;1.2831;Fischer et al. (2020);Experiment 1;Motion
1;-70;55.843;20.843;35;0.99982;Fischer et al. (2020);Experiment 1;Motion
1;140;216.85;-38.15;255;1.1331;Fischer et al. (2020);Experiment 1;Motion
1;150;113.67;8.67;105;1.4997;Fischer et al. (2020);Experiment 1;Motion
1;-180;296.22;11.22;285;0.46667;Fischer et al. (2020);Experiment 1;Motion
1;-140;319.75;-105.25;65;1.683;Fischer et al. (2020);Experiment 1;Motion
1;-10;74.551;-0.448999999999998;75;1.2164;Fischer et al. (2020);Experiment 1;Motion
1;-50;144;19;125;0.54999;Fischer et al. (2020);Experiment 1;Motion
1;-90;232.44;17.44;215;1.7162;Fischer et al. (2020);Experiment 1;Motion
1;0;218.27;3.27000000000001;215;2.3993;Fischer et al. (2020);Experiment 1;Motion
1;50;166.68;1.68000000000001;165;1.5996;Fischer et al. (2020);Experiment 1;Motion
1;-80;211.46;-33.54;245;1.3997;Fischer et al. (2020);Experiment 1;Motion
1;50;194.17;-0.830000000000013;195;1.533;Fischer et al. (2020);Experiment 1;Motion
1;130;53.858;-11.142;65;1.0998;Fischer et al. (2020);Experiment 1;Motion
1;-40;126.14;21.14;105;1.3164;Fischer et al. (2020);Experiment 1;Motion
1;-100;221.39;16.39;205;1.483;Fischer et al. (2020);Experiment 1;Motion
1;50;140.03;-14.97;155;0.99986;Fischer et al. (2020);Experiment 1;Motion
1;90;46.205;-18.795;65;0.53337;Fischer et al. (2020);Experiment 1;Motion
1;40;45.921;20.921;25;0.91662;Fischer et al. (2020);Experiment 1;Motion
1;-110;123.31;-11.69;135;1.8495;Fischer et al. (2020);Experiment 1;Motion
1;-140;286.87;11.87;275;0.9665;Fischer et al. (2020);Experiment 1;Motion
1;130;131.81;-13.19;145;1.7662;Fischer et al. (2020);Experiment 1;Motion
1;-120;239.81;-25.19;265;1.8329;Fischer et al. (2020);Experiment 1;Motion
1;-40;326.27;21.27;305;0.61672;Fischer et al. (2020);Experiment 1;Motion
1;-140;51.024;-33.976;85;0.86655;Fischer et al. (2020);Experiment 1;Motion
1;40;66.614;21.614;45;1.1831;Fischer et al. (2020);Experiment 1;Motion
1;60;335.91;-9.08999999999997;345;0.84991;Fischer et al. (2020);Experiment 1;Motion
1;-90;43.087;-31.913;75;1.1997;Fischer et al. (2020);Experiment 1;Motion
1;-140;211.18;-3.81999999999999;215;1.8995;Fischer et al. (2020);Experiment 1;Motion
1;30;183.4;-1.59999999999999;185;1.1664;Fischer et al. (2020);Experiment 1;Motion
1;-80;211.75;-53.25;265;1.2331;Fischer et al. (2020);Experiment 1;Motion
1;160;115.65;10.65;105;0.88324;Fischer et al. (2020);Experiment 1;Motion
1;-160;274.39;9.38999999999999;265;1.483;Fischer et al. (2020);Experiment 1;Motion
1;50;216.85;1.84999999999999;215;1.0832;Fischer et al. (2020);Experiment 1;Motion
1;0;199.84;-15.16;215;1.4497;Fischer et al. (2020);Experiment 1;Motion
1;-120;337.61;2.61000000000001;335;2.5159;Fischer et al. (2020);Experiment 1;Motion
1;-150;152.5;27.5;125;2.2327;Fischer et al. (2020);Experiment 1;Motion
1;-150;271.56;-3.44;275;1.1164;Fischer et al. (2020);Experiment 1;Motion
1;-130;43.087;-1.913;45;0.58334;Fischer et al. (2020);Experiment 1;Motion
1;70;307.84;-27.16;335;1.5163;Fischer et al. (2020);Experiment 1;Motion
1;-60;34.299;-0.701000000000001;35;1.0165;Fischer et al. (2020);Experiment 1;Motion
1;90;321.73;16.73;305;1.1165;Fischer et al. (2020);Experiment 1;Motion
1;-90;36.567;1.567;35;1.3164;Fischer et al. (2020);Experiment 1;Motion
1;160;222.8;-12.2;235;1.2331;Fischer et al. (2020);Experiment 1;Motion
1;50;188.79;3.78999999999999;185;1.8328;Fischer et al. (2020);Experiment 1;Motion
1;0;192.19;7.19;185;1.3497;Fischer et al. (2020);Experiment 1;Motion
1;-70;229.61;-25.39;255;3.3656;Fischer et al. (2020);Experiment 1;Motion
1;30;238.39;13.39;225;1.533;Fischer et al. (2020);Experiment 1;Motion
1;-60;298.2;13.2;285;1.1831;Fischer et al. (2020);Experiment 1;Motion
1;-40;311.24;-13.76;325;1.2165;Fischer et al. (2020);Experiment 1;Motion
1;-10;61.795;86.795;335;0.78327;Fischer et al. (2020);Experiment 1;Motion
1;110;219.97;-5.03;225;1.0998;Fischer et al. (2020);Experiment 1;Motion
1;-80;314.93;9.93000000000001;305;2.1827;Fischer et al. (2020);Experiment 1;Motion
1;-40;345.83;0.829999999999984;345;1.8662;Fischer et al. (2020);Experiment 1;Motion
1;140;196.44;-8.56;205;1.533;Fischer et al. (2020);Experiment 1;Motion
1;50;149.95;-5.05000000000001;155;1.3497;Fischer et al. (2020);Experiment 1;Motion
1;20;139.18;4.18000000000001;135;1.3164;Fischer et al. (2020);Experiment 1;Motion
1;-60;196.72;1.72;195;1.2331;Fischer et al. (2020);Experiment 1;Motion
1;-20;216.85;1.84999999999999;215;1.5663;Fischer et al. (2020);Experiment 1;Motion
1;-20;210.05;-24.95;235;1.5663;Fischer et al. (2020);Experiment 1;Motion
1;-50;302.17;17.17;285;1.2164;Fischer et al. (2020);Experiment 1;Motion
1;70;209.48;-5.52000000000001;215;1.3163;Fischer et al. (2020);Experiment 1;Motion
1;30;176.88;-8.12;185;1.9995;Fischer et al. (2020);Experiment 1;Motion
1;-60;228.19;-16.81;245;1.8994;Fischer et al. (2020);Experiment 1;Motion
1;-60;308.69;3.69;305;1.9828;Fischer et al. (2020);Experiment 1;Motion
1;-50;359.15;4.14999999999998;355;1.1997;Fischer et al. (2020);Experiment 1;Motion
1;-50;59.244;14.244;45;0.91651;Fischer et al. (2020);Experiment 1;Motion
1;0;46.772;1.772;45;0.93316;Fischer et al. (2020);Experiment 1;Motion
1;-150;205.23;10.23;195;1.3164;Fischer et al. (2020);Experiment 1;Motion
1;-100;310.68;15.68;295;1.1498;Fischer et al. (2020);Experiment 1;Motion
1;110;179.43;-5.56999999999999;185;2.366;Fischer et al. (2020);Experiment 1;Motion
1;-120;316.91;11.91;305;1.3997;Fischer et al. (2020);Experiment 1;Motion
1;60;226.77;-18.23;245;1.2331;Fischer et al. (2020);Experiment 1;Motion
1;-130;8.7874;-6.2126;15;1.2331;Fischer et al. (2020);Experiment 1;Motion
1;-170;176.03;-8.97;185;1.7162;Fischer et al. (2020);Experiment 1;Motion
1;-90;268.16;-6.83999999999997;275;1.7662;Fischer et al. (2020);Experiment 1;Motion
1;90;181.98;-3.02000000000001;185;1.2664;Fischer et al. (2020);Experiment 1;Motion
1;-30;197.57;-17.43;215;1.6496;Fischer et al. (2020);Experiment 1;Motion
1;-20;223.09;-11.91;235;1.4497;Fischer et al. (2020);Experiment 1;Motion
1;-110;352.06;7.06;345;1.2997;Fischer et al. (2020);Experiment 1;Motion
1;-100;74.268;-10.732;85;1.4164;Fischer et al. (2020);Experiment 1;Motion
1;70;28.913;13.913;15;1.8996;Fischer et al. (2020);Experiment 1;Motion
1;-50;76.535;11.535;65;1.1164;Fischer et al. (2020);Experiment 1;Motion
1;30;24.378;-10.622;35;1.0998;Fischer et al. (2020);Experiment 1;Motion
1;-70;106.58;1.58;105;1.7828;Fischer et al. (2020);Experiment 1;Motion
1;50;40.535;-14.465;55;1.8662;Fischer et al. (2020);Experiment 1;Motion
1;-10;64.063;-0.936999999999998;65;1.283;Fischer et al. (2020);Experiment 1;Motion
1;-170;222.52;-12.48;235;1.1165;Fischer et al. (2020);Experiment 1;Motion
1;80;117.64;-37.36;155;2.2827;Fischer et al. (2020);Experiment 1;Motion
1;70;68.031;-16.969;85;1.1165;Fischer et al. (2020);Experiment 1;Motion
1;-150;230.46;-4.53999999999999;235;1.433;Fischer et al. (2020);Experiment 1;Motion
1;80;139.18;-15.82;155;1.0498;Fischer et al. (2020);Experiment 1;Motion
1;-60;214.87;-0.129999999999995;215;1.383;Fischer et al. (2020);Experiment 1;Motion
1;-90;311.53;6.52999999999997;305;1.3997;Fischer et al. (2020);Experiment 1;Motion
1;-30;328.25;-6.75;335;1.483;Fischer et al. (2020);Experiment 1;Motion
1;40;288.28;-6.72000000000003;295;1.7662;Fischer et al. (2020);Experiment 1;Motion
1;40;231.02;-23.98;255;1.1998;Fischer et al. (2020);Experiment 1;Motion
1;60;167.24;-27.76;195;1.1831;Fischer et al. (2020);Experiment 1;Motion
1;-50;237.83;-7.16999999999999;245;1.5496;Fischer et al. (2020);Experiment 1;Motion
1;80;167.53;2.53;165;0.88326;Fischer et al. (2020);Experiment 1;Motion
1;-120;286.02;1.01999999999998;285;1.5996;Fischer et al. (2020);Experiment 1;Motion
1;140;143.15;-1.84999999999999;145;1.6662;Fischer et al. (2020);Experiment 1;Motion
1;-90;221.39;-13.61;235;1.3497;Fischer et al. (2020);Experiment 1;Motion
1;-110;338.74;-6.25999999999999;345;1.7162;Fischer et al. (2020);Experiment 1;Motion
1;150;213.73;18.73;195;2.0828;Fischer et al. (2020);Experiment 1;Motion
1;40;158.74;3.74000000000001;155;1.6329;Fischer et al. (2020);Experiment 1;Motion
1;-120;289.7;14.7;275;1.7495;Fischer et al. (2020);Experiment 1;Motion
1;70;203.53;-1.47;205;1.2164;Fischer et al. (2020);Experiment 1;Motion
1;10;197.01;2.00999999999999;195;1.2164;Fischer et al. (2020);Experiment 1;Motion
1;50;161.29;16.29;145;1.9995;Fischer et al. (2020);Experiment 1;Motion
1;-160;320.03;15.03;305;1.7329;Fischer et al. (2020);Experiment 1;Motion
1;-90;43.087;8.087;35;0.5833;Fischer et al. (2020);Experiment 1;Motion
1;100;316.06;21.06;295;1.1831;Fischer et al. (2020);Experiment 1;Motion
1;150;144;-1;145;1.7496;Fischer et al. (2020);Experiment 1;Motion
1;-170;304.16;-10.84;315;1.583;Fischer et al. (2020);Experiment 1;Motion
1;-150;126.14;21.14;105;0.81656;Fischer et al. (2020);Experiment 1;Motion
1;-70;178.02;3.02000000000001;175;1.7829;Fischer et al. (2020);Experiment 1;Motion
1;30;134.93;-10.07;145;1.7329;Fischer et al. (2020);Experiment 1;Motion
1;70;60.661;-14.339;75;1.0664;Fischer et al. (2020);Experiment 1;Motion
1;-10;79.654;-5.346;85;1.5663;Fischer et al. (2020);Experiment 1;Motion
1;-120;225.35;20.35;205;2.0994;Fischer et al. (2020);Experiment 1;Motion
1;140;51.591;-13.409;65;0.96648;Fischer et al. (2020);Experiment 1;Motion
1;-170;221.39;-13.61;235;1.2331;Fischer et al. (2020);Experiment 1;Motion
1;140;105.73;10.73;95;1.1997;Fischer et al. (2020);Experiment 1;Motion
1;90;358.02;-6.98000000000002;5;0.84989;Fischer et al. (2020);Experiment 1;Motion
1;170;227.06;32.06;195;0.58331;Fischer et al. (2020);Experiment 1;Motion
1;120;68.882;-6.11799999999999;75;1.1998;Fischer et al. (2020);Experiment 1;Motion
1;140;310.68;15.68;295;1.1831;Fischer et al. (2020);Experiment 1;Motion
1;-110;58.394;13.394;45;1.3331;Fischer et al. (2020);Experiment 1;Motion
1;150;231.02;-23.98;255;1.3164;Fischer et al. (2020);Experiment 1;Motion
1;-20;304.72;29.72;275;0.91651;Fischer et al. (2020);Experiment 1;Motion
1;160;124.72;9.72;115;1.6996;Fischer et al. (2020);Experiment 1;Motion
1;-90;212.31;7.31;205;0.98319;Fischer et al. (2020);Experiment 1;Motion
1;-170;46.205;31.205;15;0.5833;Fischer et al. (2020);Experiment 1;Motion
1;-10;38.268;13.268;25;0.54992;Fischer et al. (2020);Experiment 1;Motion
1;-60;58.677;-26.323;85;1.7662;Fischer et al. (2020);Experiment 1;Motion
1;30;48.756;-6.244;55;1.2497;Fischer et al. (2020);Experiment 1;Motion
1;170;224.5;-20.5;245;0.9332;Fischer et al. (2020);Experiment 1;Motion
1;90;151.65;-3.34999999999999;155;1.6829;Fischer et al. (2020);Experiment 1;Motion
1;-20;171.78;-3.22;175;2.0162;Fischer et al. (2020);Experiment 1;Motion
1;40;154.2;19.2;135;2.3993;Fischer et al. (2020);Experiment 1;Motion
1;120;28.063;13.063;15;1.1831;Fischer et al. (2020);Experiment 1;Motion
1;-30;33.732;-11.268;45;1.5496;Fischer et al. (2020);Experiment 1;Motion
1;10;43.654;8.654;35;1.5996;Fischer et al. (2020);Experiment 1;Motion
1;30;0.28346;-4.71654;5;1.1331;Fischer et al. (2020);Experiment 1;Motion
1;150;227.06;12.06;215;1.1831;Fischer et al. (2020);Experiment 1;Motion
1;120;83.622;-11.378;95;1.0498;Fischer et al. (2020);Experiment 1;Motion
1;0;82.772;-12.228;95;0.91654;Fischer et al. (2020);Experiment 1;Motion
1;70;37.134;12.134;25;1.5163;Fischer et al. (2020);Experiment 1;Motion
1;60;309.83;-15.17;325;1.1164;Fischer et al. (2020);Experiment 1;Motion
1;140;173.2;-11.8;185;1.583;Fischer et al. (2020);Experiment 1;Motion
1;30;132.09;-22.91;155;0.58331;Fischer et al. (2020);Experiment 1;Motion
1;80;58.677;-16.323;75;1.0998;Fischer et al. (2020);Experiment 1;Motion
1;10;44.22;-20.78;65;1.7496;Fischer et al. (2020);Experiment 1;Motion
1;-120;177.17;-7.83000000000001;185;1.4663;Fischer et al. (2020);Experiment 1;Motion
1;100;53.291;-31.709;85;1.1165;Fischer et al. (2020);Experiment 1;Motion
1;-100;184.25;-0.75;185;1.9161;Fischer et al. (2020);Experiment 1;Motion
1;-160;332.79;-12.21;345;1.1498;Fischer et al. (2020);Experiment 1;Motion
1;-130;144.57;29.57;115;1.4663;Fischer et al. (2020);Experiment 1;Motion
1;30;52.441;-32.559;85;1.3663;Fischer et al. (2020);Experiment 1;Motion
1;-50;148.82;13.82;135;1.1831;Fischer et al. (2020);Experiment 1;Motion
1;-70;193.89;-11.11;205;2.5326;Fischer et al. (2020);Experiment 1;Motion
1;40;172.06;7.06;165;1.583;Fischer et al. (2020);Experiment 1;Motion
1;-70;225.64;-9.36000000000001;235;1.6496;Fischer et al. (2020);Experiment 1;Motion
1;70;169.8;4.80000000000001;165;1.8995;Fischer et al. (2020);Experiment 1;Motion
1;-20;192.76;7.75999999999999;185;2.4326;Fischer et al. (2020);Experiment 1;Motion
1;40;157.61;12.61;145;1.7161;Fischer et al. (2020);Experiment 1;Motion
1;-20;151.37;-13.63;165;1.7662;Fischer et al. (2020);Experiment 1;Motion
1;-130;320.03;25.03;295;1.433;Fischer et al. (2020);Experiment 1;Motion
1;90;205.23;0.22999999999999;205;1.7829;Fischer et al. (2020);Experiment 1;Motion
1;140;53.575;-11.425;65;1.483;Fischer et al. (2020);Experiment 1;Motion
1;-40;140.6;35.6;105;1.2164;Fischer et al. (2020);Experiment 1;Motion
1;-170;267.59;-7.41000000000003;275;1.7995;Fischer et al. (2020);Experiment 1;Motion
1;-140;61.228;6.228;55;1.2997;Fischer et al. (2020);Experiment 1;Motion
1;110;295.94;-9.06;305;1.1331;Fischer et al. (2020);Experiment 1;Motion
1;-60;47.906;42.906;5;1.0331;Fischer et al. (2020);Experiment 1;Motion
1;-130;33.165;-101.835;135;1.3164;Fischer et al. (2020);Experiment 1;Motion
1;-70;200.69;-4.31;205;1.2997;Fischer et al. (2020);Experiment 1;Motion
1;170;43.654;8.654;35;1.6662;Fischer et al. (2020);Experiment 1;Motion
1;20;29.764;14.764;15;1.433;Fischer et al. (2020);Experiment 1;Motion
1;-130;154.2;9.19999999999999;145;1.5496;Fischer et al. (2020);Experiment 1;Motion
1;-170;320.6;5.60000000000002;315;1.1164;Fischer et al. (2020);Experiment 1;Motion
1;-120;73.417;-1.583;75;1.1165;Fischer et al. (2020);Experiment 1;Motion
1;20;71.433;16.433;55;0.94989;Fischer et al. (2020);Experiment 1;Motion
1;60;344.41;-10.59;355;1.1831;Fischer et al. (2020);Experiment 1;Motion
1;20;332.79;-2.20999999999998;335;1.0498;Fischer et al. (2020);Experiment 1;Motion
1;180;150.52;-4.47999999999999;155;1.383;Fischer et al. (2020);Experiment 1;Motion
1;-170;314.08;-10.92;325;0.60002;Fischer et al. (2020);Experiment 1;Motion
1;-90;56.409;1.409;55;1.1831;Fischer et al. (2020);Experiment 1;Motion
1;40;40.819;25.819;15;0.99986;Fischer et al. (2020);Experiment 1;Motion
1;-110;143.72;18.72;125;1.1831;Fischer et al. (2020);Experiment 1;Motion
1;-100;206.93;-18.07;225;1.4164;Fischer et al. (2020);Experiment 1;Motion
1;150;42.52;-32.48;75;1.433;Fischer et al. (2020);Experiment 1;Motion
1;-50;131.24;6.24000000000001;125;2.3993;Fischer et al. (2020);Experiment 1;Motion
1;-50;173.76;-1.24000000000001;175;1.6163;Fischer et al. (2020);Experiment 1;Motion
1;-80;242.36;-12.64;255;1.3497;Fischer et al. (2020);Experiment 1;Motion
1;100;161.01;6.00999999999999;155;0.76661;Fischer et al. (2020);Experiment 1;Motion
1;140;11.055;-3.945;15;1.7329;Fischer et al. (2020);Experiment 1;Motion
1;0;14.173;-0.827;15;0.96648;Fischer et al. (2020);Experiment 1;Motion
1;-60;125.86;50.86;75;1.0998;Fischer et al. (2020);Experiment 1;Motion
1;20;48.189;-6.811;55;1.1498;Fischer et al. (2020);Experiment 1;Motion
1;-30;84.756;-0.244;85;1.6163;Fischer et al. (2020);Experiment 1;Motion
1;-60;143.15;-1.84999999999999;145;1.5162;Fischer et al. (2020);Experiment 1;Motion
1;-170;327.12;12.12;315;1.533;Fischer et al. (2020);Experiment 1;Motion
1;-150;115.94;10.94;105;2.216;Fischer et al. (2020);Experiment 1;Motion
1;110;356.6;1.60000000000002;355;1.2997;Fischer et al. (2020);Experiment 1;Motion
1;100;208.91;-46.09;255;1.8329;Fischer et al. (2020);Experiment 1;Motion
1;150;115.09;10.09;105;1.483;Fischer et al. (2020);Experiment 1;Motion
