obs;group;theta;resp;error;delta;session;rt;respback;errorc;error_out_after;block_start_index;rtc;exclude
18;1;44;48.5;4.5;-9;2;2.02574003217887;1;-2.48782800699274;0;0;2.02574003217887;0
18;1;13;4;-9;31;2;1.13603165941458;1;-14.8148851595627;0;0;1.13603165941458;0
18;1;75;88;13;-62;2;2.16313552403881;1;6.19466306332762;0;0;2.16313552403881;0
18;1;61;55.5;-5.5;14;2;2.95767622875792;1;-9.96570702060735;0;0;2.95767622875792;0
18;1;178;NaN;NaN;63;2;2.00871014006043;1;NaN;0;0;NaN;0
18;1;7;177.5;-9.5;-9;2;2.81593037914718;0;-6.27861919715571;1;0;2.81593037914718;0
18;1;28;NaN;NaN;-21;2;2.00869200786838;1;NaN;0;0;NaN;0
18;1;59;63;4;-31;2;3.12038426145227;0;2.56474076270949;1;0;3.12038426145227;0
18;1;1;127;-54;58;2;2.30801961143152;1;NaN;0;0;NaN;0
18;1;4;12;8;-3;2;1.87163521168259;1;3.21817016300678;1;0;1.87163521168259;0
18;1;50;NaN;NaN;-46;2;2.00875632583484;1;NaN;0;0;NaN;0
18;1;29;57.5;28.5;21;2;2.50142715674519;0;14.775451233082;1;0;2.50142715674519;0
18;1;47;54.5;7.5;-18;2;2.89832100952117;1;2.06803542208478;0;0;2.89832100952117;0
18;1;145;133;-12;82;2;1.09374396515341;1;-7.89640660289024;0;0;1.09374396515341;0
18;1;125;NaN;NaN;20;2;2.00871595604622;1;NaN;0;0;NaN;0
18;1;117;125.5;8.5;8;2;1.42541324217018;0;-5.04022728782052;1;0;1.42541324217018;0
18;1;98;NaN;NaN;19;2;2.00871629816538;1;NaN;0;0;NaN;0
18;1;130;139;9;-32;2;2.22475589887108;0;8.98097318169444;1;0;2.22475589887108;0
18;1;57;NaN;NaN;73;2;2.00871253488003;1;NaN;0;0;NaN;0
18;1;92;91;-1;-35;2;4.08962590473675;0;NaN;1;0;NaN;0
18;1;0;NaN;NaN;-88;2;2.00869132363368;1;NaN;1;0;NaN;0
18;1;28;51.5;23.5;-28;2;1.42134786774841;0;7.65842075638467;1;0;1.42134786774841;0
18;1;168;152.5;-15.5;NaN;2;5.94425156390935;0;NaN;0;1;NaN;0
18;1;83;96;13;85;2;1.2015897990932;1;6.27534171102386;1;0;1.2015897990932;0
18;1;143;NaN;NaN;-60;2;2.00874264116283;1;NaN;0;0;NaN;0
18;1;31;28;-3;-68;2;2.15355488401838;0;-6.08115538013185;1;0;2.15355488401838;0
18;1;173;NaN;NaN;38;2;2.00872211415117;1;NaN;0;0;NaN;0
18;1;107;108;1;66;2;1.82725068330183;0;-12.3554539604175;1;0;1.82725068330183;0
18;1;137;NaN;NaN;-30;2;2.00870398195548;1;NaN;0;0;NaN;0
18;1;20;24;4;-63;2;2.73099063618429;0;-11.7319232355681;1;0;2.73099063618429;0
18;1;48;28.5;-19.5;-28;2;2.39846880399637;1;-23.6507019324098;0;0;2.39846880399637;0
18;1;166;18;32;62;2;3.59255921453223;1;NaN;0;0;NaN;0
18;1;55;NaN;NaN;-69;2;2.00870192925868;1;NaN;0;0;NaN;0
18;1;29;16.5;-12.5;26;2;2.64912549727524;0;-26.224548766918;1;0;2.64912549727524;0
18;1;15;8;-7;14;2;2.40768816863419;1;-13.3459147837139;0;0;2.40768816863419;0
18;1;54;69;15;-39;2;1.49491701537772;1;12.275342014066;0;0;1.49491701537772;0
18;1;143;NaN;NaN;-89;2;2.00871937721604;1;NaN;0;0;NaN;0
18;1;104;107;3;39;2;1.29837260074419;0;-6.04612494547255;1;0;1.29837260074419;0
18;1;178;NaN;NaN;-74;2;2.00873032495292;1;NaN;0;0;NaN;0
18;1;25;1;-24;-27;2;1.71829810137933;0;NaN;1;0;NaN;0
18;1;93;95;2;-68;2;2.1457139081358;1;-4.79527226175461;0;0;2.1457139081358;0
18;1;90;97;7;3;2;1.30747256660106;1;1.09704380960903;0;0;1.30747256660106;0
18;1;106;NaN;NaN;-16;2;2.00871835086218;1;NaN;0;0;NaN;0
18;1;33;46;13;73;2;1.56688813524306;0;5.66863777412599;1;0;1.56688813524306;0
18;1;41;34.5;-6.5;-8;2;2.32054245628387;1;-6.97351425236626;0;0;2.32054245628387;0
18;1;175;161;-14;46;2;1.54758692941687;1;-11.0069423054427;0;0;1.54758692941687;0
18;1;88;88;0;87;2;2.31044761465091;1;-1.22210599413182;0;0;2.31044761465091;0
18;1;145;139;-6;-57;2;1.38553712952489;1;-1.89640660289024;0;0;1.38553712952489;0
18;1;32;NaN;NaN;-67;2;2.00869611326925;1;NaN;0;0;NaN;0
18;1;61;45;-16;-29;2;2.35463782066654;0;-20.4657070206073;1;0;2.35463782066654;0
18;1;157;150.5;-6.5;84;2;5.16785878914379;1;NaN;0;0;NaN;0
18;1;14;5.5;-8.5;-37;2;1.8407413766945;1;-15.7940748423577;1;0;1.8407413766945;0
18;1;25;NaN;NaN;-11;2;2.00871766663113;1;NaN;0;0;NaN;0
18;1;156;148.5;-7.5;49;2;2.51940642309637;0;-1.86249312638044;1;0;2.51940642309637;0
18;1;153;87;-66;3;2;2.77958628076158;1;NaN;0;0;NaN;0
18;1;58;75;17;-85;2;2.00467076652058;1;15.0169906668871;1;0;2.00467076652058;0
18;1;169;178.5;9.5;69;2;2.10090994450729;1;12.6379873167214;0;0;2.10090994450729;0
18;1;90;82.5;-7.5;79;2;1.78482614230234;1;-13.402956190391;0;0;1.78482614230234;0
18;1;111;NaN;NaN;-21;2;2.0086978238578;1;NaN;0;0;NaN;0
18;1;124;121.5;-2.5;-13;2;1.99332377724932;0;-7.16245662920547;1;0;1.99332377724932;0
18;1;2;NaN;NaN;-58;2;2.00869508691903;1;NaN;0;0;NaN;0
18;1;68;79;11;-66;2;2.37808000873702;0;12.1523785336981;1;0;2.37808000873702;0
18;1;76;87.5;11.5;-8;2;2.63580517806622;1;3.09940689618068;0;0;2.63580517806622;0
18;1;115;108.5;-6.5;-39;2;2.83518266226383;1;-15.8471694745161;0;0;2.83518266226383;0
18;1;96;NaN;NaN;19;2;2.00876419452106;1;NaN;0;0;NaN;0
18;1;152;133.5;-18.5;-56;2;1.68134024538449;0;-5.94528119647573;1;0;1.68134024538449;0
18;1;45;NaN;NaN;-73;2;2.00870500830933;1;NaN;0;0;NaN;0
18;1;78;57;-21;-33;2;2.2547722041636;0;-23.886626101943;1;0;2.2547722041636;0
18;1;99;NaN;NaN;-21;2;2.00870192925868;1;NaN;0;0;NaN;0
18;1;123;129;6;-24;2;3.02948244830259;0;-0.428492506080783;1;0;3.02948244830259;0
18;1;43;NaN;NaN;80;2;2.00869645538842;1;NaN;0;0;NaN;0
18;1;59;49;-10;-16;2;1.59604435879373;0;-11.4352592372905;1;0;1.59604435879373;0
18;1;102;119;17;NaN;2;2.5868869173064;0;NaN;0;1;NaN;0
18;1;162;138.5;-23.5;-60;2;1.5630731903475;1;-13.2523971996963;0;0;1.5630731903475;0
18;1;23;NaN;NaN;-41;2;2.00873271977252;1;NaN;0;0;NaN;0
18;1;149;126.5;-22.5;54;2;1.46031463383406;0;-18.4020965743456;1;0;1.46031463383406;0
18;1;46;162;-64;-77;2;3.42750254971907;1;NaN;0;0;NaN;0
18;1;136;142;6;-90;2;1.85047836411104;1;2.62895700258964;1;0;1.85047836411104;0
18;1;47;42;-5;89;2;2.44099461158476;1;-10.4319645779152;0;0;2.44099461158476;0
18;1;82;87.5;5.5;-35;2;2.856135950311;1;1.49884840364755;0;0;2.856135950311;0
18;1;10;NaN;NaN;72;2;2.00872621955205;1;NaN;0;0;NaN;0
18;1;19;19;0;-9;2;3.71184919892403;0;-16.3089973440548;1;0;3.71184919892403;0
18;1;51;NaN;NaN;-32;2;2.00871219276451;1;NaN;0;0;NaN;0
18;1;46;53.5;7.5;5;2;1.81881989798785;0;2.98884645383289;1;0;1.81881989798785;0
18;1;31;NaN;NaN;15;2;2.00868892881772;1;NaN;0;0;NaN;0
18;1;113;124;11;-82;2;2.25041055655311;0;-0.335254037438922;1;0;2.25041055655311;0
18;1;29;NaN;NaN;84;2;2.00869406056881;1;NaN;0;0;NaN;0
18;1;42;61;19;-13;2;1.55179565079743;0;12.8090801885697;1;0;1.55179565079743;0
18;1;7;NaN;NaN;35;2;2.00871664028091;1;NaN;0;0;NaN;0
18;1;171;151.5;-19.5;16;2;1.70545161399787;0;-15.0613753501027;1;0;1.70545161399787;0
18;1;136;152.5;16.5;35;2;1.51725621875448;1;13.1289570025896;0;0;1.51725621875448;0
18;1;158;154.5;-3.5;-22;2;1.76053960986974;1;4.41539647112557;0;0;1.76053960986974;0
18;1;119;NaN;NaN;39;2;2.00870261348973;1;NaN;0;0;NaN;0
18;1;89;92;3;30;2;2.15419840579489;0;-1.35299110044772;1;0;2.15419840579489;0
18;1;129;95;-34;-40;2;2.94940589623729;1;-31.4863299402842;0;0;2.94940589623729;0
18;1;18;9;-9;-69;2;1.33467461875262;1;-20.2796534173591;0;0;1.33467461875262;0
18;1;37;NaN;NaN;-19;2;2.00885827665479;1;NaN;0;0;NaN;0
18;1;129;138.5;9.5;88;2;2.46586240053148;0;12.0136700597158;1;0;2.46586240053148;0
18;1;32;30;-2;-83;2;1.50274635928872;1;-6.15557375538563;0;0;1.50274635928872;0
18;1;113;22;89;-81;2;13.2783594497741;1;NaN;0;0;NaN;0
18;1;158;148;-10;-45;2;4.77635327661847;1;NaN;1;0;NaN;0
18;1;80;78;-2;78;2;2.84630385441778;1;-7.27758202708722;1;0;2.84630385441778;0
18;1;114;130;16;-34;2;2.40502992077745;1;5.75047915980099;0;0;2.40502992077745;0
18;1;90;119;29;24;2;1.64468789973034;1;23.097043809609;0;0;1.64468789973034;0
18;1;9;NaN;NaN;81;2;2.00870706100977;1;NaN;0;0;NaN;0
18;1;110;114;4;79;2;2.35541750495031;0;-7.97738294642094;1;0;2.35541750495031;0
18;1;89;112.5;23.5;21;2;2.08555060892468;1;19.1470088995523;0;0;2.08555060892468;0
18;1;53;84;31;36;2;2.21055804996649;1;22.7112991053376;0;0;2.21055804996649;0
18;1;100;112;12;-47;2;2.8593042943794;1;2.05272301103147;0;0;2.8593042943794;0
18;1;160;109;-51;-60;2;4.70768597908318;1;NaN;0;0;NaN;0
18;1;64;NaN;NaN;-84;2;2.00871629816538;1;NaN;1;0;NaN;0
18;1;11;75;64;53;2;1.81471449589299;0;NaN;1;0;NaN;0
18;1;57;NaN;NaN;-46;2;2.00871253487639;1;NaN;1;0;NaN;0
18;1;171;135.5;-35.5;66;2;1.94218962570812;0;-31.0613753501027;1;0;1.94218962570812;0
18;1;127;NaN;NaN;44;2;2.00870535042486;1;NaN;0;0;NaN;0
18;1;162;132.5;-29.5;-35;2;1.47203966221423;0;-19.2523971996963;1;0;1.47203966221423;0
18;1;29;NaN;NaN;-47;2;2.00872245627033;1;NaN;0;0;NaN;0
18;1;50;39;-11;-21;2;1.63682879165572;0;-15.3435216503059;1;0;1.63682879165572;0
18;1;178;NaN;NaN;52;2;2.00870261349337;1;NaN;0;0;NaN;0
18;1;95;103;8;83;2;2.81230017734561;0;4.50461830754149;1;0;2.81230017734561;0
18;1;60;NaN;NaN;35;2;2.00872485108266;1;NaN;0;0;NaN;0
18;1;89;85;-4;-29;2;2.30002878836967;0;-8.35299110044772;1;0;2.30002878836967;0
18;1;101;107;6;NaN;2;2.30794742477519;0;NaN;0;1;NaN;0
18;1;47;69;22;54;2;1.80748214586856;1;16.5680354220848;0;0;1.80748214586856;0
18;1;61;NaN;NaN;-14;2;2.00871185064534;1;NaN;0;0;NaN;0
18;1;27;60.5;33.5;34;2;1.36631940020743;0;20.3861164061197;1;0;1.36631940020743;0
18;1;177;171;-6;30;2;2.32021744528174;1;1.886756822502;0;0;2.32021744528174;0
18;1;110;146;36;67;2;2.66024942636432;1;24.0226170535791;0;0;2.66024942636432;0
18;1;71;52.5;-18.5;39;2;1.48159088018292;1;-17.9542108706242;0;0;1.48159088018292;0
18;1;122;142;20;-51;2;1.89450332769411;1;14.503943207631;0;0;1.89450332769411;0
18;1;37;NaN;NaN;85;2;2.00872827225248;1;NaN;0;0;NaN;0
18;1;140;132.5;-7.5;77;2;1.73052535728129;0;-13.0815121043757;1;0;1.73052535728129;0
18;1;142;176.5;34.5;-2;2;1.25301303936794;1;31.284371690355;0;0;1.25301303936794;0
18;1;37;15;-22;-75;2;2.40353179113299;1;-28.810567281335;0;0;2.40353179113299;0
18;1;16;NaN;NaN;21;2;2.00870603465955;1;NaN;0;0;NaN;0
18;1;99;96;-3;-83;2;1.85125052182048;0;-13.1008295979393;1;0;1.85125052182048;0
18;1;172;NaN;NaN;-73;2;2.00871800875029;1;NaN;0;0;NaN;0
18;1;59;73.5;14.5;-67;2;1.57676333786003;0;13.0647407627095;1;0;1.57676333786003;0
18;1;73;NaN;NaN;-14;2;2.00867079662567;1;NaN;0;0;NaN;0
18;1;149;137;-12;-76;2;2.04188760496254;0;-7.90209657434562;1;0;2.04188760496254;0
18;1;109;NaN;NaN;40;2;2.00870706100977;1;NaN;0;0;NaN;0
18;1;86;163;77;23;2;2.58468094791533;0;NaN;1;0;NaN;0
18;1;61;53;-8;25;2;2.08148489238374;1;-12.4657070206073;1;0;2.08148489238374;0
18;1;32;48.5;16.5;29;2;1.22977646351501;1;12.3444262446144;0;0;1.22977646351501;0
18;1;143;NaN;NaN;69;2;2.00869337633412;1;NaN;0;0;NaN;0
18;1;167;174.5;7.5;-24;2;2.30112561496571;0;12.7407851600868;1;0;2.30112561496571;0
18;1;122;NaN;NaN;45;2;2.00871458758047;1;NaN;0;0;NaN;0
18;1;119;136.5;17.5;3;2;2.50548979423547;0;12.5404752664724;1;0;2.50548979423547;0
18;1;81;63;-18;38;2;1.3567637347187;1;-22.6421476452416;0;0;1.3567637347187;0
18;1;43;55;12;38;2;2.49532310806899;1;3.02142795795727;0;0;2.49532310806899;0
18;1;78;74.5;-3.5;-35;2;1.73142888785878;1;-6.38662610194295;0;0;1.73142888785878;0
18;1;107;59;-48;-29;2;1.69427842008372;1;NaN;0;0;NaN;0
18;1;110;129;19;-3;2;3.0276322804275;1;7.02261705357906;1;0;3.0276322804275;0
18;1;34;39;5;76;2;1.29799935127085;1;-2.83555244335451;0;0;1.29799935127085;0
18;1;21;NaN;NaN;13;2;2.00870500830933;1;NaN;0;0;NaN;0
18;1;18;24.5;6.5;3;2;1.60593153550144;0;-4.77965341735912;1;0;1.60593153550144;0
18;1;137;NaN;NaN;61;2;2.00870569254039;1;NaN;0;0;NaN;0
18;1;61;60.5;-0.5;76;2;3.05504028691939;0;-4.96570702060735;1;0;3.05504028691939;0
18;1;117;NaN;NaN;-56;2;2.00871835086582;1;NaN;0;0;NaN;0
18;1;78;68.5;-9.5;39;2;1.75656044889183;0;-12.386626101943;1;0;1.75656044889183;0
18;1;7;NaN;NaN;71;2;2.0086923499839;1;NaN;0;0;NaN;0
18;1;20;46.5;26.5;-13;2;2.55105496783654;0;10.7680767644319;1;0;2.55105496783654;0
18;1;119;61.5;-57.5;81;2;2.29747488615249;1;NaN;0;0;NaN;0
18;1;94;100.5;6.5;25;2;3.22308705292016;1;-0.693552352967405;1;0;3.22308705292016;0
18;1;34;NaN;NaN;60;2;2.00871150852981;1;NaN;0;0;NaN;0
18;1;115;122;7;-81;2;1.54964168316656;0;-2.34716947451608;1;0;1.54964168316656;0
18;1;164;NaN;NaN;-49;2;2.00855755594966;1;NaN;0;0;NaN;0
18;1;86;93;7;78;2;5.01865273969452;0;NaN;1;0;NaN;0
18;1;69;NaN;NaN;17;2;2.00872964072187;1;NaN;1;0;NaN;0
18;1;156;119.5;-36.5;-87;2;2.98662102409799;0;-30.8624931263804;1;0;2.98662102409799;0
18;1;126;124.5;-1.5;30;2;2.81190845356468;1;-6.53126479566811;0;0;2.81190845356468;0
18;1;170;0;10;-44;2;2.23596262023784;1;13.5984225846946;0;0;2.23596262023784;0
18;1;124;90.5;-33.5;NaN;3;2.53576268660618;0;NaN;0;1;NaN;0
18;1;52;65.5;13.5;72;3;2.50703068793882;1;1.7276241038999;0;0;2.50703068793882;0
18;1;167;NaN;NaN;65;3;2.00870808681066;1;NaN;0;0;NaN;0
18;1;154;137;-17;13;3;2.26296384925445;0;-6.08442914206081;1;0;2.26296384925445;0
18;1;174;NaN;NaN;-20;3;2.00871663973157;1;NaN;0;0;NaN;0
18;1;77;62;-15;-83;3;1.57205717804754;0;-20.3639080160311;1;0;1.57205717804754;0
18;1;167;148;-19;-90;3;2.54992016572578;1;-13.7592148399132;0;0;2.54992016572578;0
18;1;63;61.5;-1.5;-76;3;1.5835834365389;1;3.713165613833;0;0;1.5835834365389;0
18;1;112;110.5;-1.5;-49;3;1.67209966895825;1;-11.6308108902072;0;0;1.67209966895825;0
18;1;106;115.5;9.5;6;3;2.03774970121958;1;1.47300556243142;0;0;2.03774970121958;0
18;1;133;NaN;NaN;-27;3;2.00872108725162;1;NaN;0;0;NaN;0
18;1;68;41;-27;65;3;1.77195365348962;0;-25.8476214663019;1;0;1.77195365348962;0
18;1;25;NaN;NaN;43;3;2.00872279783653;1;NaN;0;0;NaN;0
18;1;99;111.5;12.5;-74;3;1.8451731577079;0;2.39917040206075;1;0;1.8451731577079;0
18;1;40;36.5;-3.5;59;3;2.53210785239207;1;-1.53734177451287;0;0;2.53210785239207;0
18;1;28;28;0;12;3;2.91181204448367;1;-15.8415792436153;0;0;2.91181204448367;0
18;1;116;NaN;NaN;-88;3;2.00870911316088;1;NaN;0;0;NaN;0
18;1;56;63;7;60;3;1.81114176917254;0;4.63208738969794;1;0;1.81114176917254;0
18;1;70;NaN;NaN;-14;3;2.00871150798048;1;NaN;0;0;NaN;0
18;1;41;35;-6;29;3;1.34609995223218;0;-6.47351425236626;1;0;1.34609995223218;0
18;1;168;NaN;NaN;53;3;2.00867798052786;1;NaN;0;0;NaN;0
18;1;0;176.5;-3.5;-12;3;2.18058827201821;0;-4.51034324303461;1;0;2.18058827201821;0
18;1;114;NaN;NaN;66;3;2.00872416630227;1;NaN;0;0;NaN;0
18;1;106;112;6;8;3;3.11059356114492;0;-2.02699443756858;1;0;3.11059356114492;0
18;1;24;NaN;NaN;82;3;2.0087026129404;1;NaN;0;0;NaN;0
18;1;2;1;-1;22;3;2.11404278313785;0;-2.79311583191954;1;0;2.11404278313785;0
18;1;166;168;2;16;3;1.71751260056408;1;4.08742118273296;0;0;1.71751260056408;0
18;1;16;8;-8;-30;3;2.47341531348138;1;-12.1499839945361;0;0;2.47341531348138;0
18;1;30;NaN;NaN;-14;3;2.00873306133872;1;NaN;0;0;NaN;0
18;1;10;11;1;20;3;1.99085335098789;0;-5.88582564864792;1;0;1.99085335098789;0
18;1;45;46;1;-35;3;1.27050992042132;1;-3.37500723496257;0;0;1.27050992042132;0
18;1;17;17.5;0.5;28;3;2.35631727168948;1;-4.96468801655694;0;0;2.35631727168948;0
18;1;14;NaN;NaN;3;3;2.00868550709856;1;NaN;0;0;NaN;0
18;1;72;31;-41;-58;3;7.34755873844188;0;NaN;1;0;NaN;0
18;1;59;43.5;-15.5;13;3;2.83816147304969;1;-16.9352592372905;1;0;2.83816147304969;0
18;1;99;114;15;-40;3;1.9327711485239;1;4.89917040206075;0;0;1.9327711485239;0
18;1;90;88;-2;9;3;1.41495507190484;1;-7.90295619039097;0;0;1.41495507190484;0
18;1;86;86;0;4;3;1.52650808393446;1;-6.48514258131321;0;0;1.52650808393446;0
18;1;146;NaN;NaN;-60;3;2.00865676928515;1;NaN;0;0;NaN;0
18;1;10;12.5;2.5;-44;3;1.77723559540027;0;-4.38582564864792;1;0;1.77723559540027;0
18;1;164;NaN;NaN;26;3;2.00869645483908;1;NaN;0;0;NaN;0
18;1;124;140;16;40;3;2.05809402129307;0;11.3375433707945;1;0;2.05809402129307;0
18;1;28;NaN;NaN;-84;3;2.00870534987553;1;NaN;0;0;NaN;0
18;1;106;161;55;-78;3;1.51120998727129;0;NaN;1;0;NaN;0
18;1;133;120;-13;-27;3;1.25840616869755;1;-19.2628715087373;1;0;1.25840616869755;0
18;1;105;126;21;28;3;1.96029034299136;1;14.0082388351906;0;0;1.96029034299136;0
18;1;147;134;-13;-42;3;1.34539108613535;1;-8.56533545990291;0;0;1.34539108613535;0
18;1;162;149.5;-12.5;-15;3;2.37225273203148;1;-2.25239719969628;0;0;2.37225273203148;0
18;1;37;NaN;NaN;-55;3;2.00871321856539;1;NaN;0;0;NaN;0
18;1;21;24;3;16;3;2.29379576109204;0;-8.56769819427754;1;0;2.29379576109204;0
18;1;25;46.5;21.5;NaN;3;1.59733448085171;0;NaN;0;1;NaN;0
18;1;143;136;-7;62;3;1.43738459412634;1;-3.95341271873929;0;0;1.43738459412634;0
18;1;48;59.5;11.5;-85;3;2.19642007095899;1;7.34929806759021;0;0;2.19642007095899;0
18;1;176;145;-31;52;3;2.83769516779648;1;-23.0163912191319;0;0;2.83769516779648;0
18;1;92;NaN;NaN;84;3;2.00873716674323;1;NaN;0;0;NaN;0
18;1;79;83;4;13;3;0.947019288603769;0;0.228384490993106;1;0;0.947019288603769;0
18;1;157;142;-15;-78;3;1.36493998455262;1;-7.45718082608773;0;0;1.36493998455262;0
18;1;50;56.5;6.5;-73;3;1.31009899704077;1;2.15647834969413;0;0;1.31009899704077;0
18;1;131;NaN;NaN;-81;3;2.00870534987916;1;NaN;0;0;NaN;0
18;1;16;40;24;-65;3;1.54569604908829;0;19.8500160054639;1;0;1.54569604908829;0
18;1;57;NaN;NaN;-41;3;2.00872279783653;1;NaN;0;0;NaN;0
18;1;13;27;14;44;3;2.51607830991634;0;8.18511484043731;1;0;2.51607830991634;0
18;1;131;130.5;-0.5;62;3;1.63912097394132;1;-6.31414295944743;0;0;1.63912097394132;0
18;1;55;56;1;76;3;1.30925123150882;1;0.278150809731449;0;0;1.30925123150882;0
18;1;162;NaN;NaN;73;3;2.00870398140978;1;NaN;0;0;NaN;0
18;1;44;50;6;-62;3;1.88080154765703;0;-0.987828006992739;1;0;1.88080154765703;0
18;1;48;NaN;NaN;-4;3;2.00868892826475;1;NaN;0;0;NaN;0
18;1;152;148.5;-3.5;76;3;2.24603009197017;0;9.05471880352427;1;0;2.24603009197017;0
18;1;59;NaN;NaN;-87;3;2.0087193766667;1;NaN;0;0;NaN;0
18;1;95;99;4;-36;3;4.10247581274234;0;NaN;1;0;NaN;0
18;1;88;90.5;2.5;7;3;2.30655329809815;1;1.27789400586818;1;0;2.30655329809815;0
18;1;129;126;-3;-41;3;1.82244428325066;1;-0.486329940284229;0;0;1.82244428325066;0
18;1;98;NaN;NaN;31;3;2.00871116586131;1;NaN;0;0;NaN;0
18;1;10;173;-17;88;3;2.26994953303438;0;-23.8858256486479;1;0;2.26994953303438;0
18;1;3;NaN;NaN;7;3;2.00871013951109;1;NaN;0;0;NaN;0
18;1;168;156;-12;15;3;0.938230306957848;0;-7.26728234484647;1;0;0.938230306957848;0
18;1;66;NaN;NaN;-78;3;2.00861982066635;1;NaN;0;0;NaN;0
18;1;176;167;-9;70;3;1.61245228194457;0;-1.01639121913194;1;0;1.61245228194457;0
18;1;111;NaN;NaN;65;3;2.00870466564083;1;NaN;0;0;NaN;0
18;1;105;108;3;6;3;2.1002202364034;0;-3.99176116480942;1;0;2.1002202364034;0
18;1;151;NaN;NaN;-46;3;2.0087026129404;1;NaN;0;0;NaN;0
18;1;154;144;-10;-3;3;1.08709423956316;0;0.915570857939187;1;0;1.08709423956316;0
18;1;9;NaN;NaN;-35;3;2.00871185009601;1;NaN;0;0;NaN;0
18;1;3;177;-6;6;3;1.90786093708812;0;-8.31886572991226;1;0;1.90786093708812;0
18;1;115;NaN;NaN;68;3;2.00870534987916;1;NaN;0;0;NaN;0
18;1;102;98.5;-3.5;13;3;2.68006825441989;0;-11.7086248204175;1;0;2.68006825441989;0
18;1;128;97.5;-30.5;-26;3;1.59680454186673;1;-30.8737891538916;0;0;1.59680454186673;0
18;1;67;68.5;1.5;61;3;1.95708026066859;1;0.955392553153705;0;0;1.95708026066859;0
18;1;155;113.5;-41.5;-88;3;2.07894912180927;1;NaN;0;0;NaN;0
18;1;50;42.5;-7.5;-75;3;1.28340806744745;1;-11.8435216503059;0;0;1.28340806744745;0
18;1;104;112;8;-54;3;1.3917072061995;1;-1.04612494547255;0;0;1.3917072061995;0
18;1;118;55;-63;-14;3;2.56090006362501;1;NaN;0;0;NaN;0
18;1;68;NaN;NaN;50;3;2.00868413863282;1;NaN;1;0;NaN;0
18;1;113;124.5;11.5;-45;3;1.39372843249657;0;0.164745962561078;1;0;1.39372843249657;0
18;1;120;118;-2;-7;3;1.16122685363007;1;-2.57837312747241;0;0;1.16122685363007;0
18;1;132;144.5;12.5;-12;3;1.73085857853584;1;3.89942274150974;0;0;1.73085857853584;0
18;1;31;NaN;NaN;-79;3;2.00874400907924;1;NaN;0;0;NaN;0
18;1;86;87;1;-55;3;1.46929656883003;0;-5.48514258131321;1;0;1.46929656883003;0
18;1;162;165;3;-76;3;1.28222468529202;1;13.2476028003037;0;0;1.28222468529202;0
18;1;71;71;0;-89;3;1.46257363078985;1;0.545789129375753;0;0;1.46257363078985;0
18;1;166;85.5;-80.5;NaN;3;2.77871046110158;0;NaN;0;1;NaN;0
18;1;74;89.5;15.5;-88;3;1.69144911325566;1;14.8456487979865;1;0;1.69144911325566;0
18;1;113;99;-14;-39;3;1.91973649687861;1;-25.3352540374389;0;0;1.91973649687861;0
18;1;104;102.5;-1.5;9;3;1.83500202402138;1;-10.5461249454725;0;0;1.83500202402138;0
18;1;138;NaN;NaN;-34;3;2.00872519265249;1;NaN;0;0;NaN;0
18;1;72;56.5;-15.5;66;3;1.34490972774074;0;-11.8979591921015;1;0;1.34490972774074;0
18;1;42;48;6;30;3;1.87538925923218;1;-0.190919811430281;0;0;1.87538925923218;0
18;1;67;47;-20;-25;3;1.58412808655339;1;-20.5446074468463;0;0;1.58412808655339;0
18;1;8;NaN;NaN;59;3;2.00872724535293;1;NaN;0;0;NaN;0
18;1;156;134;-22;32;3;2.15294523125704;0;-16.3624931263804;1;0;2.15294523125704;0
18;1;87;86.5;-0.5;69;3;2.13107849124208;1;-1.91917650348321;0;0;2.13107849124208;0
18;1;138;125.5;-12.5;-51;3;1.43802743166816;1;-12.6531328206975;0;0;1.43802743166816;0
18;1;119;NaN;NaN;19;3;2.00868687556431;1;NaN;0;0;NaN;0
18;1;61;62.5;1.5;58;3;1.53989580016423;0;-2.96570702060735;1;0;1.53989580016423;0
18;1;70;66;-4;-9;3;3.61643691679274;1;-4.24800754395806;0;0;3.61643691679274;0
18;1;21;14.5;-6.5;49;3;1.40689909138382;1;-18.0676981942775;0;0;1.40689909138382;0
18;1;7;NaN;NaN;14;3;2.00868037534747;1;NaN;0;0;NaN;0
18;1;149;149;0;38;3;2.38295414682216;0;4.09790342565438;1;0;2.38295414682216;0
18;1;122;133;11;27;3;1.1107502506602;1;5.50394320763096;0;0;1.1107502506602;0
18;1;13;39.5;26.5;-71;3;1.33017304481109;1;20.6851148404373;0;0;1.33017304481109;0
18;1;24;NaN;NaN;-11;3;2.00870877104535;1;NaN;0;0;NaN;0
18;1;17;24.5;7.5;7;3;2.11724773370224;0;2.03531198344306;1;0;2.11724773370224;0
18;1;143;NaN;NaN;54;3;2.00871835031649;1;NaN;0;0;NaN;0
18;1;85;101;16;58;3;1.51202422535061;0;4.57557740006465;1;0;1.51202422535061;0
18;1;31;NaN;NaN;54;3;2.00869098096882;1;NaN;0;0;NaN;0
18;1;110;97.5;-12.5;-79;3;2.30796316160195;0;-24.4773829464209;1;0;2.30796316160195;0
18;1;33;44;11;77;3;1.27900297100132;1;3.66863777412599;0;0;1.27900297100132;0
18;1;44;65.5;21.5;-11;3;1.36343843373834;1;14.5121719930073;0;0;1.36343843373834;0
