obs;theta;resp;trial;block;rt;error;delta;study;experiment;stimulus;expnum
1;20;17;104;3;9;-3;-20;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;114;120;1;4;9;6;86;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;19;29;2;4;9;10;-85;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;1;9;3;4;9;8;18;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;82;74;4;4;9;-8;-81;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;151;150;5;4;9;-1;-69;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;107;113;6;4;9;6;44;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;119;113;7;4;9;-6;-12;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;51;63;8;4;9;12;68;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;35;43;9;4;9;8;16;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;151;152;10;4;9;1;64;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;76;75;11;4;9;-1;75;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;39;56;12;4;9;17;37;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;171;172;13;4;9;1;48;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;123;119;14;4;9;-4;48;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;22;27;15;4;9;5;-79;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;148;145;16;4;9;-3;54;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;173;168;17;4;9;-5;-25;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;105;104;18;4;9;-1;68;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;141;140;19;4;9;-1;-36;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;42;58;20;4;9;16;-81;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;20;34;21;4;9;14;22;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;156;160;22;4;9;4;44;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;42;52;23;4;9;10;-66;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;66;60;24;4;9;-6;-24;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;79;71;25;4;9;-8;-13;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;98;94;26;4;9;-4;-19;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;110;103;27;4;9;-7;-12;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;150;145;28;4;9;-5;-40;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;151;150;29;4;9;-1;-1;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;139;148;30;4;9;9;12;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;65;73;31;4;9;8;74;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;110;111;32;4;9;1;-45;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;125;115;33;4;9;-10;-15;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;152;155;34;4;9;3;-27;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;23;24;35;4;9;1;-51;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;15;26;36;4;9;11;8;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;93;94;37;4;9;1;-78;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;122;111;38;4;9;-11;-29;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;137;130;39;4;9;-7;-15;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;154;155;40;4;9;1;-17;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;163;161;41;4;9;-2;-9;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;119;113;42;4;9;-6;44;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;40;46;43;4;9;6;79;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;141;130;44;4;9;-11;79;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;129;133;45;4;9;4;12;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;166;172;46;4;9;6;-37;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;114;114;47;4;9;0;52;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;30;25;48;4;9;-5;84;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;127;121;49;4;9;-6;83;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;15;21;50;4;9;6;-68;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;94;87;51;4;9;-7;-79;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;143;157;52;4;9;14;-49;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;64;71;53;4;9;7;79;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;81;75;54;4;9;-6;-17;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;72;71;55;4;9;-1;9;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;119;115;56;4;9;-4;-47;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;96;102;57;4;9;6;23;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;95;101;58;4;9;6;1;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;22;28;59;4;9;6;73;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;169;167;60;4;9;-2;33;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;172;172;61;4;9;0;-3;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;113;107;62;4;9;-6;59;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;109;106;63;4;9;-3;4;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;168;167;64;4;9;-1;-59;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;50;71;65;4;9;21;-62;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;11;24;66;4;9;13;39;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;174;176;67;4;9;2;17;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;38;63;68;4;9;25;-44;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;51;64;69;4;9;13;-13;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;125;114;70;4;9;-11;-74;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;163;162;71;4;9;-1;-38;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;162;166;72;4;9;4;1;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;150;150;73;4;9;0;12;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;162;159;74;4;9;-3;-12;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;136;145;75;4;9;9;26;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;129;125;76;4;9;-4;7;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;23;18;77;4;9;-5;-74;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;98;101;78;4;9;3;-75;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;88;94;79;4;9;6;10;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;136;125;80;4;9;-11;-48;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;153;144;81;4;9;-9;-17;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;172;151;82;4;9;-21;-19;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;101;100;83;4;9;-1;71;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;102;96;84;4;9;-6;-1;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;170;168;85;4;9;-2;-68;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;14;16;86;4;9;2;-24;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;108;104;87;4;9;-4;86;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;92;97;88;4;9;5;16;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;39;52;89;4;9;13;53;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;34;53;90;4;9;19;5;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;18;26;91;4;9;8;16;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;104;105;92;4;9;1;-86;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;154;161;93;4;9;7;-50;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;100;102;94;4;9;2;54;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;126;114;95;4;9;-12;-26;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;176;169;96;4;9;-7;-50;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;136;133;97;4;9;-3;40;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;165;159;98;4;9;-6;-29;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;49;61;99;4;9;12;-64;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;93;87;100;4;9;-6;-44;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;7;13;101;4;9;6;86;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;149;162;102;4;9;13;38;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;0;2;103;4;9;2;-31;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;62;70;104;4;9;8;-62;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;130;129;1;5;9;-1;-68;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;99;97;2;5;9;-2;31;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;33;27;3;5;9;-6;66;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;33;27;4;5;9;-6;0;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;79;77;5;5;9;-2;-46;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;160;156;6;5;9;-4;-81;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;4;8;7;5;9;4;-24;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;60;67;8;5;9;7;-56;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;97;96;9;5;9;-1;-37;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;100;101;10;5;9;1;-3;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;6;9;11;5;9;3;-86;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;31;22;12;5;9;-9;-25;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;92;101;13;5;9;9;-61;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;160;161;14;5;9;1;-68;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;103;105;15;5;9;2;57;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;166;154;16;5;9;-12;-63;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;34;34;17;5;9;0;-48;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;17;36;18;5;9;19;17;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;78;71;19;5;9;-7;-61;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;63;68;20;5;9;5;15;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;5;179;21;5;9;-6;58;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;107;109;22;5;9;2;78;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;28;30;23;5;9;2;79;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;165;163;24;5;9;-2;43;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;37;23;25;5;9;-14;-52;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;74;72;26;5;9;-2;-37;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;48;51;27;5;9;3;26;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;138;120;28;5;9;-18;-90;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;99;111;29;5;9;12;39;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;43;35;30;5;9;-8;56;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;150;163;31;5;9;13;73;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;24;17;32;5;9;-7;-54;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;47;23;33;5;9;-24;-23;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;89;77;34;5;9;-12;-42;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;156;158;35;5;9;2;-67;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;135;150;36;5;9;15;21;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;87;82;37;5;9;-5;48;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;41;46;38;5;9;5;46;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;46;46;39;5;9;0;-5;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;28;33;40;5;9;5;18;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;104;114;41;5;9;10;-76;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;24;23;42;5;9;-1;80;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;70;81;43;5;9;11;-46;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;140;160;44;5;9;20;-70;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;169;167;45;5;9;-2;-29;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;48;27;46;5;9;-21;-59;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;176;167;47;5;9;-9;52;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;133;142;48;5;9;9;43;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;140;140;49;5;9;0;-7;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;155;155;50;5;9;0;-15;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;120;120;51;5;9;0;35;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;178;178;52;5;9;0;-58;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;72;76;53;5;9;4;-74;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;74;75;54;5;9;1;-2;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;101;107;55;5;9;6;-27;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;73;72;56;5;9;-1;28;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;1;9;57;5;9;8;72;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;3;1;58;5;9;-2;-2;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;148;155;59;5;9;7;35;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;88;105;60;5;9;17;60;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;179;173;61;5;9;-6;89;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;138;159;62;5;9;21;41;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;107;110;63;5;9;3;31;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;81;70;64;5;9;-11;26;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;104;110;65;5;9;6;-23;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;1;175;66;5;9;-6;-77;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;160;166;67;5;9;6;21;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;140;151;68;5;9;11;20;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;75;69;69;5;9;-6;65;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;6;11;70;5;9;5;69;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;174;174;71;5;9;0;12;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;80;70;72;5;9;-10;-86;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;100;105;73;5;9;5;-20;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;48;35;74;5;9;-13;52;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;49;40;75;5;9;-9;-1;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;60;58;76;5;9;-2;-11;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;113;111;77;5;9;-2;-53;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;93;107;78;5;9;14;20;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;34;36;79;5;9;2;59;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;67;51;80;5;9;-16;-33;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;24;24;81;5;9;0;43;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;43;31;82;5;9;-12;-19;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;41;29;83;5;9;-12;2;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;90;97;84;5;9;7;-49;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;70;68;85;5;9;-2;20;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;132;135;86;5;9;3;-62;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;146;140;87;5;9;-6;-14;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;154;154;88;5;9;0;-8;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;3;175;89;5;9;-8;-29;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;17;9;90;5;9;-8;-14;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;63;65;91;5;9;2;-46;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;165;166;92;5;9;1;78;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;62;66;93;5;9;4;-77;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;139;138;94;5;9;-1;-77;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;165;156;95;5;9;-9;-26;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;7;10;96;5;9;3;-22;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;175;170;97;5;9;-5;12;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;142;159;98;5;9;17;33;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;123;104;99;5;9;-19;19;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;118;107;100;5;9;-11;5;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;13;16;101;5;9;3;-75;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;55;39;102;5;9;-16;-42;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;96;111;103;5;9;15;-41;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;7;10;104;5;9;3;89;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;105;109;1;6;9;4;82;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;40;33;2;6;9;-7;65;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;49;46;3;6;9;-3;-9;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;140;128;4;6;9;-12;89;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;3;24;5;6;9;21;-43;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;75;71;6;6;9;-4;-72;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;130;125;7;6;9;-5;-55;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;3;6;8;6;9;3;-53;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;21;8;9;6;9;-13;-18;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;3;10;10;6;9;7;18;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;27;21;11;6;9;-6;-24;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;129;136;12;6;9;7;78;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;4;1;13;6;9;-3;-55;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;145;134;14;6;9;-11;39;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;50;37;15;6;9;-13;-85;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;169;156;16;6;9;-13;61;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;103;104;17;6;9;1;66;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;68;69;18;6;9;1;35;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;48;42;19;6;9;-6;20;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;51;54;20;6;9;3;-3;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;133;122;21;6;9;-11;-82;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;116;122;22;6;9;6;17;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;54;44;23;6;9;-10;62;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;68;66;24;6;9;-2;-14;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;37;43;25;6;9;6;31;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;126;129;26;6;9;3;-89;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;0;175;27;6;9;-5;-54;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;179;174;28;6;9;-5;1;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;95;102;29;6;9;7;84;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;128;111;30;6;9;-17;-33;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;157;130;31;6;9;-27;-29;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;177;171;32;6;9;-6;-20;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;158;160;33;6;9;2;19;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;9;18;34;6;9;9;-31;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;56;61;35;6;9;5;-47;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;112;112;36;6;9;0;-56;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;100;111;37;6;9;11;12;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;143;125;38;6;9;-18;-43;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;122;117;39;6;9;-5;21;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;15;24;40;6;9;9;-73;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;148;145;41;6;9;-3;47;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;37;37;42;6;9;0;-69;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;134;138;43;6;9;4;83;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;47;50;44;6;9;3;87;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;173;173;45;6;9;0;54;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;161;164;46;6;9;3;12;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;15;14;47;6;9;-1;-34;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;178;9;48;6;9;11;17;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;166;161;49;6;9;-5;12;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;19;19;50;6;9;0;-33;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;105;111;51;6;9;6;-86;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;145;117;52;6;9;-28;-40;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;151;141;53;6;9;-10;-6;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;137;138;54;6;9;1;14;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;7;12;55;6;9;5;-50;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;39;30;56;6;9;-9;-32;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;117;118;57;6;9;1;-78;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;110;117;58;6;9;7;7;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;54;57;59;6;9;3;56;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;175;174;60;6;9;-1;59;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;5;176;61;6;9;-9;-10;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;11;9;62;6;9;-2;-6;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;83;76;63;6;9;-7;-72;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;167;164;64;6;9;-3;-84;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;88;75;65;6;9;-13;79;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;4;12;66;6;9;8;84;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;107;108;67;6;9;1;77;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;126;114;68;6;9;-12;-19;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;1;8;69;6;9;7;-55;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;68;60;70;6;9;-8;-67;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;146;141;71;6;9;-5;-78;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;143;148;72;6;9;5;3;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;177;170;73;6;9;-7;-34;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;144;149;74;6;9;5;33;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;25;23;75;6;9;-2;-61;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;175;172;76;6;9;-3;30;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;55;63;77;6;9;8;-60;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;33;41;78;6;9;8;22;Fischer & Whitney (2014);Experiment 1b;Orientation;1
1;80;71;79;6;9;-9;-47;Fischer & Whitney (2014);Experiment 1b;Orientation;1
