obs;theta;resp;error;block;cond;rt;trials;delta;study;experiment;stimulus;expnum
19;56.9;65.126;8.22600000000001;45;2;9;5;145.3;Chetverikov & Jehee (2023);Experiment 1;Motion;1
19;102.46;99.72;-2.73999999999999;45;2;9;6;-45.56;Chetverikov & Jehee (2023);Experiment 1;Motion;1
19;292.8;289.92;-2.88;45;2;9;7;169.66;Chetverikov & Jehee (2023);Experiment 1;Motion;1
19;74.5;78.356;3.85599999999999;45;2;9;8;-141.7;Chetverikov & Jehee (2023);Experiment 1;Motion;1
19;34.84;47.11;12.27;45;2;9;9;39.66;Chetverikov & Jehee (2023);Experiment 1;Motion;1
19;329.8;331.14;1.33999999999997;45;2;9;10;65.04;Chetverikov & Jehee (2023);Experiment 1;Motion;1
19;341.8;340.2;-1.60000000000002;45;2;9;11;-12;Chetverikov & Jehee (2023);Experiment 1;Motion;1
19;231.6;219.08;-12.52;45;2;9;12;110.2;Chetverikov & Jehee (2023);Experiment 1;Motion;1
19;137.94;134.384;-3.55600000000001;45;2;9;13;93.66;Chetverikov & Jehee (2023);Experiment 1;Motion;1
19;10.83;18.9694;8.1394;45;2;9;14;127.11;Chetverikov & Jehee (2023);Experiment 1;Motion;1
19;276.4;274.52;-1.88;45;2;9;15;94.43;Chetverikov & Jehee (2023);Experiment 1;Motion;1
19;315.8;308.48;-7.31999999999999;45;2;9;16;-39.4;Chetverikov & Jehee (2023);Experiment 1;Motion;1
19;168.82;162.48;-6.34;45;2;9;17;146.98;Chetverikov & Jehee (2023);Experiment 1;Motion;1
19;80.94;81.04;0.100000000000009;45;2;9;18;87.88;Chetverikov & Jehee (2023);Experiment 1;Motion;1
19;88.56;90.944;2.384;46;2;9;1;-7.62;Chetverikov & Jehee (2023);Experiment 1;Motion;1
19;7.208;1.88516;-5.32284;46;2;9;2;81.352;Chetverikov & Jehee (2023);Experiment 1;Motion;1
19;145.96;142.116;-3.84399999999999;46;2;9;3;-138.752;Chetverikov & Jehee (2023);Experiment 1;Motion;1
19;219.2;215;-4.19999999999999;46;2;9;4;-73.24;Chetverikov & Jehee (2023);Experiment 1;Motion;1
19;192.82;181.896;-10.924;46;2;9;5;26.38;Chetverikov & Jehee (2023);Experiment 1;Motion;1
19;107.02;97.086;-9.934;46;2;9;6;85.8;Chetverikov & Jehee (2023);Experiment 1;Motion;1
19;265.2;258.28;-6.92000000000002;46;2;9;7;-158.18;Chetverikov & Jehee (2023);Experiment 1;Motion;1
19;249;255.62;6.62;46;2;9;8;16.2;Chetverikov & Jehee (2023);Experiment 1;Motion;1
19;131.54;143.628;12.088;46;2;9;9;117.46;Chetverikov & Jehee (2023);Experiment 1;Motion;1
19;322.8;323.94;1.13999999999999;46;2;9;10;168.74;Chetverikov & Jehee (2023);Experiment 1;Motion;1
19;230.6;229.96;-0.639999999999986;46;2;9;11;92.2;Chetverikov & Jehee (2023);Experiment 1;Motion;1
19;176.5;171.204;-5.29599999999999;46;2;9;12;54.1;Chetverikov & Jehee (2023);Experiment 1;Motion;1
19;48.5;61.05;12.55;46;2;9;13;128;Chetverikov & Jehee (2023);Experiment 1;Motion;1
19;319;316.42;-2.57999999999998;46;2;9;14;89.5;Chetverikov & Jehee (2023);Experiment 1;Motion;1
19;33.64;45.016;11.376;46;2;9;15;-74.64;Chetverikov & Jehee (2023);Experiment 1;Motion;1
19;291;284.76;-6.24000000000001;46;2;9;16;102.64;Chetverikov & Jehee (2023);Experiment 1;Motion;1
19;79.8;71.746;-8.054;46;2;9;17;-148.8;Chetverikov & Jehee (2023);Experiment 1;Motion;1
19;353;351.54;-1.45999999999998;46;2;9;18;86.8;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;232.6;224.88;-7.72;1;2;9;1;NaN;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;101.36;101.32;-0.0400000000000063;1;2;9;2;131.24;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;121.8;122.448;0.647999999999996;1;2;9;3;-20.44;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;84.26;75.378;-8.88200000000001;1;2;9;4;37.54;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;344.6;344.14;-0.460000000000036;1;2;9;5;99.66;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;326.8;327.5;0.699999999999989;1;2;9;6;17.8;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;303.6;301.9;-1.70000000000005;1;2;9;7;23.2;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;169.22;171.912;2.69200000000001;1;2;9;8;134.38;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;67;50.514;-16.486;1;2;9;9;102.22;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;182.1;180.712;-1.38800000000001;1;2;9;10;-115.1;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;159.12;159.1;-0.0200000000000102;1;2;9;11;22.98;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;279.8;279.02;-0.78000000000003;1;2;9;12;-120.68;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;8.73;2.0406;-6.6894;1;2;9;13;-88.93;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;207;201.44;-5.56;1;2;9;14;161.73;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;290.8;292.52;1.71999999999997;1;2;9;15;-83.8;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;38.94;37.09;-1.84999999999999;1;2;9;16;-108.14;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;259;240.52;-18.48;1;2;9;17;139.94;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;57.42;54.82;-2.6;1;2;9;18;-158.42;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;167.66;155.576;-12.084;2;2;9;1;-110.24;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;331.6;327.3;-4.30000000000001;2;2;9;2;-163.94;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;262.2;246.68;-15.52;2;2;9;3;69.4;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;216.8;208.16;-8.64000000000001;2;2;9;4;45.4;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;149.1;140.016;-9.084;2;2;9;5;67.7;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;286.6;290.8;4.19999999999999;2;2;9;6;-137.5;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;18.476;20.556;2.08;2;2;9;7;-91.876;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;25.2;9.7236;-15.4764;2;2;9;8;-6.724;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;112.54;100.366;-12.174;2;2;9;9;-87.34;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;235;230.16;-4.84;2;2;9;10;-122.46;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;180.8;166.338;-14.462;2;2;9;11;54.2;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;96.04;94.804;-1.236;2;2;9;12;84.76;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;54.44;52.922;-1.518;2;2;9;13;41.6;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;344;5.0382;21.0382;2;2;9;14;70.44;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;244.2;251.54;7.34;2;2;9;15;99.8;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;66.38;60.686;-5.694;2;2;9;16;177.82;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;125.48;123.876;-1.604;2;2;9;17;-59.1;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;305.4;299.54;-5.85999999999996;2;2;9;18;-179.92;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;262.2;249.74;-12.46;3;2;9;1;43.2;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;201.6;201.06;-0.539999999999992;3;2;9;2;60.6;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;327;333.32;6.31999999999999;3;2;9;3;-125.4;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;50.28;52.598;2.318;3;2;9;4;-83.28;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;63.98;51.236;-12.744;3;2;9;5;-13.7;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;18.868;16.2092;-2.6588;3;2;9;6;45.112;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;195.74;195.218;-0.52200000000002;3;2;9;7;-176.872;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;359;357.86;-1.13999999999999;3;2;9;8;-163.26;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;168.48;159.998;-8.482;3;2;9;9;-169.48;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;86.34;83.478;-2.86200000000001;3;2;9;10;82.14;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;105.72;105.614;-0.105999999999995;3;2;9;11;-19.38;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;138.04;147.916;9.876;3;2;9;12;-32.32;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;258.8;264.14;5.33999999999997;3;2;9;13;-120.76;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;31.54;36.042;4.502;3;2;9;14;-132.74;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;144.5;143.116;-1.38399999999999;3;2;9;15;-112.96;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;314.2;304.04;-10.16;3;2;9;16;-169.7;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;283;278.42;-4.57999999999998;3;2;9;17;31.2;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;237.4;239.26;1.85999999999999;3;2;9;18;45.6;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;161.58;158.984;-2.596;4;2;9;1;75.82;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;5.652;20.042;14.39;4;2;9;2;155.928;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;152.28;133.314;-18.966;4;2;9;3;-146.628;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;72.32;63.72;-8.59999999999999;4;2;9;4;79.96;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;130.54;129.848;-0.691999999999979;4;2;9;5;-58.22;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;202.2;204.06;1.86000000000001;4;2;9;6;-71.66;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;318.4;311.42;-6.97999999999996;4;2;9;7;-116.2;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;192.44;190.438;-2.00200000000001;4;2;9;8;125.96;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;90.8;94.64;3.84;4;2;9;9;101.64;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;222.6;232.12;9.52000000000001;4;2;9;10;-131.8;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;50.46;57.12;6.66;4;2;9;11;172.14;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;270.8;264.94;-5.86000000000001;4;2;9;12;139.66;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;20.62;29.072;8.452;4;2;9;13;-109.82;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;354.6;358.12;3.51999999999998;4;2;9;14;26.02;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;282.8;290;7.19999999999999;4;2;9;15;71.8;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;327.6;329.26;1.65999999999997;4;2;9;16;-44.8;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;241.8;242.4;0.599999999999994;4;2;9;17;85.8;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;118.74;115.636;-3.104;4;2;9;18;123.06;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;149.04;147.506;-1.53399999999999;5;2;9;1;-30.3;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;250.2;246.94;-3.25999999999999;5;2;9;2;-101.16;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;312.4;321.68;9.28000000000003;5;2;9;3;-62.2;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;14.5;13.3666;-1.1334;5;2;9;4;-62.1;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;343.6;338.48;-5.12;5;2;9;5;30.9;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;35.8;37.344;1.544;5;2;9;6;-52.2;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;285.6;292.56;6.95999999999998;5;2;9;7;110.2;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;43.28;44.944;1.664;5;2;9;8;-117.68;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;224.8;221.28;-3.52000000000001;5;2;9;9;178.48;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;266.2;269.5;3.30000000000001;5;2;9;10;-41.4;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;90;97.122;7.122;5;2;9;11;176.2;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;321;320.3;-0.699999999999989;5;2;9;12;129;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;117.7;128.902;11.202;5;2;9;13;-156.7;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;185.24;191.376;6.136;5;2;9;14;-67.54;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;139.52;147.014;7.494;5;2;9;15;45.72;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;202.6;207.74;5.14000000000001;5;2;9;16;-63.08;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;66.72;70.466;3.746;5;2;9;17;135.88;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;174;170.068;-3.93199999999999;5;2;9;18;-107.28;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;5.786;11.5308;5.7448;6;2;9;1;168.214;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;254.2;253.98;-0.219999999999999;6;2;9;2;111.586;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;27.1;27.146;0.0459999999999994;6;2;9;3;-132.9;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;357.2;8.2418;11.0418;6;2;9;4;29.9;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;169.8;162.796;-7.00400000000002;6;2;9;5;-172.6;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;88.76;93.21;4.44999999999999;6;2;9;6;81.04;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;102.28;105.992;3.712;6;2;9;7;-13.52;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;215.4;212.58;-2.81999999999999;6;2;9;8;-113.12;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;270.2;275.38;5.18000000000001;6;2;9;9;-54.8;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;183.08;172.186;-10.894;6;2;9;10;87.12;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;53.48;49.592;-3.888;6;2;9;11;129.6;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;141.32;141.616;0.296000000000021;6;2;9;12;-87.84;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;78.74;87.12;8.38000000000001;6;2;9;13;62.58;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;292;293.26;1.25999999999999;6;2;9;14;146.74;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;313.2;306.88;-6.31999999999999;6;2;9;15;-21.2;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;232.4;229.16;-3.24000000000001;6;2;9;16;80.8;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;328.6;335.64;7.03999999999996;6;2;9;17;-96.2;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;120.5;114.78;-5.72;6;2;9;18;-151.9;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;102.96;105.18;2.22000000000001;7;2;9;1;17.54;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;240.4;233.4;-7;7;2;9;2;-137.44;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;184.58;190.588;6.00799999999998;7;2;9;3;55.82;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;174.24;175.344;1.10399999999998;7;2;9;4;10.34;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;317.6;319.02;1.41999999999996;7;2;9;5;-143.36;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;157.3;148.218;-9.08200000000002;7;2;9;6;160.3;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;281.2;280.8;-0.399999999999977;7;2;9;7;-123.9;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;134.96;100.504;-34.456;7;2;9;8;146.24;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;352.2;292.74;-59.46;7;2;9;9;142.76;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;70.78;71.136;0.355999999999995;7;2;9;10;-78.58;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;226.6;225.2;-1.40000000000001;7;2;9;11;-155.82;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;214.8;209.2;-5.60000000000002;7;2;9;12;11.8;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;98.72;109.392;10.672;7;2;9;13;116.08;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;41.86;41.986;0.125999999999998;7;2;9;14;56.86;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;260.8;257.98;-2.81999999999999;7;2;9;15;141.06;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;330.2;332.4;2.19999999999999;7;2;9;16;-69.4;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;1.9958;12.632;10.6362;7;2;9;17;-31.7958;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;24.5;30.534;6.034;7;2;9;18;-22.5042;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;124.86;126.152;1.292;8;2;9;1;-100.36;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;144.08;148.618;4.53799999999998;8;2;9;2;-19.22;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;48.04;42.73;-5.31;8;2;9;3;96.04;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;31.32;29.1;-2.22;8;2;9;4;16.72;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;2.48;4.9336;2.4536;8;2;9;5;28.84;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;74;80.624;6.624;8;2;9;6;-71.52;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;189.62;196.502;6.88200000000001;8;2;9;7;-115.62;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;215.4;213.4;-2;8;2;9;8;-25.78;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;111.68;114.13;2.44999999999999;8;2;9;9;103.72;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;223.8;225.22;1.41999999999999;8;2;9;10;-112.12;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;312.2;311.98;-0.21999999999997;8;2;9;11;-88.4;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;262;256.22;-5.77999999999997;8;2;9;12;50.2;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;168.16;163.668;-4.49199999999999;8;2;9;13;93.84;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;90.74;92.758;2.018;8;2;9;14;77.42;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;298.2;299.36;1.16000000000003;8;2;9;15;152.54;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;254.6;240.16;-14.44;8;2;9;16;43.6;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;320.2;322.84;2.63999999999999;8;2;9;17;-65.6;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;358.6;0.82948;2.22947999999997;8;2;9;18;-38.4;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;289.2;301.84;12.64;9;2;9;1;69.4;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;134.98;130.316;-4.66399999999999;9;2;9;2;154.22;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;147.6;150.822;3.22200000000001;9;2;9;3;-12.62;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;58.94;60.298;1.358;9;2;9;4;88.66;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;359.6;4.1692;4.56919999999997;9;2;9;5;59.34;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;28.62;28.592;-0.0280000000000022;9;2;9;6;-29.02;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;66.1;67.7;1.60000000000001;9;2;9;7;-37.48;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;258.6;258.02;-0.580000000000041;9;2;9;8;167.5;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;228.2;224.24;-3.95999999999998;9;2;9;9;30.4;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;101.3;108.942;7.642;9;2;9;10;126.9;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;15.744;16.8446;1.1006;9;2;9;11;85.556;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;202.8;204.98;2.17999999999998;9;2;9;12;172.944;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;279;286.24;7.24000000000001;9;2;9;13;-76.2;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;182.92;189.762;6.84200000000001;9;2;9;14;96.08;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;331.4;334.68;3.28000000000003;9;2;9;15;-148.48;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;162.22;162.43;0.210000000000008;9;2;9;16;169.18;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;306.6;312.4;5.79999999999995;9;2;9;17;-144.38;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;84.78;84.932;0.152000000000001;9;2;9;18;-138.18;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;249.4;244.06;-5.34;10;2;9;1;-164.62;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;291.2;298.48;7.28000000000003;10;2;9;2;-41.8;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;334.4;336.2;1.80000000000001;10;2;9;3;-43.2;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;179.84;184.7;4.85999999999999;10;2;9;4;154.56;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;347.4;352.26;4.86000000000001;10;2;9;5;-167.56;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;61.96;64.316;2.356;10;2;9;6;-74.56;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;201;202.16;1.16;10;2;9;7;-139.04;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;238.6;217.6;-21;10;2;9;8;-37.6;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;117.76;123.05;5.28999999999999;10;2;9;9;120.84;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;81.62;85.672;4.05199999999999;10;2;9;10;36.14;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;54.78;47.342;-7.438;10;2;9;11;26.84;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;34.2;14.6286;-19.5714;10;2;9;12;20.58;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;317.2;314.56;-2.63999999999999;10;2;9;13;77;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;14.758;0.9122;-13.8458;10;2;9;14;-57.558;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;191.08;184.938;-6.14200000000002;10;2;9;15;-176.322;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;137.18;141.338;4.15799999999999;10;2;9;16;53.9;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;268;270.92;2.92000000000002;10;2;9;17;-130.82;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;149.68;154.384;4.70399999999998;10;2;9;18;118.32;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;265.2;268.48;3.28000000000003;11;2;9;1;-115.52;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;237.8;229.1;-8.70000000000002;11;2;9;2;27.4;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;334.4;329.68;-4.71999999999997;11;2;9;3;-96.6;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;105.24;116.49;11.25;11;2;9;4;-130.84;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;55.54;36.956;-18.584;11;2;9;5;49.7;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;25.86;22.792;-3.068;11;2;9;6;29.68;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;94.52;101.188;6.66800000000001;11;2;9;7;-68.66;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;125.9;130.52;4.62;11;2;9;8;-31.38;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;15.34;9.2432;-6.0968;11;2;9;9;110.56;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;304.2;301.86;-2.33999999999997;11;2;9;10;71.14;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;191.4;195.736;4.33599999999998;11;2;9;11;112.8;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;201.6;196.236;-5.364;11;2;9;12;-10.2;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;163.78;159.544;-4.23599999999999;11;2;9;13;37.82;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;70.82;65.654;-5.166;11;2;9;14;92.96;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;244.2;246.32;2.12;11;2;9;15;-173.38;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;293.6;293.52;-0.0800000000000409;11;2;9;16;-49.4;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;345.4;338.18;-7.21999999999997;11;2;9;17;-51.8;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;146.42;150.278;3.858;11;2;9;18;-161.02;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;310.8;309.2;-1.60000000000002;12;2;9;1;-164.38;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;192.86;203.76;10.9;12;2;9;2;117.94;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;67.58;66.016;-1.56399999999999;12;2;9;3;125.28;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;288.6;290.3;1.69999999999999;12;2;9;4;138.98;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;327;330.48;3.48000000000002;12;2;9;5;-38.4;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;209.2;206.42;-2.78;12;2;9;6;117.8;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;117.64;120.094;2.45399999999999;12;2;9;7;91.56;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;44.36;34.674;-9.686;12;2;9;8;73.28;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;355.8;352.96;-2.84000000000003;12;2;9;9;48.56;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;89;88.686;-0.313999999999993;12;2;9;10;-93.2;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;258.6;250.12;-8.48000000000002;12;2;9;11;-169.6;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;4.606;11.094;6.488;12;2;9;12;-106.006;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;278.2;279.66;1.46000000000004;12;2;9;13;86.406;Chetverikov & Jehee (2023);Experiment 1;Motion;1
21;144.62;152.73;8.10999999999999;12;2;9;14;133.58;Chetverikov & Jehee (2023);Experiment 1;Motion;1
