obs;block;trial;theta;delta;rt;resp;error;cond;study;experiment;stimulus;expnum
14;3;1;71;0;3.30097274998025;64.5696873946812;-6.43031260531876;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
14;3;2;46;-50;1.86760753121735;61.1798658002635;15.1798658002635;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
14;3;3;110;-30;3.23463355899503;107.491302062169;-2.50869793783073;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
14;3;4;157;-20;3.25099277856589;143.792751047992;-13.207248952008;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
14;3;5;19;-60;1.8509500821965;42.7308759217767;23.7308759217767;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
14;3;6;110;-60;2.43430330726778;121.198897140089;11.1988971400886;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
14;3;7;151;40;2.56759017115473;147.530235685242;-3.46976431475787;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
14;3;8;75;-70;2.4176484974455;73.00909286631;-1.99090713369003;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
14;3;9;99;30;1.98432814505986;109.444356504564;10.4443565045642;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
14;3;10;131;-60;2.16766594548153;111.246339155328;-19.7536608446719;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
14;3;11;127;-90;3.36772746813449;118.969369248767;-8.03063075123309;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
14;3;12;34;-80;2.9843357694117;50.2215060897741;16.2215060897741;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
14;3;13;143;-70;2.95094726705111;137.477496885696;-5.5225031143039;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
14;3;14;128;10;3.06769720532293;124.731794279587;-3.26820572041339;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
14;3;15;81;80;2.65094486244789;72.1225316108077;-8.87746838919226;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
14;3;16;162;80;3.51763277955115;152.567833647269;-9.43216635273092;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
14;3;17;45;-30;1.98430233956151;46.0385719383788;1.03857193837882;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
14;3;18;42;-30;1.51762867413117;39.6017775341857;-2.39822246581429;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
14;3;19;127;-50;2.85100726483415;135.5518083379;8.55180833790038;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
14;3;20;130;60;2.71763154792552;126.975022472534;-3.02497752746595;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
14;3;21;54;60;2.76763351266209;51.4056126234848;-2.59438737651517;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
14;3;22;165;20;1.55097025740406;142.545003159102;-22.4549968408984;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
14;3;23;117;30;4.00094307365771;125.949185277593;8.94918527759313;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
14;3;24;106;-30;3.20098700165317;118.214385540799;12.2143855407994;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
14;3;25;5;-80;2.63430676755024;23.9458738712255;18.9458738712255;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
14;3;26;35;-70;2.06764823352569;39.8414795349722;4.84147953497224;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
14;3;27;105;70;3.31763313144484;103.483458088134;-1.51654191186591;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
14;3;28;83;20;2.30094723772663;82.2583224782333;-0.741677521766718;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
14;3;29;80;20;2.76756372051977;76.7828264641786;-3.21717353582136;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
14;3;30;140;50;2.96762465668417;131.966963350803;-8.03303664919721;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
14;3;31;160;-70;2.71798432081368;142.670881773783;-17.3291182262173;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
14;3;32;44;-10;2.90098137136283;49.9605098791773;5.9605098791773;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
14;3;33;177;30;2.65099090180274;179.751479419799;2.75147941979856;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
14;3;34;152;40;4.11761764814537;134.763013414804;-17.2369865851958;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
14;3;35;65;10;2.21766615075239;64.8159631446569;-0.184036855343123;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
14;3;36;55;80;2.51759436454813;58.4735034966217;3.47350349662172;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
14;4;1;144;-80;1.9843079112029;134.607776478346;-9.39222352165422;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
14;4;2;132;-70;1.38433242642623;127.062362148337;-4.93763785166269;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
14;4;3;163;-60;3.26765491949527;148.134408498165;-14.8655915018355;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
14;4;4;3;80;1.80099503654674;179.432923379127;-3.56707662087319;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
14;4;5;19;0;3.40097257403386;32.8237517238019;13.8237517238019;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
14;4;6;54;50;2.25098632719164;53.9667272280281;-0.0332727719719301;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
14;4;7;74;-20;2.36764565297563;69.3562656980645;-4.6437343019355;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
14;4;8;121;10;2.81764427472763;125.143435987257;4.14343598725682;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
14;4;9;65;-60;2.41764380553695;54.9841505141154;-10.0158494858846;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
14;4;10;166;-60;2.76763497888351;153.975486407624;-12.0245135923764;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
14;4;11;137;-50;2.70097263268281;117.819109250444;-19.1808907495561;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
14;4;12;168;-10;2.65094779489073;152.938894773314;-15.0611052266857;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
14;4;13;137;60;2.60091093408255;136.290362444992;-0.709637555008044;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
14;4;14;108;70;2.38433594535809;106.447825831082;-1.55217416891782;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
14;4;15;100;50;2.96762348370703;98.3142639493929;-1.68573605060709;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
14;4;16;73;-60;1.98430996391335;64.3936368232377;-8.60636317676226;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
14;4;17;45;10;1.88425764913063;51.199755475001;6.19975547500098;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
14;4;18;87;10;3.43429920184781;91.4834622233373;4.48346222333728;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
14;4;19;145;70;2.30132493638075;140.992906797281;-4.00709320271943;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
14;4;20;147;-40;2.98430673822577;132.225912140012;-14.7740878599882;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
14;4;21;100;50;2.31767946404352;107.192198855482;7.19219885548179;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
14;4;22;161;0;2.85097940662581;156.964965251926;-4.03503474807391;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
14;4;23;152;0;2.08430421632511;138.260740747431;-13.7392592525692;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
14;4;24;170;0;3.2176494358273;160.559742466354;-9.44025753364565;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
14;4;25;132;-40;3.13432201625392;104.6242501936;-27.3757498063999;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
14;4;26;70;50;3.01766210398091;59.0158220656609;-10.9841779343391;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
14;4;27;138;-20;3.30101966906795;138.668378586925;0.668378586924888;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
14;4;28;24;-80;3.88429606413365;26.8842222785211;2.88422227852109;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
14;4;29;1;60;3.25094116756964;3.36111812294321;2.36111812294321;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
14;4;30;150;20;2.93430682619965;133.023098555134;-16.9769014448664;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
14;4;31;113;70;2.85096093223547;116.744256975895;3.74425697589491;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
14;4;32;78;40;2.86761603530249;61.3462170882475;-16.6537829117525;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
14;4;33;70;20;3.96761409988994;56.2568787900536;-13.7431212099464;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
14;4;34;146;10;3.16763544807509;141.970134388036;-4.02986561196386;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
14;4;35;26;-50;1.83430055077133;35.62420131661;9.62420131661005;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
14;4;36;69;-20;2.63433081358289;59.2528754374435;-9.74712456255651;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
14;5;1;61;80;3.08429336628615;54.4524457395818;-6.54755426041816;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
14;5;2;8;20;1.90100219170745;14.954866821166;6.95486682116601;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
14;5;3;28;-50;2.28432673748648;37.8205040530552;9.82050405305517;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
14;5;4;43;50;2.60094377744372;33.9863079567853;-9.01369204321471;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
14;5;5;56;90;2.1676131615086;49.7966817888704;-6.20331821112961;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
14;5;6;158;30;3.00099703060823;135.827023885237;-22.1729761147629;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
14;5;7;178;-90;4.66761785341714;178.977839409535;0.977839409534738;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
14;5;8;177;70;2.43431914245957;175.864370775676;-1.13562922432379;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
14;5;9;34;50;3.18431782286098;53.8371295045811;19.8371295045811;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
14;5;10;111;40;2.51758967263959;114.999826805892;3.9998268058921;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
14;5;11;178;80;3.6343686420978;179.372355831452;1.37235583145232;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
14;5;12;45;-80;1.58427430540723;49.6713659370577;4.67136593705772;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
14;5;13;49;20;2.55095031679139;50.8968849872688;1.89688498726878;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
14;5;14;8;10;3.81768034377546;1.9180761871467;-6.0819238128533;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
14;5;15;134;-10;1.85094802948606;116.256818856999;-17.7431811430006;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
14;5;16;32;-70;2.88458608274323;48.3980070373625;16.3980070373625;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
14;5;17;157;80;2.6343325730486;152.603939788234;-4.3960602117661;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
14;5;18;110;-40;3.1843163566391;110.092100397229;0.092100397229359;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
14;5;19;80;0;2.53433744090398;74.7748266451058;-5.22517335489415;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
14;5;20;16;50;3.58430128388227;36.0307116375695;20.0307116375695;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
14;5;21;94;0;3.06761363069927;98.8625281602582;4.86252816025818;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
14;5;22;76;-80;3.0342937475034;58.0492005757161;-17.9507994242839;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
14;5;23;96;-90;2.10100506550225;105.140127363227;9.14012736322704;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
14;5;24;70;-50;2.33432401031496;59.5993109277425;-10.4006890722575;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
14;5;25;63;-20;2.00099321843209;63.2994212293323;0.299421229332324;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
14;5;26;157;30;3.31759442319708;149.735504831448;-7.26449516855249;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
14;5;27;109;80;3.16760025875919;117.274558095876;8.27455809587555;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
14;5;28;147;-80;3.25097489066411;134.542804281819;-12.4571957181809;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
14;5;29;167;30;2.20093861634359;163.993741633861;-3.00625836613938;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
14;5;30;140;40;2.85093717944801;139.880676287505;-0.119323712494946;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
14;5;31;119;-70;2.38426116806204;117.660416996372;-1.33958300362781;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
14;5;32;67;10;2.08428955411091;69.5500962864344;2.55009628643442;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
14;5;33;157;0;2.48430673822622;151.218427412796;-5.78157258720378;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
14;5;34;150;-90;2.75094761894434;150.218315598384;0.21831559838418;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
14;5;35;151;-10;2.66797062630576;151.07378071088;0.0737807108799871;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
14;5;36;5;-60;2.91759014183026;5.93572171185983;0.935721711859827;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
14;6;1;133;-10;2.16775069308278;147.175100006278;14.1751000062781;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
14;6;2;138;-40;3.417668731302;127.054715008509;-10.9452849914908;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
14;6;3;30;-70;2.70093568390166;48.2130584618084;18.2130584618084;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
14;6;4;173;60;1.5010105198462;163.091230252577;-9.90876974742284;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
14;6;5;98;-20;3.10100594523556;93.9786292155179;-4.02137078448212;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
14;6;6;150;80;2.68428673896506;133.535936702563;-16.4640632974367;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
14;6;7;72;-10;2.63437919889202;63.6221531600765;-8.37784683992352;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
14;6;8;133;20;4.13427978907566;141.484385172176;8.48438517217622;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
14;6;9;67;50;1.63427627014335;55.230738259517;-11.769261740483;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
14;6;10;36;-10;2.03431896651364;25.8580991196925;-10.1419008803075;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
14;6;11;83;-40;2.2676865898793;69.3660030627525;-13.6339969372475;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
14;6;12;45;80;1.36764565297563;53.7252194600041;8.72521946000413;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
14;6;13;8;50;3.38434268997662;6.15894806578375;-1.84105193421625;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
14;6;14;11;40;2.70096119615573;6.27914603813095;-4.72085396186905;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
14;6;15;26;60;1.8842667397048;19.274262908986;-6.72573709101401;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
14;6;16;166;-60;2.41761418786336;170.445257287154;4.44525728715425;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
14;6;17;110;-70;1.80095310261277;119.334345631884;9.33434563188447;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
14;6;18;50;-80;2.68429612278305;60.1335976978621;10.1335976978621;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
14;6;19;68;-70;3.33431902516259;61.0531639388835;-6.94683606111654;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
14;6;20;2;-60;3.11761618192395;177.264063707404;-4.73593629259636;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
14;6;21;27;-70;2.71761043433617;43.4597615785801;16.4597615785801;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
14;6;22;3;70;3.38425530317636;177.770097440366;-5.22990255963401;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
14;6;23;53;-10;1.31758591911239;47.0490118351515;-5.95098816484852;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
14;6;24;48;-20;3.25098104879453;51.5695383774063;3.56953837740632;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
14;6;25;72;-60;2.26764993434244;62.4281445555433;-9.57185544445666;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
14;6;26;130;-30;1.23432887817125;113.287226160338;-16.7127738396615;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
14;6;27;102;20;2.41761858652717;115.017833432362;13.0178334323618;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
14;6;28;173;-50;3.16765978735111;173.061432905732;0.0614329057324881;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
14;6;29;156;40;1.83431169405503;160.376481790102;4.37648179010171;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
14;6;30;88;80;2.00094600610009;61.7119181207295;-26.2880818792705;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
14;6;31;46;60;2.3842702586353;47.2385462464308;1.23854624643084;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
14;6;32;122;-50;2.63430002293171;120.198155310195;-1.80184468980525;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
14;6;33;15;90;2.71758902750207;23.298880889094;8.29888088909402;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
14;6;34;119;30;1.68431078499725;139.356184081854;20.3561840818538;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
14;6;35;165;-60;2.55094767759329;169.034870193623;4.03487019362291;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
14;6;36;71;70;1.88431365879114;65.3773157577311;-5.62268424226895;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
14;7;1;141;30;2.41763764740699;149.907010389173;8.90701038917263;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
14;7;2;143;20;3.26768013850506;148.151995972986;5.15199597298616;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
14;7;3;165;-30;2.68429465656118;149.435120175783;-15.564879824217;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
14;7;4;58;-30;1.95095283869341;48.4996498716401;-9.50035012835992;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
14;7;5;159;-80;2.28431354149416;153.853459471985;-5.14654052801464;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
14;7;6;36;30;2.41763148927657;45.9151211472421;9.91512114724205;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
14;7;7;135;70;2.81759237048664;132.265055036898;-2.73494496310187;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
14;7;8;75;10;1.61767805647014;74.5415235602756;-0.45847643972445;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
14;7;9;168;40;2.66761198853055;144.869201806547;-23.1307981934532;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
