obs;theta;resp;error;rt;block;delta;study;experiment;stimulus;expnum
18;174;9;15;1.98952293395996;5;45;Lau & Maus (2019);Experiment 1;Orientation;1
18;58;58;0;1.87091684341431;5;-64;Lau & Maus (2019);Experiment 1;Orientation;1
18;2;95;-87;2.09893202781677;5;56;Lau & Maus (2019);Experiment 1;Orientation;1
18;166;11;25;1.15276598930359;5;16;Lau & Maus (2019);Experiment 1;Orientation;1
18;73;57;-16;1.60878419876099;5;-87;Lau & Maus (2019);Experiment 1;Orientation;1
18;56;55;-1;1.06503200531006;5;17;Lau & Maus (2019);Experiment 1;Orientation;1
18;99;135;36;0.902754068374634;5;-43;Lau & Maus (2019);Experiment 1;Orientation;1
18;114;110;-4;1.27150011062622;5;-15;Lau & Maus (2019);Experiment 1;Orientation;1
18;110;118;8;0.843513011932373;5;4;Lau & Maus (2019);Experiment 1;Orientation;1
18;165;138;-27;3.01699113845825;5;-55;Lau & Maus (2019);Experiment 1;Orientation;1
18;16;11;-5;0.772783041000366;5;-31;Lau & Maus (2019);Experiment 1;Orientation;1
18;47;24;-23;0.85041618347168;5;-31;Lau & Maus (2019);Experiment 1;Orientation;1
18;30;27;-3;0.992815017700195;5;17;Lau & Maus (2019);Experiment 1;Orientation;1
18;63;79;16;1.40535306930542;5;-33;Lau & Maus (2019);Experiment 1;Orientation;1
18;35;71;36;3.74768209457397;5;28;Lau & Maus (2019);Experiment 1;Orientation;1
18;155;18;43;0.731199026107788;5;60;Lau & Maus (2019);Experiment 1;Orientation;1
18;69;57;-12;1.3102650642395;5;86;Lau & Maus (2019);Experiment 1;Orientation;1
18;172;141;-31;1.63277912139893;5;77;Lau & Maus (2019);Experiment 1;Orientation;1
18;82;87;5;0.982667922973633;5;90;Lau & Maus (2019);Experiment 1;Orientation;1
18;20;88;68;2.26791882514954;5;62;Lau & Maus (2019);Experiment 1;Orientation;1
18;71;51;-20;0.84279203414917;5;-51;Lau & Maus (2019);Experiment 1;Orientation;1
18;10;33;23;1.56199312210083;5;61;Lau & Maus (2019);Experiment 1;Orientation;1
18;106;118;12;0.632937908172607;5;84;Lau & Maus (2019);Experiment 1;Orientation;1
18;18;9;-9;2.56310892105103;5;88;Lau & Maus (2019);Experiment 1;Orientation;1
18;143;119;-24;0.710505962371826;5;55;Lau & Maus (2019);Experiment 1;Orientation;1
18;96;133;37;0.881726980209351;5;47;Lau & Maus (2019);Experiment 1;Orientation;1
18;31;72;41;2.62199211120605;5;65;Lau & Maus (2019);Experiment 1;Orientation;1
18;91;105;14;0.682770013809204;5;-60;Lau & Maus (2019);Experiment 1;Orientation;1
18;77;60;-17;0.802803993225098;5;14;Lau & Maus (2019);Experiment 1;Orientation;1
18;53;59;6;1.14283394813538;5;24;Lau & Maus (2019);Experiment 1;Orientation;1
18;105;149;44;1.5371949672699;5;-52;Lau & Maus (2019);Experiment 1;Orientation;1
18;130;131;1;1.17532300949097;5;-25;Lau & Maus (2019);Experiment 1;Orientation;1
18;13;26;13;1.40100598335266;5;-63;Lau & Maus (2019);Experiment 1;Orientation;1
18;146;170;24;2.24433612823486;5;47;Lau & Maus (2019);Experiment 1;Orientation;1
18;158;140;-18;0.76274585723877;8;NaN;Lau & Maus (2019);Experiment 1;Orientation;1
18;52;39;-13;0.59286093711853;8;-74;Lau & Maus (2019);Experiment 1;Orientation;1
18;151;125;-26;1.70176410675049;8;81;Lau & Maus (2019);Experiment 1;Orientation;1
18;146;144;-2;0.612810850143433;8;5;Lau & Maus (2019);Experiment 1;Orientation;1
18;105;106;1;1.07540702819824;8;41;Lau & Maus (2019);Experiment 1;Orientation;1
18;110;125;15;0.960403203964233;8;-5;Lau & Maus (2019);Experiment 1;Orientation;1
18;44;65;21;1.51510095596313;8;66;Lau & Maus (2019);Experiment 1;Orientation;1
18;89;81;-8;6.35841202735901;8;-45;Lau & Maus (2019);Experiment 1;Orientation;1
18;132;129;-3;0.772815942764282;8;-43;Lau & Maus (2019);Experiment 1;Orientation;1
18;9;143;-46;1.11621809005737;8;-57;Lau & Maus (2019);Experiment 1;Orientation;1
18;91;70;-21;0.542741060256958;8;-82;Lau & Maus (2019);Experiment 1;Orientation;1
18;146;123;-23;1.325679063797;8;-55;Lau & Maus (2019);Experiment 1;Orientation;1
18;1;177;-4;0.532742023468018;8;-35;Lau & Maus (2019);Experiment 1;Orientation;1
18;173;155;-18;0.642891883850098;8;8;Lau & Maus (2019);Experiment 1;Orientation;1
18;100;114;14;0.492746114730835;8;73;Lau & Maus (2019);Experiment 1;Orientation;1
18;157;165;8;1.8688051700592;8;-57;Lau & Maus (2019);Experiment 1;Orientation;1
18;13;13;0;0.55279803276062;8;-36;Lau & Maus (2019);Experiment 1;Orientation;1
18;38;31;-7;0.722942113876343;8;-25;Lau & Maus (2019);Experiment 1;Orientation;1
18;31;135;-76;2.83408403396606;8;7;Lau & Maus (2019);Experiment 1;Orientation;1
18;71;17;-54;1.68955302238464;8;-40;Lau & Maus (2019);Experiment 1;Orientation;1
18;102;125;23;1.47316694259644;8;-31;Lau & Maus (2019);Experiment 1;Orientation;1
18;15;23;8;0.652729988098145;8;87;Lau & Maus (2019);Experiment 1;Orientation;1
18;170;163;-7;0.731256008148193;8;25;Lau & Maus (2019);Experiment 1;Orientation;1
18;60;55;-5;1.35109186172485;8;-70;Lau & Maus (2019);Experiment 1;Orientation;1
18;68;55;-13;0.962774991989136;8;-8;Lau & Maus (2019);Experiment 1;Orientation;1
18;127;115;-12;1.0228099822998;8;-59;Lau & Maus (2019);Experiment 1;Orientation;1
18;173;5;12;2.0306248664856;8;-46;Lau & Maus (2019);Experiment 1;Orientation;1
18;91;92;1;2.88390207290649;8;82;Lau & Maus (2019);Experiment 1;Orientation;1
18;60;49;-11;0.542849063873291;8;31;Lau & Maus (2019);Experiment 1;Orientation;1
18;161;145;-16;0.742768049240112;8;79;Lau & Maus (2019);Experiment 1;Orientation;1
18;14;27;13;1.3666980266571;8;-33;Lau & Maus (2019);Experiment 1;Orientation;1
18;140;118;-22;1.06786894798279;8;54;Lau & Maus (2019);Experiment 1;Orientation;1
18;11;20;9;0.762863874435425;8;-51;Lau & Maus (2019);Experiment 1;Orientation;1
18;77;75;-2;1.08279490470886;8;-66;Lau & Maus (2019);Experiment 1;Orientation;1
18;105;101;-4;0.542850971221924;8;-28;Lau & Maus (2019);Experiment 1;Orientation;1
18;165;171;6;0.818510055541992;8;-60;Lau & Maus (2019);Experiment 1;Orientation;1
18;74;51;-23;0.769020080566406;8;-89;Lau & Maus (2019);Experiment 1;Orientation;1
18;40;37;-3;1.25274014472961;8;34;Lau & Maus (2019);Experiment 1;Orientation;1
18;78;26;-52;1.79849982261658;8;-38;Lau & Maus (2019);Experiment 1;Orientation;1
18;48;49;1;6.01923298835754;8;30;Lau & Maus (2019);Experiment 1;Orientation;1
18;106;95;-11;0.659097909927368;8;-58;Lau & Maus (2019);Experiment 1;Orientation;1
18;108;119;11;0.793552875518799;8;-2;Lau & Maus (2019);Experiment 1;Orientation;1
18;14;36;22;0.882786989212036;8;-86;Lau & Maus (2019);Experiment 1;Orientation;1
18;48;32;-16;0.81278395652771;8;-34;Lau & Maus (2019);Experiment 1;Orientation;1
18;173;23;30;1.56620717048645;8;55;Lau & Maus (2019);Experiment 1;Orientation;1
18;178;178;0;0.632722139358521;8;-5;Lau & Maus (2019);Experiment 1;Orientation;1
18;17;12;-5;2.34067416191101;8;-19;Lau & Maus (2019);Experiment 1;Orientation;1
18;115;110;-5;1.11605906486511;8;82;Lau & Maus (2019);Experiment 1;Orientation;1
18;139;116;-23;0.502985000610352;8;-24;Lau & Maus (2019);Experiment 1;Orientation;1
18;46;57;11;0.832864999771118;8;-87;Lau & Maus (2019);Experiment 1;Orientation;1
18;119;118;-1;0.712867975234985;8;-73;Lau & Maus (2019);Experiment 1;Orientation;1
18;157;18;41;1.14896202087402;8;-38;Lau & Maus (2019);Experiment 1;Orientation;1
18;149;117;-32;1.07334184646606;8;8;Lau & Maus (2019);Experiment 1;Orientation;1
18;21;150;-51;2.54687285423279;8;-52;Lau & Maus (2019);Experiment 1;Orientation;1
18;147;136;-11;0.772975921630859;8;54;Lau & Maus (2019);Experiment 1;Orientation;1
18;48;76;28;4.62115883827209;8;-81;Lau & Maus (2019);Experiment 1;Orientation;1
18;91;90;-1;1.39271187782288;8;-43;Lau & Maus (2019);Experiment 1;Orientation;1
18;20;96;76;2.97917985916138;8;71;Lau & Maus (2019);Experiment 1;Orientation;1
18;155;128;-27;0.982736110687256;8;45;Lau & Maus (2019);Experiment 1;Orientation;1
18;42;3;-39;1.50978994369507;8;-67;Lau & Maus (2019);Experiment 1;Orientation;1
18;51;20;-31;1.69779586791992;8;-9;Lau & Maus (2019);Experiment 1;Orientation;1
18;178;163;-15;0.842718124389648;8;53;Lau & Maus (2019);Experiment 1;Orientation;1
18;15;4;-11;1.16507315635681;8;-17;Lau & Maus (2019);Experiment 1;Orientation;1
18;48;78;30;0.991147994995117;8;-33;Lau & Maus (2019);Experiment 1;Orientation;1
18;110;115;5;0.723266124725342;8;-62;Lau & Maus (2019);Experiment 1;Orientation;1
18;50;52;2;1.03288102149963;8;60;Lau & Maus (2019);Experiment 1;Orientation;1
18;170;164;-6;0.572868824005127;8;60;Lau & Maus (2019);Experiment 1;Orientation;1
18;170;128;-42;3.00092911720276;8;0;Lau & Maus (2019);Experiment 1;Orientation;1
18;9;32;23;0.968982934951782;8;-19;Lau & Maus (2019);Experiment 1;Orientation;1
18;87;88;1;0.722752094268799;8;-78;Lau & Maus (2019);Experiment 1;Orientation;1
18;156;1;25;0.690307855606079;8;-69;Lau & Maus (2019);Experiment 1;Orientation;1
18;53;57;4;0.813317060470581;8;-77;Lau & Maus (2019);Experiment 1;Orientation;1
18;124;133;9;0.952790021896362;8;-71;Lau & Maus (2019);Experiment 1;Orientation;1
18;156;173;17;1.71082806587219;8;-32;Lau & Maus (2019);Experiment 1;Orientation;1
18;161;173;12;1.67580485343933;8;-5;Lau & Maus (2019);Experiment 1;Orientation;1
18;138;88;-50;1.54273915290833;8;23;Lau & Maus (2019);Experiment 1;Orientation;1
18;42;53;11;1.11342906951904;8;-84;Lau & Maus (2019);Experiment 1;Orientation;1
18;155;112;-43;0.752853870391846;8;67;Lau & Maus (2019);Experiment 1;Orientation;1
18;148;106;-42;1.21816205978394;8;7;Lau & Maus (2019);Experiment 1;Orientation;1
18;163;128;-35;0.552887916564941;8;-15;Lau & Maus (2019);Experiment 1;Orientation;1
18;160;154;-6;0.773211002349854;8;3;Lau & Maus (2019);Experiment 1;Orientation;1
18;178;179;1;1.32244086265564;8;-18;Lau & Maus (2019);Experiment 1;Orientation;1
18;161;5;24;2.22091698646545;8;17;Lau & Maus (2019);Experiment 1;Orientation;1
18;23;75;52;1.69894695281982;8;-42;Lau & Maus (2019);Experiment 1;Orientation;1
18;64;43;-21;2.65941882133484;8;-41;Lau & Maus (2019);Experiment 1;Orientation;1
18;178;165;-13;0.682647943496704;8;66;Lau & Maus (2019);Experiment 1;Orientation;1
18;102;121;19;0.872880220413208;8;76;Lau & Maus (2019);Experiment 1;Orientation;1
18;46;36;-10;1.69504308700562;8;56;Lau & Maus (2019);Experiment 1;Orientation;1
18;95;78;-17;2.5998899936676;8;-49;Lau & Maus (2019);Experiment 1;Orientation;1
18;85;87;2;1.94037818908691;8;10;Lau & Maus (2019);Experiment 1;Orientation;1
18;166;32;46;2.31861996650696;8;-81;Lau & Maus (2019);Experiment 1;Orientation;1
18;25;31;6;2.2268271446228;8;-39;Lau & Maus (2019);Experiment 1;Orientation;1
18;71;56;-15;0.602723836898804;8;-46;Lau & Maus (2019);Experiment 1;Orientation;1
18;138;128;-10;0.582674026489258;8;-67;Lau & Maus (2019);Experiment 1;Orientation;1
18;63;56;-7;3.37205100059509;8;75;Lau & Maus (2019);Experiment 1;Orientation;1
18;34;27;-7;0.74278712272644;8;29;Lau & Maus (2019);Experiment 1;Orientation;1
18;10;5;-5;1.07277297973633;8;24;Lau & Maus (2019);Experiment 1;Orientation;1
18;148;113;-35;1.49330496788025;8;42;Lau & Maus (2019);Experiment 1;Orientation;1
18;93;95;2;1.9733669757843;8;55;Lau & Maus (2019);Experiment 1;Orientation;1
18;97;115;18;3.95050001144409;8;-4;Lau & Maus (2019);Experiment 1;Orientation;1
18;50;59;9;3.15853714942932;8;47;Lau & Maus (2019);Experiment 1;Orientation;1
18;125;152;27;1.82275700569153;8;-75;Lau & Maus (2019);Experiment 1;Orientation;1
18;151;119;-32;0.744203090667725;8;-26;Lau & Maus (2019);Experiment 1;Orientation;1
18;118;124;6;0.792788982391357;8;33;Lau & Maus (2019);Experiment 1;Orientation;1
19;113;130;17;2.0430920124054;1;NaN;Lau & Maus (2019);Experiment 1;Orientation;1
19;38;39;1;4.27301120758057;1;75;Lau & Maus (2019);Experiment 1;Orientation;1
19;15;21;6;3.38310289382935;1;23;Lau & Maus (2019);Experiment 1;Orientation;1
19;144;140;-4;2.0135669708252;1;51;Lau & Maus (2019);Experiment 1;Orientation;1
19;74;49;-25;1.83314681053162;1;70;Lau & Maus (2019);Experiment 1;Orientation;1
19;20;14;-6;2.33279490470886;1;54;Lau & Maus (2019);Experiment 1;Orientation;1
19;126;143;17;1.31293892860413;1;74;Lau & Maus (2019);Experiment 1;Orientation;1
19;129;132;3;1.07306385040283;1;-3;Lau & Maus (2019);Experiment 1;Orientation;1
19;48;43;-5;1.46276903152466;1;81;Lau & Maus (2019);Experiment 1;Orientation;1
19;159;147;-12;1.04273986816406;1;69;Lau & Maus (2019);Experiment 1;Orientation;1
19;100;111;11;2.00291395187378;1;59;Lau & Maus (2019);Experiment 1;Orientation;1
19;169;154;-15;1.1128990650177;1;-69;Lau & Maus (2019);Experiment 1;Orientation;1
19;8;9;1;1.57289600372314;1;-19;Lau & Maus (2019);Experiment 1;Orientation;1
19;73;70;-3;1.3529109954834;1;-65;Lau & Maus (2019);Experiment 1;Orientation;1
19;153;147;-6;1.43309497833252;1;-80;Lau & Maus (2019);Experiment 1;Orientation;1
19;87;78;-9;2.40300703048706;1;66;Lau & Maus (2019);Experiment 1;Orientation;1
19;105;109;4;1.85358500480652;1;-18;Lau & Maus (2019);Experiment 1;Orientation;1
19;35;45;10;1.76303291320801;1;70;Lau & Maus (2019);Experiment 1;Orientation;1
19;66;80;14;1.48281788825989;1;-31;Lau & Maus (2019);Experiment 1;Orientation;1
19;25;27;2;2.48284101486206;1;41;Lau & Maus (2019);Experiment 1;Orientation;1
19;117;119;2;1.52286815643311;1;88;Lau & Maus (2019);Experiment 1;Orientation;1
19;65;59;-6;1.87283301353455;1;52;Lau & Maus (2019);Experiment 1;Orientation;1
19;35;25;-10;2.09304308891296;1;30;Lau & Maus (2019);Experiment 1;Orientation;1
19;176;163;-13;0.824176073074341;1;39;Lau & Maus (2019);Experiment 1;Orientation;1
19;107;114;7;1.81282186508179;1;69;Lau & Maus (2019);Experiment 1;Orientation;1
19;166;150;-16;0.562858104705811;1;-59;Lau & Maus (2019);Experiment 1;Orientation;1
19;27;33;6;1.59300708770752;1;-41;Lau & Maus (2019);Experiment 1;Orientation;1
19;97;95;-2;0.882941007614136;1;-70;Lau & Maus (2019);Experiment 1;Orientation;1
19;75;79;4;1.00292301177979;1;22;Lau & Maus (2019);Experiment 1;Orientation;1
19;2;168;-14;1.16295385360718;1;73;Lau & Maus (2019);Experiment 1;Orientation;1
19;47;51;4;1.30280113220215;1;-45;Lau & Maus (2019);Experiment 1;Orientation;1
19;148;127;-21;1.23296403884888;1;79;Lau & Maus (2019);Experiment 1;Orientation;1
19;57;68;11;2.42287611961365;1;-89;Lau & Maus (2019);Experiment 1;Orientation;1
19;34;38;4;1.06281280517578;1;23;Lau & Maus (2019);Experiment 1;Orientation;1
19;143;138;-5;2.22272300720215;1;71;Lau & Maus (2019);Experiment 1;Orientation;1
19;27;35;8;1.42271208763123;1;-64;Lau & Maus (2019);Experiment 1;Orientation;1
19;58;58;0;1.80269002914429;1;-31;Lau & Maus (2019);Experiment 1;Orientation;1
19;11;13;2;1.54260087013245;1;47;Lau & Maus (2019);Experiment 1;Orientation;1
19;99;119;20;1.17277812957764;1;-88;Lau & Maus (2019);Experiment 1;Orientation;1
19;7;4;-3;1.05279493331909;1;-88;Lau & Maus (2019);Experiment 1;Orientation;1
19;140;139;-1;1.35272598266602;1;47;Lau & Maus (2019);Experiment 1;Orientation;1
19;5;7;2;1.56272196769714;1;-45;Lau & Maus (2019);Experiment 1;Orientation;1
19;64;59;-5;0.922874927520752;1;-59;Lau & Maus (2019);Experiment 1;Orientation;1
19;87;88;1;1.13273310661316;1;-23;Lau & Maus (2019);Experiment 1;Orientation;1
19;177;175;-2;1.02273297309875;1;-90;Lau & Maus (2019);Experiment 1;Orientation;1
19;142;135;-7;1.03272485733032;1;35;Lau & Maus (2019);Experiment 1;Orientation;1
19;159;147;-12;1.63272714614868;1;-17;Lau & Maus (2019);Experiment 1;Orientation;1
19;39;31;-8;1.15289497375488;1;-60;Lau & Maus (2019);Experiment 1;Orientation;1
19;107;119;12;1.77274203300476;1;-68;Lau & Maus (2019);Experiment 1;Orientation;1
19;105;122;17;1.41274499893188;1;2;Lau & Maus (2019);Experiment 1;Orientation;1
19;28;30;2;1.63273096084595;1;77;Lau & Maus (2019);Experiment 1;Orientation;1
19;124;125;1;0.662877082824707;1;84;Lau & Maus (2019);Experiment 1;Orientation;1
19;85;87;2;1.23285484313965;1;39;Lau & Maus (2019);Experiment 1;Orientation;1
19;131;128;-3;1.92283391952515;1;-46;Lau & Maus (2019);Experiment 1;Orientation;1
19;40;53;13;1.18278908729553;1;-89;Lau & Maus (2019);Experiment 1;Orientation;1
19;63;62;-1;1.6728458404541;1;-23;Lau & Maus (2019);Experiment 1;Orientation;1
19;87;76;-11;1.65277504920959;1;-24;Lau & Maus (2019);Experiment 1;Orientation;1
19;9;15;6;0.582828998565674;1;78;Lau & Maus (2019);Experiment 1;Orientation;1
19;41;35;-6;1.65280890464783;1;-32;Lau & Maus (2019);Experiment 1;Orientation;1
19;169;159;-10;1.58281493186951;1;52;Lau & Maus (2019);Experiment 1;Orientation;1
19;32;29;-3;0.732875108718872;1;-43;Lau & Maus (2019);Experiment 1;Orientation;1
19;5;3;-2;1.83281683921814;1;27;Lau & Maus (2019);Experiment 1;Orientation;1
19;68;77;9;1.08297419548035;1;-63;Lau & Maus (2019);Experiment 1;Orientation;1
19;12;7;-5;1.25268292427063;1;56;Lau & Maus (2019);Experiment 1;Orientation;1
19;37;37;0;1.13279485702515;1;-25;Lau & Maus (2019);Experiment 1;Orientation;1
19;169;169;0;0.892856121063232;1;48;Lau & Maus (2019);Experiment 1;Orientation;1
19;54;59;5;1.65287399291992;1;-65;Lau & Maus (2019);Experiment 1;Orientation;1
19;149;139;-10;1.35278606414795;1;85;Lau & Maus (2019);Experiment 1;Orientation;1
19;100;112;12;1.39278984069824;1;49;Lau & Maus (2019);Experiment 1;Orientation;1
19;174;5;11;1.39280891418457;1;-74;Lau & Maus (2019);Experiment 1;Orientation;1
19;62;73;11;1.54280304908752;1;-68;Lau & Maus (2019);Experiment 1;Orientation;1
19;90;103;13;1.37279009819031;1;-28;Lau & Maus (2019);Experiment 1;Orientation;1
19;13;21;8;1.13293194770813;1;77;Lau & Maus (2019);Experiment 1;Orientation;1
19;110;113;3;1.38295197486877;1;83;Lau & Maus (2019);Experiment 1;Orientation;1
19;94;99;5;1.05288195610046;1;16;Lau & Maus (2019);Experiment 1;Orientation;1
19;20;16;-4;1.16339802742004;1;74;Lau & Maus (2019);Experiment 1;Orientation;1
19;150;158;8;1.07287096977234;1;50;Lau & Maus (2019);Experiment 1;Orientation;1
19;135;145;10;1.46274399757385;1;15;Lau & Maus (2019);Experiment 1;Orientation;1
19;116;106;-10;1.44272112846375;1;19;Lau & Maus (2019);Experiment 1;Orientation;1
19;108;105;-3;1.61273288726807;1;8;Lau & Maus (2019);Experiment 1;Orientation;1
19;8;10;2;1.15282797813416;1;-80;Lau & Maus (2019);Experiment 1;Orientation;1
19;47;49;2;0.893463134765625;1;-39;Lau & Maus (2019);Experiment 1;Orientation;1
19;20;28;8;1.08373808860779;1;27;Lau & Maus (2019);Experiment 1;Orientation;1
19;113;113;0;1.3527820110321;1;87;Lau & Maus (2019);Experiment 1;Orientation;1
19;107;109;2;1.43307614326477;1;6;Lau & Maus (2019);Experiment 1;Orientation;1
19;110;117;7;1.44291090965271;1;-3;Lau & Maus (2019);Experiment 1;Orientation;1
19;135;119;-16;1.45290803909302;1;-25;Lau & Maus (2019);Experiment 1;Orientation;1
19;53;118;65;1.50278806686401;1;82;Lau & Maus (2019);Experiment 1;Orientation;1
19;7;173;-14;0.852787017822266;1;46;Lau & Maus (2019);Experiment 1;Orientation;1
19;139;137;-2;0.942839860916138;1;48;Lau & Maus (2019);Experiment 1;Orientation;1
19;32;40;8;0.983258962631226;1;-73;Lau & Maus (2019);Experiment 1;Orientation;1
19;117;132;15;1.0232241153717;1;-85;Lau & Maus (2019);Experiment 1;Orientation;1
19;96;98;2;1.10265111923218;1;21;Lau & Maus (2019);Experiment 1;Orientation;1
19;14;27;13;0.623071193695068;1;82;Lau & Maus (2019);Experiment 1;Orientation;1
19;54;41;-13;1.84276700019836;1;-40;Lau & Maus (2019);Experiment 1;Orientation;1
19;14;18;4;1.47278904914856;1;40;Lau & Maus (2019);Experiment 1;Orientation;1
19;7;5;-2;1.96271800994873;1;7;Lau & Maus (2019);Experiment 1;Orientation;1
19;17;28;11;0.982754945755005;1;-10;Lau & Maus (2019);Experiment 1;Orientation;1
19;133;137;4;1.53269100189209;1;64;Lau & Maus (2019);Experiment 1;Orientation;1
19;124;122;-2;1.63268995285034;1;9;Lau & Maus (2019);Experiment 1;Orientation;1
19;107;109;2;0.972888946533203;1;17;Lau & Maus (2019);Experiment 1;Orientation;1
19;13;30;17;1.28273701667786;1;-86;Lau & Maus (2019);Experiment 1;Orientation;1
19;40;27;-13;1.2728099822998;1;-27;Lau & Maus (2019);Experiment 1;Orientation;1
19;146;136;-10;1.06279802322388;1;74;Lau & Maus (2019);Experiment 1;Orientation;1
19;148;140;-8;1.64288210868835;2;NaN;Lau & Maus (2019);Experiment 1;Orientation;1
19;54;54;0;1.2127890586853;2;-86;Lau & Maus (2019);Experiment 1;Orientation;1
19;169;152;-17;1.10289907455444;2;65;Lau & Maus (2019);Experiment 1;Orientation;1
19;45;40;-5;1.53286695480347;2;-56;Lau & Maus (2019);Experiment 1;Orientation;1
19;46;40;-6;1.4328989982605;2;-1;Lau & Maus (2019);Experiment 1;Orientation;1
19;88;98;10;1.50268697738647;2;-42;Lau & Maus (2019);Experiment 1;Orientation;1
19;71;61;-10;0.962811946868896;2;17;Lau & Maus (2019);Experiment 1;Orientation;1
19;39;33;-6;0.892783164978027;2;32;Lau & Maus (2019);Experiment 1;Orientation;1
19;23;15;-8;1.39278101921082;2;16;Lau & Maus (2019);Experiment 1;Orientation;1
19;118;116;-2;1.0028030872345;2;85;Lau & Maus (2019);Experiment 1;Orientation;1
19;59;63;4;1.59287595748901;2;59;Lau & Maus (2019);Experiment 1;Orientation;1
19;6;9;3;0.932808876037598;2;53;Lau & Maus (2019);Experiment 1;Orientation;1
19;62;69;7;0.812875986099243;2;-56;Lau & Maus (2019);Experiment 1;Orientation;1
19;84;79;-5;1.17287111282349;2;-22;Lau & Maus (2019);Experiment 1;Orientation;1
19;134;134;0;0.812837839126587;2;-50;Lau & Maus (2019);Experiment 1;Orientation;1
19;13;18;5;1.09279298782349;2;-59;Lau & Maus (2019);Experiment 1;Orientation;1
