obs;theta;resp;error;delta;block;rt;cond;study;experiment;stimulus;expnum
2;105;124.571428571429;19.5714285714286;-30;9;1.71295949420892;1;Cicchini et al. (2018);Experiment 2;Orientation;1
2;150;146.285714285714;-3.71428571428572;-45;9;1.46358917685575;1;Cicchini et al. (2018);Experiment 2;Orientation;1
2;105;135.571428571429;30.5714285714286;45;9;1.44694004353369;1;Cicchini et al. (2018);Experiment 2;Orientation;1
2;0;174;-6;-75;9;1.43018954858417;1;Cicchini et al. (2018);Experiment 2;Orientation;1
2;15;15.4285714285714;0.428571428571431;-15;9;1.66304488669266;1;Cicchini et al. (2018);Experiment 2;Orientation;1
2;105;124.857142857143;19.8571428571429;-90;9;1.44697531245765;1;Cicchini et al. (2018);Experiment 2;Orientation;1
2;135;128.714285714286;-6.28571428571428;-30;9;1.38043999832007;1;Cicchini et al. (2018);Experiment 2;Orientation;1
2;45;55;10;90;9;1.14769693469862;1;Cicchini et al. (2018);Experiment 2;Orientation;1
2;105;110.714285714286;5.71428571428572;-60;9;1.49685588222928;1;Cicchini et al. (2018);Experiment 2;Orientation;1
2;120;121.714285714286;1.71428571428572;-15;9;4.83874676044798;1;Cicchini et al. (2018);Experiment 2;Orientation;1
2;90;88.5714285714286;-1.42857142857143;30;9;1.36378024431178;1;Cicchini et al. (2018);Experiment 2;Orientation;1
2;120;108.714285714286;-11.2857142857143;-30;9;1.76287667750148;1;Cicchini et al. (2018);Experiment 2;Orientation;1
2;90;88.2857142857143;-1.71428571428571;30;9;1.57999821859994;1;Cicchini et al. (2018);Experiment 2;Orientation;1
2;150;129.714285714286;-20.2857142857143;-60;9;1.33063491646317;1;Cicchini et al. (2018);Experiment 2;Orientation;1
2;135;138.142857142857;3.14285714285714;15;9;3.47540458774893;1;Cicchini et al. (2018);Experiment 2;Orientation;1
2;75;46.1428571428571;-28.8571428571429;60;9;7.0667185037164;1;Cicchini et al. (2018);Experiment 2;Orientation;1
2;0;23;23;75;9;2.22844706944306;1;Cicchini et al. (2018);Experiment 2;Orientation;1
2;90;95;5;-90;9;1.16429236048134;1;Cicchini et al. (2018);Experiment 2;Orientation;1
2;135;131.571428571429;-3.42857142857144;-45;9;1.67978617644985;1;Cicchini et al. (2018);Experiment 2;Orientation;1
2;0;4.42857142857143;4.42857142857143;-45;9;1.23083572805626;1;Cicchini et al. (2018);Experiment 2;Orientation;1
2;15;25.4285714285714;10.4285714285714;-15;9;1.09780250757467;1;Cicchini et al. (2018);Experiment 2;Orientation;1
2;150;136.857142857143;-13.1428571428571;45;9;1.23085447307676;1;Cicchini et al. (2018);Experiment 2;Orientation;1
2;30;24.4285714285714;-5.57142857142857;-60;9;1.34707515104674;1;Cicchini et al. (2018);Experiment 2;Orientation;1
2;15;34;19;15;9;1.97936851138365;1;Cicchini et al. (2018);Experiment 2;Orientation;1
2;120;147.714285714286;27.7142857142857;75;9;1.4303756004083;1;Cicchini et al. (2018);Experiment 2;Orientation;1
2;90;92.2857142857143;2.28571428571428;30;9;1.43031999791856;1;Cicchini et al. (2018);Experiment 2;Orientation;1
2;105;122.714285714286;17.7142857142857;-15;9;3.99079480394721;1;Cicchini et al. (2018);Experiment 2;Orientation;1
2;135;146.714285714286;11.7142857142857;-30;9;1.49685486382805;1;Cicchini et al. (2018);Experiment 2;Orientation;1
2;120;140.714285714286;20.7142857142857;15;9;1.69638417797978;1;Cicchini et al. (2018);Experiment 2;Orientation;1
2;0;7.28571428571429;7.28571428571429;-60;9;1.43034292710945;1;Cicchini et al. (2018);Experiment 2;Orientation;1
2;90;83.4285714285714;-6.57142857142857;-90;9;1.21423185168533;1;Cicchini et al. (2018);Experiment 2;Orientation;1
2;165;160.142857142857;-4.85714285714286;-75;9;1.58001567007159;1;Cicchini et al. (2018);Experiment 2;Orientation;1
2;15;15.7142857142857;0.714285714285708;-30;9;2.16193478665082;1;Cicchini et al. (2018);Experiment 2;Orientation;1
2;60;54.7142857142857;-5.28571428571428;-45;9;1.57999626413221;1;Cicchini et al. (2018);Experiment 2;Orientation;1
2;0;173.571428571429;-6.42857142857144;60;9;1.26407010611729;1;Cicchini et al. (2018);Experiment 2;Orientation;1
2;30;39.2857142857143;9.28571428571428;-30;9;1.4969196402817;1;Cicchini et al. (2018);Experiment 2;Orientation;1
2;105;92.1428571428571;-12.8571428571429;-75;9;1.11449486398487;1;Cicchini et al. (2018);Experiment 2;Orientation;1
2;0;9.71428571428571;9.71428571428571;-75;9;1.99565953179263;1;Cicchini et al. (2018);Experiment 2;Orientation;1
2;135;130.142857142857;-4.85714285714286;45;9;1.81273952062475;1;Cicchini et al. (2018);Experiment 2;Orientation;1
2;60;35.7142857142857;-24.2857142857143;75;9;1.96241927883239;1;Cicchini et al. (2018);Experiment 2;Orientation;1
2;75;46.7142857142857;-28.2857142857143;-15;9;1.29718595763552;1;Cicchini et al. (2018);Experiment 2;Orientation;1
2;60;45.1428571428571;-14.8571428571429;15;9;1.18093108871835;1;Cicchini et al. (2018);Experiment 2;Orientation;1
2;135;125.142857142857;-9.85714285714286;-75;9;1.21418755067862;1;Cicchini et al. (2018);Experiment 2;Orientation;1
2;165;135.285714285714;-29.7142857142857;-30;9;1.46360120171448;1;Cicchini et al. (2018);Experiment 2;Orientation;1
2;90;92.1428571428571;2.14285714285714;75;9;1.72953007597243;1;Cicchini et al. (2018);Experiment 2;Orientation;1
2;15;40.4285714285714;25.4285714285714;75;9;1.3804616141424;1;Cicchini et al. (2018);Experiment 2;Orientation;1
2;135;126.857142857143;-8.14285714285714;60;9;1.13105183234438;1;Cicchini et al. (2018);Experiment 2;Orientation;1
2;0;25.4285714285714;25.4285714285714;-45;9;1.56336617932539;1;Cicchini et al. (2018);Experiment 2;Orientation;1
2;105;115.428571428571;10.4285714285714;75;9;1.77953409971087;1;Cicchini et al. (2018);Experiment 2;Orientation;1
2;30;30.5714285714286;0.571428571428569;75;9;1.69624482985819;1;Cicchini et al. (2018);Experiment 2;Orientation;1
2;105;126.428571428571;21.4285714285714;-75;9;1.29726060020039;1;Cicchini et al. (2018);Experiment 2;Orientation;1
2;135;139.285714285714;4.28571428571428;-30;9;1.46361768586212;1;Cicchini et al. (2018);Experiment 2;Orientation;1
2;60;165;-75;NaN;10;2.2999877120692;1;Cicchini et al. (2018);Experiment 2;Orientation;1
2;150;151.714285714286;1.71428571428572;-90;10;1.68330640537715;1;Cicchini et al. (2018);Experiment 2;Orientation;1
2;150;146.142857142857;-3.85714285714286;0;10;1.85000828223565;1;Cicchini et al. (2018);Experiment 2;Orientation;1
2;75;58.2857142857143;-16.7142857142857;75;10;5.41682197640512;1;Cicchini et al. (2018);Experiment 2;Orientation;1
2;165;143;-22;-90;10;1.34995111912758;1;Cicchini et al. (2018);Experiment 2;Orientation;1
2;90;93.4285714285714;3.42857142857144;75;10;2.43332743170504;1;Cicchini et al. (2018);Experiment 2;Orientation;1
2;105;154.428571428571;49.4285714285714;-15;10;2.01665028751268;1;Cicchini et al. (2018);Experiment 2;Orientation;1
2;15;70.1428571428571;55.1428571428571;90;10;1.81663899744126;1;Cicchini et al. (2018);Experiment 2;Orientation;1
2;75;57.5714285714286;-17.4285714285714;-60;10;2.11667204085279;1;Cicchini et al. (2018);Experiment 2;Orientation;1
2;165;167.285714285714;2.28571428571428;-90;10;1.3666299169181;1;Cicchini et al. (2018);Experiment 2;Orientation;1
2;75;57;-18;90;10;1.31661690197507;1;Cicchini et al. (2018);Experiment 2;Orientation;1
2;15;27.1428571428571;12.1428571428571;60;10;1.54996896656303;1;Cicchini et al. (2018);Experiment 2;Orientation;1
2;45;42;-3;-30;10;1.73331029702786;1;Cicchini et al. (2018);Experiment 2;Orientation;1
2;105;124.571428571429;19.5714285714286;-60;10;1.44995833222856;1;Cicchini et al. (2018);Experiment 2;Orientation;1
2;45;45.4285714285714;0.428571428571431;60;10;1.36663105732987;1;Cicchini et al. (2018);Experiment 2;Orientation;1
2;60;64.2857142857143;4.28571428571429;-15;10;1.56662124979448;1;Cicchini et al. (2018);Experiment 2;Orientation;1
2;105;126.142857142857;21.1428571428571;-45;10;1.46662002385165;1;Cicchini et al. (2018);Experiment 2;Orientation;1
2;75;69.7142857142857;-5.28571428571429;30;10;1.98332234262125;1;Cicchini et al. (2018);Experiment 2;Orientation;1
2;120;114.285714285714;-5.71428571428572;-45;10;1.53330043247297;1;Cicchini et al. (2018);Experiment 2;Orientation;1
2;120;123.428571428571;3.42857142857144;0;10;2.38333693988352;1;Cicchini et al. (2018);Experiment 2;Orientation;1
2;165;142.714285714286;-22.2857142857143;-45;10;1.51765000041451;1;Cicchini et al. (2018);Experiment 2;Orientation;1
2;30;13;-17;-45;10;1.91663309581418;1;Cicchini et al. (2018);Experiment 2;Orientation;1
2;105;122.285714285714;17.2857142857143;-75;10;1.74995830371881;1;Cicchini et al. (2018);Experiment 2;Orientation;1
2;45;58;13;60;10;1.79997359948175;1;Cicchini et al. (2018);Experiment 2;Orientation;1
2;165;123.571428571429;-41.4285714285714;60;10;2.13332489429013;1;Cicchini et al. (2018);Experiment 2;Orientation;1
2;15;47;32;-30;10;1.81669430738111;1;Cicchini et al. (2018);Experiment 2;Orientation;1
2;0;162.571428571429;-17.4285714285714;15;10;2.13332517939307;1;Cicchini et al. (2018);Experiment 2;Orientation;1
2;0;171;-9;0;10;1.79996305068016;1;Cicchini et al. (2018);Experiment 2;Orientation;1
2;135;142.285714285714;7.28571428571428;45;10;1.4499600428444;1;Cicchini et al. (2018);Experiment 2;Orientation;1
2;150;162.714285714286;12.7142857142857;-15;10;1.699991190324;1;Cicchini et al. (2018);Experiment 2;Orientation;1
2;0;174;-6;-30;10;1.33329113812215;1;Cicchini et al. (2018);Experiment 2;Orientation;1
2;15;23.4285714285714;8.42857142857143;-15;10;1.38326537908506;1;Cicchini et al. (2018);Experiment 2;Orientation;1
2;105;109.142857142857;4.14285714285714;-90;10;1.51662904735531;1;Cicchini et al. (2018);Experiment 2;Orientation;1
2;60;57.4285714285714;-2.57142857142857;45;10;1.24991454044175;1;Cicchini et al. (2018);Experiment 2;Orientation;1
2;15;15.4285714285714;0.428571428571431;45;10;1.9499906913934;1;Cicchini et al. (2018);Experiment 2;Orientation;1
2;75;70.2857142857143;-4.71428571428571;-60;10;1.38329217874707;1;Cicchini et al. (2018);Experiment 2;Orientation;1
2;75;82;7;0;10;1.41662696610365;1;Cicchini et al. (2018);Experiment 2;Orientation;1
2;60;67.2857142857143;7.28571428571429;15;10;2.01665513425905;1;Cicchini et al. (2018);Experiment 2;Orientation;1
2;165;139;-26;75;10;1.54997381330941;1;Cicchini et al. (2018);Experiment 2;Orientation;1
2;0;174.714285714286;-5.28571428571428;-15;10;1.99997975770202;1;Cicchini et al. (2018);Experiment 2;Orientation;1
2;30;22;-8;-30;10;1.65007425501972;1;Cicchini et al. (2018);Experiment 2;Orientation;1
2;15;7;-8;15;10;1.33329256363686;1;Cicchini et al. (2018);Experiment 2;Orientation;1
2;30;22.5714285714286;-7.42857142857143;-15;10;1.69996923741019;1;Cicchini et al. (2018);Experiment 2;Orientation;1
2;0;6.71428571428571;6.71428571428571;30;10;1.98331835118188;1;Cicchini et al. (2018);Experiment 2;Orientation;1
2;15;20.4285714285714;5.42857142857143;-15;10;4.36676562584216;1;Cicchini et al. (2018);Experiment 2;Orientation;1
2;30;21.5714285714286;-8.42857142857143;-15;10;6.75022401950991;1;Cicchini et al. (2018);Experiment 2;Orientation;1
2;15;17.4285714285714;2.42857142857143;15;10;1.56663151349494;1;Cicchini et al. (2018);Experiment 2;Orientation;1
2;105;118.714285714286;13.7142857142857;-90;10;1.58333682584271;1;Cicchini et al. (2018);Experiment 2;Orientation;1
2;75;79.4285714285714;4.42857142857143;30;10;2.28334170110065;1;Cicchini et al. (2018);Experiment 2;Orientation;1
2;30;45.2857142857143;15.2857142857143;45;10;1.43330063204485;1;Cicchini et al. (2018);Experiment 2;Orientation;1
2;30;30.8571428571429;0.857142857142861;0;10;2.56669794244044;1;Cicchini et al. (2018);Experiment 2;Orientation;1
2;165;163.285714285714;-1.71428571428572;45;10;1.8333229270811;1;Cicchini et al. (2018);Experiment 2;Orientation;1
2;135;139;4;30;10;1.48331364698606;1;Cicchini et al. (2018);Experiment 2;Orientation;1
2;15;24.7142857142857;9.71428571428572;-60;10;1.56663921126892;1;Cicchini et al. (2018);Experiment 2;Orientation;1
2;75;65.2857142857143;-9.71428571428571;-60;10;1.51663104307409;1;Cicchini et al. (2018);Experiment 2;Orientation;1
2;120;127.285714285714;7.28571428571428;-45;10;2.16666966024422;1;Cicchini et al. (2018);Experiment 2;Orientation;1
2;30;27.1428571428571;-2.85714285714286;90;10;1.81665125686231;1;Cicchini et al. (2018);Experiment 2;Orientation;1
2;135;139.142857142857;4.14285714285714;75;10;1.29994665726917;1;Cicchini et al. (2018);Experiment 2;Orientation;1
2;105;118.142857142857;13.1428571428571;30;10;1.84998091236957;1;Cicchini et al. (2018);Experiment 2;Orientation;1
2;15;60.5714285714286;45.5714285714286;90;10;1.9332950725402;1;Cicchini et al. (2018);Experiment 2;Orientation;1
2;150;140.714285714286;-9.28571428571428;NaN;11;1.53329416021188;1;Cicchini et al. (2018);Experiment 2;Orientation;1
2;90;88.5714285714286;-1.42857142857143;60;11;1.11660732252312;1;Cicchini et al. (2018);Experiment 2;Orientation;1
2;30;39.7142857142857;9.71428571428572;60;11;1.61663768596918;1;Cicchini et al. (2018);Experiment 2;Orientation;1
2;165;154.142857142857;-10.8571428571429;45;11;2.1833333475879;1;Cicchini et al. (2018);Experiment 2;Orientation;1
2;105;126.285714285714;21.2857142857143;60;11;1.5166204942725;1;Cicchini et al. (2018);Experiment 2;Orientation;1
2;0;179.714285714286;-0.285714285714278;-75;11;1.94999097649816;1;Cicchini et al. (2018);Experiment 2;Orientation;1
2;60;41.8571428571429;-18.1428571428571;-60;11;2.11667631739692;1;Cicchini et al. (2018);Experiment 2;Orientation;1
2;0;1.42857142857143;1.42857142857143;60;11;1.49996849614399;1;Cicchini et al. (2018);Experiment 2;Orientation;1
2;0;171.285714285714;-8.71428571428572;0;11;1.1666186268485;1;Cicchini et al. (2018);Experiment 2;Orientation;1
2;45;37.1428571428571;-7.85714285714286;-45;11;1.26665663104905;1;Cicchini et al. (2018);Experiment 2;Orientation;1
2;165;136.714285714286;-28.2857142857143;60;11;1.39995871711653;1;Cicchini et al. (2018);Experiment 2;Orientation;1
2;150;140.857142857143;-9.14285714285714;15;11;2.13329039685595;1;Cicchini et al. (2018);Experiment 2;Orientation;1
2;0;163;-17;-30;11;1.7833121929616;1;Cicchini et al. (2018);Experiment 2;Orientation;1
2;45;39;-6;-45;11;1.81666437158856;1;Cicchini et al. (2018);Experiment 2;Orientation;1
2;120;119.571428571429;-0.428571428571445;-75;11;1.51655862696862;1;Cicchini et al. (2018);Experiment 2;Orientation;1
2;30;25.8571428571429;-4.14285714285714;90;11;2.06663422197016;1;Cicchini et al. (2018);Experiment 2;Orientation;1
2;120;130.714285714286;10.7142857142857;-90;11;1.98331492994839;1;Cicchini et al. (2018);Experiment 2;Orientation;1
2;120;136.142857142857;16.1428571428571;0;11;2.18333106676619;1;Cicchini et al. (2018);Experiment 2;Orientation;1
2;165;155.285714285714;-9.71428571428572;-45;11;1.49996193877814;1;Cicchini et al. (2018);Experiment 2;Orientation;1
2;120;143.857142857143;23.8571428571429;45;11;1.6666823473206;1;Cicchini et al. (2018);Experiment 2;Orientation;1
2;60;34.2857142857143;-25.7142857142857;60;11;1.48332162986298;1;Cicchini et al. (2018);Experiment 2;Orientation;1
2;90;87.4285714285714;-2.57142857142857;-30;11;1.18332080306573;1;Cicchini et al. (2018);Experiment 2;Orientation;1
2;90;90.1428571428571;0.142857142857139;0;11;1.24996899507278;1;Cicchini et al. (2018);Experiment 2;Orientation;1
2;75;63;-12;15;11;1.44994578770638;1;Cicchini et al. (2018);Experiment 2;Orientation;1
2;30;39.7142857142857;9.71428571428572;45;11;0.866600693881992;1;Cicchini et al. (2018);Experiment 2;Orientation;1
2;45;43.1428571428571;-1.85714285714286;-15;11;1.79998471849103;1;Cicchini et al. (2018);Experiment 2;Orientation;1
2;105;90.1428571428571;-14.8571428571429;-60;11;2.25010755502444;1;Cicchini et al. (2018);Experiment 2;Orientation;1
2;120;125.428571428571;5.42857142857144;-15;11;1.68330355434955;1;Cicchini et al. (2018);Experiment 2;Orientation;1
2;45;21.4285714285714;-23.5714285714286;75;11;1.28327384663862;1;Cicchini et al. (2018);Experiment 2;Orientation;1
2;120;130.857142857143;10.8571428571429;-75;11;1.18337155136032;1;Cicchini et al. (2018);Experiment 2;Orientation;1
2;0;2;2;-60;11;2.30001593724592;1;Cicchini et al. (2018);Experiment 2;Orientation;1
2;90;92;2;-90;11;2.21666300309698;1;Cicchini et al. (2018);Experiment 2;Orientation;1
2;165;167.428571428571;2.42857142857144;-75;11;1.78331475888808;1;Cicchini et al. (2018);Experiment 2;Orientation;1
2;0;178.428571428571;-1.57142857142856;-15;11;1.18328231419036;1;Cicchini et al. (2018);Experiment 2;Orientation;1
2;105;98.7142857142857;-6.28571428571428;75;11;1.31665139941288;1;Cicchini et al. (2018);Experiment 2;Orientation;1
2;135;153.857142857143;18.8571428571429;-30;11;1.78330820152223;1;Cicchini et al. (2018);Experiment 2;Orientation;1
2;120;134.142857142857;14.1428571428571;15;11;1.11660903313896;1;Cicchini et al. (2018);Experiment 2;Orientation;1
2;15;32;17;-75;11;1.43308389860067;1;Cicchini et al. (2018);Experiment 2;Orientation;1
2;30;35.7142857142857;5.71428571428572;-15;11;1.66661420775563;1;Cicchini et al. (2018);Experiment 2;Orientation;1
2;60;158.857142857143;-81.1428571428571;-30;11;3.55006333558231;1;Cicchini et al. (2018);Experiment 2;Orientation;1
2;75;65.2857142857143;-9.71428571428571;-15;11;1.5999668710574;1;Cicchini et al. (2018);Experiment 2;Orientation;1
2;120;144.142857142857;24.1428571428571;-45;11;0.99994240923661;1;Cicchini et al. (2018);Experiment 2;Orientation;1
2;105;117;12;15;11;1.03326693289455;1;Cicchini et al. (2018);Experiment 2;Orientation;1
2;30;41;11;75;11;1.39994531728553;1;Cicchini et al. (2018);Experiment 2;Orientation;1
2;45;29.1428571428571;-15.8571428571429;-15;11;1.55008500339318;1;Cicchini et al. (2018);Experiment 2;Orientation;1
2;0;3.71428571428571;3.71428571428571;45;11;1.24995730585943;1;Cicchini et al. (2018);Experiment 2;Orientation;1
2;120;115.142857142857;-4.85714285714286;60;11;1.41661869812378;1;Cicchini et al. (2018);Experiment 2;Orientation;1
2;150;140.857142857143;-9.14285714285714;-30;11;1.21661225480057;1;Cicchini et al. (2018);Experiment 2;Orientation;1
2;120;126.428571428571;6.42857142857144;30;11;0.849928738560266;1;Cicchini et al. (2018);Experiment 2;Orientation;1
2;90;91.1428571428571;1.14285714285714;30;11;1.21661225480057;1;Cicchini et al. (2018);Experiment 2;Orientation;1
2;165;171.428571428571;6.42857142857144;-75;11;1.23328249950828;1;Cicchini et al. (2018);Experiment 2;Orientation;1
2;165;159.571428571429;-5.42857142857144;0;11;1.3332894275045;1;Cicchini et al. (2018);Experiment 2;Orientation;1
2;60;68;8;-75;11;1.7166523117412;1;Cicchini et al. (2018);Experiment 2;Orientation;1
2;75;74.5714285714286;-0.428571428571431;-15;11;1.3832958850835;1;Cicchini et al. (2018);Experiment 2;Orientation;1
2;105;121.142857142857;16.1428571428571;-30;11;1.46663484919736;1;Cicchini et al. (2018);Experiment 2;Orientation;1
2;150;128.714285714286;-21.2857142857143;-45;11;1.58329605614563;1;Cicchini et al. (2018);Experiment 2;Orientation;1
2;45;43.7142857142857;-1.28571428571428;-75;11;1.93326057510421;1;Cicchini et al. (2018);Experiment 2;Orientation;1
2;60;48.7142857142857;-11.2857142857143;-15;11;1.14994524601025;1;Cicchini et al. (2018);Experiment 2;Orientation;1
2;30;17;-13;30;11;3.03338211441951;1;Cicchini et al. (2018);Experiment 2;Orientation;1
2;15;39.7142857142857;24.7142857142857;15;11;1.8666759610187;1;Cicchini et al. (2018);Experiment 2;Orientation;1
2;60;26.7142857142857;-33.2857142857143;NaN;12;1.91664392972052;1;Cicchini et al. (2018);Experiment 2;Orientation;1
