obs;theta;resp;cond;rt;delta;error;study;experiment;stimulus;expnum
1;14;16.25;0.5;9;58;2.25;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;124;124;4;9;70;0;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;73;63;4;9;51;-10;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;177;146.75;0.5;9;76;-30.25;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;73;71.25;0.5;9;-76;-1.75;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;112;112.5;4;9;-39;0.5;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;28;35.5;0.5;9;84;7.5;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;69;69.5;0.5;9;-41;0.5;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;30;54.75;0.5;9;39;24.75;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;137;144;0.5;9;73;7;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;157;152;4;9;-20;-5;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;64;71.5;0.5;9;-87;7.5;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;124;120;4;9;-60;-4;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;53;60;4;9;71;7;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;96;109.5;0.5;9;-43;13.5;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;150;155;4;9;-54;5;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;108;104;0.5;9;42;-4;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;61;66;4;9;47;5;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;54;39.5;0.5;9;7;-14.5;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;82;76;0.5;9;-28;-6;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;77;75.25;0.5;9;5;-1.75;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;65;62.5;0.5;9;12;-2.5;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;101;108.75;0.5;9;-36;7.75;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;134;120.25;4;9;-33;-13.75;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;77;74.75;4;9;57;-2.25;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;78;112;0.5;9;-1;34;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;23;29.25;0.5;9;55;6.25;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;5;14;4;9;18;9;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;53;67;4;9;-48;14;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;58;69.25;0.5;9;-5;11.25;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;118;119.75;4;9;-60;1.75;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;173;168;4;9;-55;-5;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;169;13;0.5;9;4;24;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;83;80;4;9;86;-3;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;44;35.25;4;9;39;-8.75;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;138;138;4;9;86;0;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;137;135;0.5;9;1;-2;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;134;137.25;4;9;3;3.25;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;134;128.75;4;9;0;-5.25;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;20;36;4;9;-66;16;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;123;135;4;9;77;12;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;84;80;4;9;39;-4;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;39;40;4;9;45;1;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;18;29;4;9;21;11;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;149;134.5;0.5;9;49;-14.5;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;32;29.75;4;9;-63;-2.25;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;30;41;0.5;9;2;11;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;120;116.75;0.5;9;-90;-3.25;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;161;136.25;4;9;-41;-24.75;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;93;107.25;4;9;68;14.25;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;127;135;4;9;-34;8;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;28;29;0.5;9;-81;1;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;172;162.25;4;9;36;-9.75;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;98;72.5;0.5;9;74;-25.5;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;123;119;0.5;9;-25;-4;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;7;24.75;0.5;9;-64;17.75;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;146;159;0.5;9;41;13;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;135;148;4;9;11;13;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;22;55;0.5;9;-67;33;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;95;105;4;9;-73;10;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;59;54;4;9;36;-5;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;99;104;4;9;-40;5;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;72;51.75;4;9;27;-20.25;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;75;59.5;4;9;-3;-15.5;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;33;38;4;9;42;5;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;46;49;4;9;-13;3;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;4;16;0.5;9;42;12;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;167;155.25;0.5;9;17;-11.75;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;118;122;4;9;49;4;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;168;155;0.5;9;-50;-13;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;30;39;0.5;9;-42;9;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;166;159;4;9;44;-7;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;144;146;4;9;22;2;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;104;103.25;4;9;40;-0.75;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;80;61.25;4;9;24;-18.75;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;47;56;4;9;33;9;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;136;139.75;4;9;-89;3.75;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;42;39;0.5;9;-86;-3;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;12;29;0.5;9;30;17;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;139;151;0.5;9;53;12;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;121;113;4;9;18;-8;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;129;139;4;9;-8;10;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;116;149;0.5;9;13;33;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;76;74;0.5;9;40;-2;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;71;83;0.5;9;5;12;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;147;162.25;0.5;9;-76;15.25;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;58;57.5;0.5;9;89;-0.5;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;147;138;4;9;-89;-9;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;143;131.75;0.5;9;4;-11.25;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;154;138;0.5;9;-11;-16;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;92;107;4;9;62;15;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;115;162;4;9;-23;47;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;172;162;4;9;-57;-10;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;80;71.25;0.5;9;-88;-8.75;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;11;164.75;4;9;69;-26.25;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;157;154;4;9;34;-3;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;114;105.25;0.5;9;43;-8.75;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;64;68;0.5;9;50;4;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;180;7.75;0.5;9;64;7.75;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;41;48;0.5;9;-41;7;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;118;126;0.5;9;-77;8;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;109;113.25;0.5;9;9;4.25;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;70;61;4;9;39;-9;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;26;32;4;9;44;6;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;5;23;4;9;21;18;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;76;75;0.5;9;-71;-1;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;34;38;4;9;42;4;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;131;138;4;9;83;7;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;67;68.75;4;9;64;1.75;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;152;150;4;9;-85;-2;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;133;139;4;9;19;6;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;103;102;0.5;9;30;-1;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;32;38;4;9;71;6;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;173;152;4;9;39;-21;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;48;49;0.5;9;-55;1;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;167;150;4;9;61;-17;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;41;29;4;9;-54;-12;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;68;72.25;0.5;9;-27;4.25;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;16;29;4;9;52;13;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;116;105;4;9;80;-11;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;33;25;0.5;9;83;-8;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;9;17.75;4;9;24;8.75;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;131;149;0.5;9;58;18;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;63;53;4;9;68;-10;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;119;127.75;4;9;-56;8.75;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;70;54.25;0.5;9;49;-15.75;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;113;131.75;0.5;9;-43;18.75;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;4;5;0.5;9;-71;1;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;164;12;0.5;9;20;28;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;145;129;4;9;19;-16;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;135;134;4;9;10;-1;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;147;161;4;9;-12;14;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;69;61;4;9;78;-8;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;112;110.25;0.5;9;-43;-1.75;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;104;105;0.5;9;8;1;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;96;101.5;0.5;9;8;5.5;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;50;70;4;9;46;20;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;45;74;0.5;9;5;29;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;82;78;0.5;9;-37;-4;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;41;51;0.5;9;41;10;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;145;140;4;9;76;-5;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;178;178;0.5;9;-33;0;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;6;17;0.5;9;-8;11;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;97;99;4;9;89;2;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;16;23.5;4;9;81;7.5;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;145;153.75;4;9;51;8.75;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;179;159;0.5;9;-34;-20;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;13;25.5;0.5;9;-14;12.5;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;170;163;0.5;9;23;-7;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;4;6.25;0.5;9;-14;2.25;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;124;121;4;9;60;-3;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;142;147;0.5;9;-18;5;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;97;98;4;9;45;1;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;160;158.25;0.5;9;-63;-1.75;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;162;154;0.5;9;-2;-8;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;113;130;0.5;9;49;17;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;25;29.25;4;9;88;4.25;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;40;34;0.5;9;-15;-6;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;33;43;0.5;9;7;10;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;8;27;0.5;9;25;19;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;20;33.25;4;9;-12;13.25;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;111;114.75;0.5;9;89;3.75;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;170;173;0.5;9;-59;3;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;64;67;0.5;9;-74;3;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;74;59;4;9;-10;-15;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;178;1;4;9;76;3;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;171;174;0.5;9;7;3;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;122;123;0.5;9;49;1;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;178;5;4;9;-56;7;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;139;147;4;9;39;8;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;61;55.25;4;9;78;-5.75;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;120;124;0.5;9;-59;4;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;44;38.25;4;9;76;-5.75;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;54;63.25;4;9;-10;9.25;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;123;124;0.5;9;-69;1;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;96;104.5;4;9;27;8.5;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;75;38;0.5;9;21;-37;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;109;120;0.5;9;-34;11;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;136;145.75;4;9;-27;9.75;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;106;104.5;0.5;9;30;-1.5;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;100;106;4;9;6;6;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;106;113;4;9;-6;7;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;93;99;4;9;13;6;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;15;18.5;0.5;9;78;3.5;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;130;135;4;9;65;5;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;180;9.5;0.5;9;-50;9.5;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;64;66;4;9;-64;2;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;175;3.5;0.5;9;69;8.5;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;63;68.25;0.5;9;-68;5.25;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;160;172.5;0.5;9;83;12.5;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;82;63.25;4;9;78;-18.75;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;75;71;4;9;7;-4;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;40;31;0.5;9;35;-9;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;23;16;0.5;9;17;-7;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;56;47;4;9;-33;-9;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;131;124;0.5;9;-75;-7;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;141;139;4;9;-10;-2;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;125;105;0.5;9;16;-20;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;2;17.25;4;9;-57;15.25;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;152;143;4;9;30;-9;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;167;12;0.5;9;-15;25;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;139;126;4;9;28;-13;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;8;33;0.5;9;-49;25;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;69;57;4;9;-61;-12;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;127;134;4;9;-58;7;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;132;140.75;4;9;-5;8.75;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;41;32.75;4;9;-89;-8.25;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;49;51.5;4;9;-8;2.5;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;122;130.25;4;9;-73;8.25;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;86;99;0.5;9;36;13;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;113;115.25;4;9;-27;2.25;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;43;75.75;0.5;9;70;32.75;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;32;38;0.5;9;11;6;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;150;144.5;4;9;62;-5.5;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;139;154;0.5;9;11;15;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;169;162;4;9;-30;-7;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;20;33.25;4;9;-31;13.25;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;33;31;4;9;-13;-2;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;18;33;0.5;9;15;15;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;89;104;0.5;9;-71;15;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;35;27;4;9;54;-8;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;162;148;4;9;53;-14;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;18;28;0.5;9;-36;10;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;8;21;0.5;9;10;13;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;101;100.75;4;9;87;-0.25;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;140;159;0.5;9;-39;19;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;57;59;0.5;9;83;2;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;33;42;0.5;9;24;9;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;62;54;0.5;9;-29;-8;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;38;51;4;9;24;13;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;92;70;0.5;9;-54;-22;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;164;159;4;9;-72;-5;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;114;115;4;9;50;1;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;19;27;4;9;-85;8;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;71;69;0.5;9;-52;-2;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;10;15;4;9;61;5;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;91;91;4;9;-81;0;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;78;72;0.5;9;13;-6;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;180;23;0.5;9;78;23;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;147;143;0.5;9;33;-4;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;88;81;4;9;59;-7;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;162;162;4;9;-74;0;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;25;33;0.5;9;-43;8;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;71;75;0.5;9;-46;4;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;167;160;0.5;9;84;-7;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;166;161.75;4;9;1;-4.25;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;129;137.75;4;9;37;8.75;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;112;155.5;4;9;17;43.5;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;62;67;4;9;50;5;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;169;163.5;4;9;73;-5.5;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;23;38;4;9;-34;15;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;132;138;4;9;71;6;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;117;117;0.5;9;15;0;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;150;148;4;9;-33;-2;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;72;69;0.5;9;78;-3;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;135;109;0.5;9;-63;-26;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;151;150;4;9;-16;-1;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;59;69.75;0.5;9;-88;10.75;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;100;116;0.5;9;-41;16;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;177;10.25;0.5;9;-77;13.25;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;99;101;4;9;78;2;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;60;65;0.5;9;39;5;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;112;113;0.5;9;-52;1;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;65;59;4;9;47;-6;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;137;125;0.5;9;-72;-12;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;75;73.75;0.5;9;62;-1.25;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;89;72;0.5;9;-14;-17;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;126;135;0.5;9;-37;9;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;176;160.75;0.5;9;-50;-15.25;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;59;45;0.5;9;-63;-14;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;151;143;0.5;9;88;-8;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;134;145;0.5;9;17;11;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;172;166;4;9;-38;-6;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;6;11;0.5;9;-14;5;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;65;45;0.5;9;-59;-20;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;120;117;0.5;9;-55;-3;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;51;51;4;9;69;0;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;42;49.75;0.5;9;9;7.75;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;129;129;4;9;-87;0;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;113;131;0.5;9;16;18;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;107;108;0.5;9;6;1;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;119;144;0.5;9;-12;25;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;9;27;4;9;-70;18;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;63;50;4;9;-54;-13;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;82;69.5;4;9;-19;-12.5;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;44;50;4;9;38;6;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;129;126.75;4;9;-85;-2.25;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;155;153;4;9;-26;-2;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;51;57;0.5;9;-76;6;Gallagher & Benton (2022);Experiment 1;Orientation;1
1;132;142;4;9;-81;10;Gallagher & Benton (2022);Experiment 1;Orientation;1
