true_sid,run,trial,mdir,resp,err
S10,23,7,191.22,190.696,-0.521999999999991
S10,23,8,117.92,111.912,-6
S10,23,9,285,289.72,4.62000000000001
S10,23,10,92.74,84.204,-8.52600000000001
S10,23,11,130.06,119.91,-10.148
S10,23,12,221.4,222.5,1.02000000000001
S10,23,13,211.6,216.16,4.53999999999999
S10,23,14,178.78,169.918,-8.86599999999999
S10,23,15,333.6,324,-9.66000000000003
S10,23,16,79.18,76.324,-2.85000000000002
S10,23,17,248.6,245.8,-2.69999999999999
S10,23,18,6.082,5.1072,-0.975200000000001
S10,24,1,70.06,69.184,-0.874000000000024
S10,24,2,334,328.86,-5.21999999999997
S10,24,3,150.96,140.024,-10.936
S10,24,4,21.56,34.522,12.968
S10,24,5,232.2,227.9,-4.38
S10,24,6,51.36,52.154,0.800000000000011
S10,24,7,174.16,151.978,-22.182
S10,24,8,101.44,104.902,3.458
S10,24,9,15.318,24.062,8.74340000000001
S10,24,10,284.8,281.12,-3.69999999999999
S10,24,11,212.2,214.72,2.46000000000001
S10,24,12,310,302.88,-7.10000000000002
S10,24,13,91.68,92.892,1.22
S10,24,14,123.28,109.528,-13.756
S10,24,15,190.7,187.152,-3.55800000000002
S10,24,16,248.2,237.92,-10.32
S10,24,17,342.4,332.66,-9.81999999999999
S10,24,18,269.8,265.2,-4.56
S10,25,1,221.4,224.1,2.73999999999998
S10,25,2,31.84,36.096,4.256
S10,25,3,98.56,99.218,0.651999999999987
S10,25,4,127.02,116.254,-10.768
S10,25,5,50.74,41.796,-8.93799999999999
S10,25,6,3.546,4.3222,0.776600000000002
S10,25,7,204.8,203.68,-1.19999999999999
S10,25,8,321.4,316.34,-5.04000000000002
S10,25,9,343,327.96,-15.06
S10,25,10,162.6,144.292,-18.312
S10,25,11,141.02,135.13,-5.892
S10,25,12,265.8,261.58,-4.12
S10,25,13,111.8,108.222,-3.57600000000002
S10,25,14,310.2,304.34,-5.92000000000002
S10,25,15,297.4,299.38,1.92000000000002
S10,25,16,191.6,192.712,1.11599999999999
S10,25,17,247,232.04,-14.9
S10,25,18,64.4,54.22,-10.18
S10,26,1,358,354.64,-3.44
S10,26,2,266.6,267.68,1.16000000000003
S10,26,3,245.2,245.68,0.420000000000016
S10,26,4,227,224.6,-2.40000000000001
S10,26,5,171.42,151.126,-20.3
S10,26,6,9.098,5.656,-3.44280000000001
S10,26,7,151.62,139.408,-12.202
S10,26,8,106.42,99.482,-6.934
S10,26,9,186.1,195.544,9.45400000000001
S10,26,10,129.84,119.07,-10.772
S10,26,11,45.5,41.724,-3.78200000000001
S10,26,12,292,286.68,-5.31999999999999
S10,26,13,204.4,210.68,6.24000000000001
S10,26,14,327.8,321.34,-6.38000000000005
S10,26,15,36.08,37.352,1.268
S10,26,16,70.6,73.522,2.91399999999999
S10,26,17,84.3,84.176,-0.122000000000014
S10,26,18,312.8,316.08,3.35999999999996
S10,27,1,164.22,145.598,-18.614
S10,27,2,325.4,323.5,-2
S10,27,3,136.52,129.05,-7.47799999999998
S10,27,4,44.42,40.902,-3.52600000000001
S10,27,5,352.6,353.84,1.29999999999995
S10,27,6,100.46,92.128,-8.33199999999999
S10,27,7,78.64,83.152,4.50999999999999
S10,27,8,11.176,19.5382,8.36259999999999
S10,27,9,281,272.04,-8.89999999999998
S10,27,10,37.28,38.376,1.09800000000001
S10,27,11,252.2,245.28,-6.94
S10,27,12,91.72,91.192,-0.533999999999992
S10,27,13,230.6,223.72,-6.91999999999999
S10,27,14,211.2,212.16,1.03999999999999
S10,27,15,150.78,145.346,-5.43600000000001
S10,27,16,271.2,267.2,-4.04000000000002
S10,27,17,190.22,178.652,-11.576
S10,27,18,309.4,305.9,-3.48000000000002
S10,28,1,163.96,152.042,-11.914
S10,28,2,234.4,228.92,-5.58000000000001
S10,28,3,24.36,32.376,8.024
S10,28,4,291.4,285.66,-5.71999999999997
S10,28,5,92.24,90.586,-1.65000000000001
S10,28,6,257.6,258.04,0.360000000000014
S10,28,7,330,324.54,-5.47999999999996
S10,28,8,302.8,313.5,10.64
S10,28,9,352.4,351.86,-0.5
S10,28,10,128.28,114.834,-13.456
S10,28,11,77.98,80.116,2.13
S10,28,12,12.324,20.504,8.18039999999999
S10,28,13,142.5,133.08,-9.42399999999998
S10,28,14,193.74,182.302,-11.432
S10,28,15,40.24,42.914,2.67599999999999
S10,28,16,210.8,213.46,2.70000000000002
S10,28,17,276.2,273.64,-2.63999999999999
S10,28,18,114.52,107,-7.50999999999999
S10,29,1,178.34,184.014,5.67000000000002
S10,29,2,38.48,35.754,-2.726
S10,29,3,241.6,241.42,-0.219999999999999
S10,29,4,299.8,297.16,-2.65999999999997
S10,29,5,229.2,223.24,-5.95999999999998
S10,29,6,2.056,356.96,-5.09619999999995
S10,29,7,67.58,70.666,3.078
S10,29,8,183.48,161.456,-22.03
S10,29,9,318.8,314.74,-4.13999999999999
S10,29,10,330.6,324.38,-6.13999999999999
S10,29,11,216.6,220.32,3.63999999999999
S10,29,12,56.64,51.59,-5.06
S10,29,13,349.4,331.98,-17.34
S10,29,14,139.42,127.484,-11.928
S10,29,15,262.4,261.64,-0.740000000000009
S10,29,16,80.04,78.162,-1.87
S10,29,17,159.32,135.796,-23.526
S10,29,18,119.76,120.032,0.265999999999991
S10,30,1,194.72,210.66,15.948
S10,30,2,72.18,71.94,-0.242000000000019
S10,30,3,141.16,129.448,-11.706
S10,30,4,123.38,123.552,0.182000000000016
S10,30,5,303.4,303.28,-0.0400000000000205
S10,30,6,223.8,225.36,1.64000000000001
S10,30,7,44.66,40.144,-4.50999999999999
S10,30,8,94.6,93.726,-0.865999999999985
S10,30,9,341.2,327.98,-13.14
S10,30,10,112.36,103.254,-9.108
S10,30,11,252.4,247.16,-5.18000000000001
S10,30,12,291.8,292.3,0.579999999999984
S10,30,13,214,214.82,0.759999999999991
S10,30,14,274.6,271.1,-3.44
S10,30,15,37.7,40.192,2.48400000000001
S10,30,16,6.43,14.5286,8.0992
S10,30,17,174.24,156.486,-17.75
S10,30,18,323.6,322.58,-1.04000000000002
S10,31,1,96.04,92.498,-3.54599999999999
S10,31,2,196.28,207.4,11.116
S10,31,3,272,275.04,3.02000000000004
S10,31,4,221.2,225.46,4.24000000000001
S10,31,5,201.8,210.88,9.07999999999998
S10,31,6,55.98,55.67,-0.310000000000002
S10,31,7,160.86,143.378,-17.472
S10,31,8,312,311.96,0
S10,31,9,153.58,141.014,-12.558
S10,31,10,321.6,322.4,0.879999999999996
S10,31,11,345.6,342.76,-2.86000000000001
S10,31,12,77.64,73.752,-3.88400000000001
S10,31,13,254.6,254.58,0.0800000000000125
S10,31,14,18.976,17.5902,-1.38560000000001
S10,31,15,289.6,294.54,5
S10,31,16,100.56,98.056,-2.49600000000001
S10,31,17,26.46,34.768,8.30000000000001
S10,31,18,130.78,119.08,-11.696
S10,32,1,222.2,213.94,-8.34
S10,32,2,37.02,39.69,2.66200000000001
S10,32,3,68.04,67.64,-0.394000000000005
S10,32,4,95.38,89.582,-5.798
S10,32,5,356.2,347.18,-9.07999999999998
S10,32,6,271.6,270.98,-0.699999999999989
S10,32,7,170.44,141.318,-29.12
S10,32,8,304.6,306.08,1.51999999999998
S10,32,9,125.34,121.136,-4.202
S10,32,10,188.78,193.02,4.25
S10,32,11,52.54,42.916,-9.63200000000001
S10,32,12,208.2,209.8,1.54000000000002
S10,32,13,11.164,20.392,9.22800000000001
S10,32,14,152.52,138.294,-14.228
S10,32,15,109.76,114.224,4.464
S10,32,16,248.6,243.48,-5.12000000000001
S10,32,17,292.6,284.96,-7.70000000000005
S10,32,18,322.8,317.88,-4.86000000000001
S10,33,1,121.14,113.15,-7.994
S10,33,2,338.8,328.9,-9.96000000000004
S10,33,3,22.94,28.356,5.42400000000001
S10,33,4,248.4,243.2,-5.10000000000002
S10,33,5,146.64,132.676,-13.958
S10,33,6,92.58,87.328,-5.25399999999999
S10,33,7,277.6,272.12,-5.38
S10,33,8,176.62,171.434,-5.18800000000002
S10,33,9,105.8,103.418,-2.37599999999998
S10,33,10,293.8,287.7,-6.04000000000002
S10,33,11,210.4,213.22,2.75999999999999
S10,33,12,40.14,35.508,-4.63800000000001
S10,33,13,7.834,15.7478,7.91300000000001
S10,33,14,309.2,314.92,5.80000000000001
S10,33,15,355.4,350.78,-4.70000000000005
S10,33,16,185.04,182.644,-2.38800000000001
S10,33,17,225.6,210.78,-14.82
S10,33,18,63.68,55.078,-8.59999999999999
S10,34,1,163.56,143.44,-20.122
S10,34,2,122.22,126.236,4.024
S10,34,3,39.6,39.83,0.225999999999999
S10,34,4,243.4,242.2,-1.16000000000003
S10,34,5,208,210.8,2.88000000000002
S10,34,6,323.2,319.92,-3.30000000000001
S10,34,7,309.2,315.9,6.67999999999995
S10,34,8,60.52,62.364,1.83600000000001
S10,34,9,104.66,97.752,-6.91200000000001
S10,34,10,298.6,289.28,-9.36000000000001
S10,34,11,10.852,20.506,9.65379999999999
S10,34,12,347.6,349.8,2.10000000000002
S10,34,13,48.82,50.838,2.018
S10,34,14,226,221.24,-4.73999999999998
S10,34,15,189.64,188.862,-0.782000000000011
S10,34,16,272.6,269.34,-3.22000000000003
S10,34,17,154.76,135.218,-19.546
S10,34,18,94.64,89.586,-5.05000000000001
S10,35,1,266.2,265.26,-0.920000000000016
S10,35,2,115.38,107.472,-7.90800000000002
S10,35,3,247.6,240.96,-6.63999999999999
S10,35,4,287.8,298.72,10.8800000000001
S10,35,5,183.08,189.61,6.536
S10,35,6,208.4,207.88,-0.580000000000013
S10,35,7,170.56,151.508,-19.062
S10,35,8,230,225.16,-4.88
S10,35,9,10.414,18.8522,8.43860000000001
S10,35,10,323.4,325.36,1.88
S10,35,11,141.04,133.602,-7.43600000000001
S10,35,12,84.16,83.948,-0.204000000000008
S10,35,13,300.4,296.7,-3.63999999999999
S10,35,14,32.52,32.542,0.0260000000000105
S10,35,15,127.52,116.516,-11.004
S10,35,16,46.08,46.698,0.622000000000014
S10,35,17,77.14,73.186,-3.94799999999998
S10,35,18,351.6,351.04,-0.519999999999982
S10,36,1,95.62,93.064,-2.56400000000002
S10,36,2,73.38,78.414,5.02600000000001
S10,36,3,198.6,198.91,0.317999999999984
S10,36,4,30.38,34.774,4.39600000000002
S10,36,5,140.1,132.628,-7.47000000000003
S10,36,6,179.78,157.694,-22.082
S10,36,7,123.32,127.662,4.34800000000001
S10,36,8,274.6,277.94,3.25999999999999
S10,36,9,322,323.76,1.80000000000001
S10,36,10,47.82,43.716,-4.11000000000001
S10,36,11,298.8,300.12,1.38
S10,36,12,102.38,98.692,-3.69
S10,36,13,239,219.94,-18.96
S10,36,14,341.8,331.3,-10.52
S10,36,15,2.342,0.046126,-2.29547400000001
S10,36,16,255,248,-6.96000000000001
S10,36,17,311.6,309,-2.56
S10,36,18,207.4,216.7,9.23999999999998
S10,37,1,210.2,220.62,10.5
S10,37,2,155.98,140.46,-15.53
S10,37,3,57.92,51.714,-6.21000000000001
S10,37,4,163.68,143.694,-19.994
S10,37,5,238.4,243.58,5.10000000000002
S10,37,6,344.4,327.96,-16.52
S10,37,7,105.02,102.252,-2.774
S10,37,8,311.4,303.58,-7.90000000000003
S10,37,9,127.74,122.954,-4.78200000000001
S10,37,10,288.2,282.12,-6.04000000000002
S10,37,11,269.2,267.62,-1.60000000000002
S10,37,12,3.904,5.6738,1.77000000000001
S10,37,13,73.88,77.938,4.06200000000001
S10,37,14,247.4,245.14,-2.16000000000003
S10,37,15,31.8,38.166,6.362
S10,37,16,192.5,200.48,7.982
S10,37,17,98.48,95.984,-2.48599999999999
S10,37,18,332.4,324.52,-7.88
S10,38,1,190.84,205.56,14.718
S10,38,2,339,330.08,-9
S10,38,3,94.7,89.32,-5.38400000000002
S10,38,4,286.2,277.8,-8.39999999999998
S10,38,5,275.2,271.84,-3.32000000000005
S10,38,6,29.38,36.148,6.75800000000001
S10,38,7,107.24,99.332,-7.90199999999999
S10,38,8,308,303.52,-4.48000000000002
S10,38,9,68.92,60.524,-8.40000000000001
S10,38,10,241.8,232.92,-8.94000000000003
S10,38,11,227,223.68,-3.23999999999998
S10,38,12,212.8,217.22,4.46000000000001
S10,38,13,162.16,139.488,-22.674
S10,38,14,0.8882,357.58,-3.30822000000001
S10,38,15,156.1,134.374,-21.734
S10,38,16,354.6,350.96,-3.72000000000003
S10,38,17,130.82,126.502,-4.31
S10,38,18,42.18,46.396,4.21000000000001
S10,39,1,236.2,242,5.86000000000001
S10,39,2,115.64,114.408,-1.238
S10,39,3,341.6,326.06,-15.58
S10,39,4,78.28,65.608,-12.664
S10,39,5,26.74,42.658,15.928
S10,39,6,187.96,191.622,3.66600000000003
S10,39,7,282.4,275.16,-7.25999999999999
S10,39,8,165.48,147.888,-17.586
S10,39,9,83.12,75.584,-7.536
S10,39,10,208.6,218.5,9.86000000000001
S10,39,11,335.2,322.32,-12.88
S10,39,12,140.4,138.236,-2.172
S10,39,13,1.9412,4.72,2.77887999999999
S10,39,14,137.28,131.408,-5.88200000000001
S10,39,15,264.6,258.58,-6.02000000000004
S10,39,16,254.4,252.22,-2.12
S10,39,17,53.36,48.776,-4.59199999999999
S10,39,18,317.6,315.82,-1.88
S10,40,1,336.6,321.66,-15.02
S10,40,2,9.892,10.5824,0.690400000000011
S10,40,3,179,157.892,-21.112
S10,40,4,67.04,70.078,3.03
S10,40,5,156.48,136.132,-20.342
S10,40,6,352.4,342.8,-9.65999999999997
S10,40,7,27.8,34.936,7.13
S10,40,8,316.4,305.54,-10.8
S10,40,9,277.2,279.58,2.47999999999996
S10,40,10,188.4,196.254,7.852
S10,40,11,119.74,115.486,-4.25399999999999
S10,40,12,246.8,236.82,-9.92000000000002
S10,40,13,293,289.48,-3.5
S10,40,14,215.4,221.7,6.35999999999999
S10,40,15,222.8,223.1,0.219999999999999
S10,40,16,84.12,86.462,2.34
S10,40,17,131.32,126.062,-5.24799999999999
S10,40,18,43.16,47.844,4.67599999999999
S10,41,1,131.04,126.292,-4.75800000000001
S10,41,2,268.2,267.28,-0.840000000000032
S10,41,3,87.2,88.624,1.428
S10,41,4,142.82,134.556,-8.27199999999999
S10,41,5,246,237.38,-8.53999999999999
S10,41,6,66.72,62.33,-4.392
S10,41,7,306.2,304.3,-1.92000000000002
S10,41,8,357.8,356.06,-1.77999999999997
S10,41,9,230.2,228.8,-1.47999999999999
S10,41,10,16.264,16.7,0.436599999999999
S10,41,11,112.26,110.868,-1.38400000000001
S10,41,12,192.9,199.562,6.66000000000003
S10,41,13,48.46,46.09,-2.37200000000001
S10,41,14,215.4,216.12,0.759999999999991
S10,41,15,330.4,330.62,0.139999999999986
S10,41,16,174.8,148.522,-26.284
S10,41,17,35.7,39.542,3.84999999999999
S10,41,18,292,290.98,-1.01999999999998
S10,42,1,137.3,132.612,-4.68200000000002
S10,42,2,5.68,13.7462,8.066
S10,42,3,85.42,80.912,-4.518
S10,42,4,209.8,217.5,7.68000000000001
S10,42,5,335,323.52,-11.52
S10,42,6,350.2,336.5,-13.76
S10,42,7,299.2,304.94,5.66000000000003
S10,42,8,223.8,227.52,3.66
S10,42,9,146.36,134.958,-11.41
S10,42,10,24.7,38.22,13.512
S10,42,11,196.34,204.56,8.21000000000001
S10,42,12,65.06,54.228,-10.83
S10,42,13,176.76,152.966,-23.79
S10,42,14,243.6,237.18,-6.35999999999999
S10,42,15,44.84,51.588,6.75200000000001
S10,42,16,111.52,104.476,-7.05000000000001
S10,42,17,263.4,266.1,2.76000000000005
S10,42,18,313.6,306.6,-7
S10,43,1,335.8,322.7,-13.02
S10,43,2,250.2,254.84,4.58000000000001
S10,43,3,107,104.818,-2.184
S10,43,4,341.4,324.3,-17.16
S10,43,5,298.8,303.66,4.92000000000002
S10,43,6,128.14,121.576,-6.56800000000001
S10,43,7,214,220.94,7
S10,43,8,193.32,202.7,9.374
S10,43,9,60.66,52.29,-8.37000000000001
S10,43,10,9.94,23.114,13.1748
S10,43,11,90,85.818,-4.17599999999999
S10,43,12,315.6,306.56,-9.04000000000002
S10,43,13,275.2,271.58,-3.69999999999999
S10,43,14,152.18,136.522,-15.652
S10,43,15,176.92,165.182,-11.738
S10,43,16,29.78,38.026,8.24200000000002
S10,43,17,232.8,222.96,-9.90000000000001
S10,43,18,56.24,53.246,-2.99199999999999
S10,44,1,207.6,214.56,6.97999999999999
S10,44,2,286,283.24,-2.77999999999997
S10,44,3,310.2,299.74,-10.5
S10,44,4,87.8,86.21,-1.58000000000001
S10,44,5,13.46,15.5512,2.09100000000001
S10,44,6,182.8,170.332,-12.462
S10,44,7,355.8,352.42,-3.45999999999998
S10,44,8,42.46,38.264,-4.19
S10,44,9,239.2,225.78,-13.44
S10,44,10,339.6,326.84,-12.7
S10,44,11,124.72,125.152,0.433999999999998
S10,44,12,158.32,135.692,-22.632
S10,44,13,173.7,150.406,-23.286
S10,44,14,102.08,93.082,-8.994
S10,44,15,240.8,251.28,10.44
S10,44,16,70.06,74.23,4.17599999999999
S10,44,17,35.2,38.498,3.30000000000001
S10,44,18,262.2,262.5,0.319999999999993
S10,45,1,157.98,147.318,-10.666
S10,45,2,23.86,33.118,9.25800000000001
S10,45,3,247.4,251.7,4.38
S10,45,4,72.22,73.398,1.18200000000002
S10,45,5,227.8,225.8,-1.94
S10,45,6,41.46,38.866,-2.58799999999999
S10,45,7,106.12,101.598,-4.518
S10,45,8,85.34,87.576,2.24599999999998
S10,45,9,288,279.42,-8.51999999999998
S10,45,10,359.6,1.08254,1.44254000000001
S10,45,11,208.4,210.42,2.05999999999997
S10,45,12,15.128,15.5972,0.469400000000007
S10,45,13,311.2,303.48,-7.68000000000001
S10,45,14,186.22,179.734,-6.494
S10,45,15,171.86,162.292,-9.56999999999999
S10,45,16,321.4,318.82,-2.5
S10,45,17,121.26,108.844,-12.42
S10,45,18,261.4,264.52,3.13999999999999
S10,46,1,344.6,326.58,-18.12
S10,46,2,31.2,38.692,7.488
S10,46,3,133.92,125.698,-8.214
S10,46,4,103.72,101.656,-2.05799999999999
S10,46,5,170.62,152.706,-17.91
S10,46,6,62.56,59.35,-3.202
S10,46,7,221.4,222.1,0.719999999999999
S10,46,8,264,266.52,2.47999999999996
S10,46,9,295,280.06,-15
S10,46,10,6.596,8.8554,2.25919999999999
S10,46,11,245.8,245.8,0.0200000000000102
S10,46,12,313.2,307.96,-5.30000000000001
S10,46,13,88.88,87.018,-1.86599999999999
S10,46,14,50.42,60.176,9.762
S10,46,15,141.92,131.088,-10.836
S10,46,16,321,317.42,-3.59999999999997
S10,46,17,191.04,195.536,4.506
S10,46,18,200.6,209.3,8.70000000000002
S11,1,1,353.4,352.7,-0.699999999999989
S11,1,2,319,317.04,-1.89999999999998
S11,1,3,326.2,333.56,7.28000000000003
S11,1,4,143.16,142.536,-0.620000000000005
S11,1,5,54.86,51.236,-3.624
S11,1,6,72.04,67.494,-4.53800000000001
S11,1,7,82.18,83.172,0.98599999999999
S11,1,8,263.6,267.08,3.53999999999996
S11,1,9,217.6,189.062,-28.478
S11,1,10,192.06,191.306,-0.759999999999991
S11,1,11,1.749,1.44944,-0.299599999999998
S11,1,12,253.6,269.7,16.14
S11,1,13,167.8,160.514,-7.292
S11,1,14,125.82,100.098,-25.728
S11,1,15,289.6,280.86,-8.68000000000001
S11,1,16,39.24,32.18,-7.05799999999999
S11,1,17,233.6,219.08,-14.42
S11,1,18,116.74,96.112,-20.634
S11,2,1,200.8,202.32,1.41999999999999
S11,2,2,276.8,284.74,7.98000000000002
S11,2,3,75.02,79.832,4.81200000000001
S11,2,4,161.36,163.696,2.328
S11,2,5,231.6,260.28,28.66
S11,2,6,309.6,310.8,1.10000000000002
S11,2,7,115.24,109.198,-6.03800000000001
S11,2,8,286.8,282.74,-4.15999999999997
S11,2,9,144.76,155.254,10.498
S11,2,10,246.4,256.44,9.97999999999999
S11,2,11,332.4,346.6,14.22
S11,2,12,342.6,347.24,4.69999999999999
S11,2,13,93.52,86.204,-7.31
S11,2,14,26.06,25.518,-0.544000000000011
S11,2,15,127.4,111.948,-15.458
S11,2,16,196.32,199.264,2.93600000000001
S11,2,17,14.91,10.5746,-4.33519999999999
S11,2,18,44.14,21.868,-22.266
S11,3,1,279,284.78,5.85999999999996
S11,3,2,161.04,180.974,19.944
S11,3,3,202.8,205.6,2.88
S11,3,4,7.908,8.6924,0.785200000000003
S11,3,5,351.6,357.48,5.78000000000003
S11,3,6,299,300.88,1.95999999999998
S11,3,7,71.34,80.726,9.38400000000001
S11,3,8,55.28,70.772,15.486
S11,3,9,34.64,33.038,-1.602
S11,3,10,236.8,253.68,16.92
S11,3,11,252.8,261.26,8.53999999999999
S11,3,12,183.98,182.33,-1.654
S11,3,13,150.3,162.276,11.974
S11,3,14,138.94,129.694,-9.238
S11,3,15,82.3,74.796,-7.50999999999999
S11,3,16,104.56,98.258,-6.30000000000001
S11,3,17,314.8,315.06,0.180000000000007
S11,3,18,330.6,340.58,10.02
S11,4,1,160.12,172.39,12.27
S11,4,2,195.7,191.274,-4.41999999999999
S11,4,3,70.68,73.168,2.494
S11,4,4,265.6,258.22,-7.39999999999998
S11,4,5,342.4,346,3.57999999999998
S11,4,6,244.2,259.52,15.3
S11,4,7,331,336.02,5.01999999999998
S11,4,8,292.4,284.58,-7.80000000000001
S11,4,9,209.4,205.3,-4.19999999999999
S11,4,10,238.6,249.1,10.6
S11,4,11,139.98,137.574,-2.40799999999999
S11,4,12,119.78,135.876,16.088
S11,4,13,0.7162,359.9,-0.816240000000107
S11,4,14,97.56,93.186,-4.37799999999999
S11,4,15,302.4,275.74,-26.58
S11,4,16,140.22,153.984,13.766
S11,4,17,22.06,17.6494,-4.41059999999999
S11,4,18,56.28,59.25,2.97200000000001
S11,5,1,9.516,12.1532,2.63679999999999
S11,5,2,141.98,162.532,20.558
S11,5,3,202.2,193.272,-8.96800000000002
S11,5,4,119.96,113.114,-6.83600000000001
S11,5,5,63.68,67.108,3.428
S11,5,6,303.8,308.4,4.5
S11,5,7,245.4,264.08,18.74
S11,5,8,299.4,305.6,6.20000000000005
S11,5,9,354.4,351.58,-2.81999999999999
S11,5,10,25.2,22.946,-2.24799999999999
S11,5,11,262.6,265.96,3.39999999999998
S11,5,12,180.72,187.184,6.46199999999999
S11,5,13,176.48,190.17,13.692
S11,5,14,43.06,22.044,-21.022
S11,5,15,322.2,314.78,-7.48000000000002
S11,5,16,125.84,122.618,-3.214
S11,5,17,83.64,92.786,9.13800000000001
S11,5,18,221.6,226.12,4.44
S11,6,1,188.12,198.668,10.538
S11,6,2,54.34,41.204,-13.136
S11,6,3,29.1,18.526,-10.582
S11,6,4,78.36,92.66,14.294
S11,6,5,266.6,268.14,1.5
S11,6,6,116.38,98.73,-17.656
S11,6,7,161.78,169.774,7.98400000000001
S11,6,8,251.4,252.14,0.819999999999993
S11,6,9,92.7,82.362,-10.338
S11,6,10,209.6,211.3,1.62
S11,6,11,285.6,290.26,4.59999999999997
S11,6,12,234,226.42,-7.68000000000001
S11,6,13,350.8,352.24,1.44
S11,6,14,129.46,113.356,-16.104
S11,6,15,306,299.08,-7
S11,6,16,151.48,177.576,26.098
S11,6,17,7.604,6.9148,-0.6892
S11,6,18,333.8,346.66,12.78
S11,7,1,188.78,195.3,6.52800000000002
S11,7,2,97.38,94.378,-3.006
S11,7,3,298.6,291.68,-6.89999999999998
S11,7,4,111.3,109.808,-1.49799999999999
S11,7,5,328.8,333.14,4.39999999999998
S11,7,6,202.4,210.94,8.59999999999999
S11,7,7,12.33,13.2084,0.877800000000008
S11,7,8,272.4,281.38,9.01999999999998
S11,7,9,168.6,174.006,5.416
S11,7,10,32.7,12.2162,-20.4798
S11,7,11,251.6,269.86,18.26
S11,7,12,227.6,263.82,36.32
S11,7,13,127.72,103.614,-24.102
S11,7,14,41.08,37.3,-3.786
S11,7,15,345.6,351.52,5.97999999999996
S11,7,16,314.4,309.68,-4.71999999999997
S11,7,17,72.42,66.496,-5.916
S11,7,18,148.72,147.348,-1.368
S11,8,1,218.8,224.42,5.55999999999997
S11,8,2,29.18,19.567,-9.62100000000001
S11,8,3,167.4,170.364,2.97200000000001
S11,8,4,314,306.68,-7.24000000000001
S11,8,5,321.6,309.04,-12.64
S11,8,6,17.492,355.86,-21.6320000000001
S11,8,7,281.6,268.62,-13.06
S11,8,8,242.4,249.86,7.40000000000001
S11,8,9,63.3,57.236,-6.05600000000001
S11,8,10,271.2,265.32,-5.94
S11,8,11,196.54,186.622,-9.91799999999998
S11,8,12,239.4,246.12,6.62000000000001
S11,8,13,81.24,80.644,-0.589999999999975
S11,8,14,109.46,100.39,-9.07999999999998
S11,8,15,351.2,354.72,3.44000000000005
S11,8,16,49.94,20.184,-29.748
S11,8,17,120.74,127.918,7.17200000000003
S11,8,18,158.84,161.616,2.77800000000002
S11,9,1,23.94,23.302,-0.638000000000005
S11,9,2,320.8,303.8,-16.96
S11,9,3,161.92,171.598,9.67800000000003
S11,9,4,309.6,279.84,-29.8200000000001
S11,9,5,87.1,88.106,0.995999999999981
S11,9,6,3.168,2.3276,-0.840599999999995
S11,9,7,249.8,259.64,9.88
S11,9,8,203,196.542,-6.37799999999999
S11,9,9,44.22,26.96,-17.268
S11,9,10,275.4,288.74,13.3
S11,9,11,79.6,85.354,5.75200000000001
S11,9,12,152.7,161.824,9.12
S11,9,13,280.8,279.34,-1.36000000000001
S11,9,14,225.8,227.86,1.98000000000002
S11,9,15,115.98,101.448,-14.534
S11,9,16,132.9,123.908,-9
