Orientation,Phase,DotCoherence,DotRandomWalk,DotSpeed,MatchOri,MatchStart,MatchEnd,Response,trialN,V11,mod_date,situation,fname,folder,dotCoherenceConditions.1,dotCoherenceConditions.2,dotCoherenceConditions.3,dotCoherenceConditionsMain,dotCoherenceConditionsTraining.1,dotCoherenceConditionsTraining.2,dotCoherenceConditionsTraining.3,dotSpeedConditions,dotType,dotOrtGabor,dotsDirSD,dotContr,dotRandomWalkConditions,dotDensity,dotLifeLimit,dotLifeSD,dotLifeRange,dotUseRange,dotContrTextures,dotCounterBalanceSNTextures,dotSD,dotSize,dotSF,dotRandomColors,dotN,dotSpeed,dotRandomWalk,dotCoherence,dotSpeedPix,dotCoherenceConditions,dotCoherenceConditionsTraining,exp_date,subject_id,run,Orientation_sin,Orientation_cos,Response_sin,Response_cos,MatchOri_sin,MatchOri_cos,error,abs_error,prevAbsError,prevOri,prevDotSpeed,DotSpeedf,prevDotSpeedf,ori_shift,ori_response_shift,totN,DotRandomWalkf,DotCoherencef,prevCoherencef,prevCoherence,dir_error,n_speeds,blunt_error,dist_to_nearest_cardinal,resp_dist_to_nearest_cardinal,OrientationG,Ori_2_Card,OrientationG_180,Ori_2_Card_180,error_180,abs_error_180,response_plus_180,Ori_recoded,Response_recoded,ori_stocker,speed_diff,coh_diff,prevOri_recoded
52.132,,0.18,0,7,93.277,0.531312,2.58082,51.616,17,,2019-03-21T14:00:11Z,BLab2,d210319S16_run016.dat,PilotData,,,,18,70,40,18,7,Gaussian,0,0,1,0,3,12,1,4,1,0,1,0.03125,0.1,10,0,530,7,Fixed,0.18,2.60689981033718,18,,2019-03-21,16,16,-0.78942704332527,0.613844396624033,-0.783866883949087,0.620928907563457,-0.99836484385713,-0.0571632622418359,-0.51600000000002,0.51600000000002,166.1651,136.442,7,7,7,-84.31,109.5249,18,Fixed,0.18,0.18,0.18,0.51600000000002,1,FALSE,-37.868,-38.384,90,-37.868,90,-37.868,-0.51600000000002,-0.51600000000002,231.616,52.132,51.616,0.613844396624033,7->7,0.18->0.18,-223.558
-57.1833,,0.18,0,7,-109.504,0.567907,1.81327,-63.2108,18,,2019-03-21T14:00:11Z,BLab2,d210319S16_run016.dat,PilotData,,,,18,70,40,18,7,Gaussian,0,0,1,0,3,12,1,4,1,0,1,0.03125,0.1,10,0,530,7,Fixed,0.18,2.60689981033718,18,,2019-03-21,16,16,0.840408676108886,0.54195318720431,0.892670791008748,0.450709284217461,0.94261818468,-0.333872667210992,-6.0275,6.0275,0.51600000000002,52.132,7,7,7,-109.3153,-108.7993,18,Fixed,0.18,0.18,0.18,6.0275,1,FALSE,32.8167,26.7892,-90,32.8167,90,32.8167,-6.0275,-6.0275,116.7892,-57.1833,-63.2108,0.54195318720431,7->7,0.18->0.18,52.132
-63.3191,,0.18,0,7,16.3740000000001,0.476318,2.04456,71.406,1,,2019-03-22T10:49:05Z,BLab2,d220319S12_run001.dat,PilotData,,,,18,70,40,18,7,Gaussian,0,0,1,0,3,12,1,4,1,0,1,0.03125,0.1,10,0,530,7,Fixed,0.18,2.60689981033718,18,,2019-03-22,12,1,0.893521122718034,0.449021161257132,-0.947801806153566,0.318860057473555,-0.281906104914929,0.959441998252992,134.7251,134.7251,,,,7,,,,18,Fixed,0.18,,,,1,TRUE,26.6809,-18.594,-90,26.6809,90,26.6809,-45.2749,-45.2749,251.406,-63.3191,71.406,0.449021161257132,,,
106.533,,0.18,0,7,16.363,0.512307,3.60853,-166.053,2,,2019-03-22T10:49:05Z,BLab2,d220319S12_run001.dat,PilotData,,,,18,70,40,18,7,Gaussian,0,0,1,0,3,12,1,4,1,0,1,0.03125,0.1,10,0,530,7,Fixed,0.18,2.60689981033718,18,,2019-03-22,12,1,-0.958655994747976,-0.284567538088534,0.24102424490248,-0.970519094798855,-0.281721900080346,0.959496102657598,87.414,87.414,134.7251,-63.3191,7,7,7,169.8521,35.127,18,Fixed,0.18,0.18,0.18,87.414,1,FALSE,16.533,13.947,90,16.533,90,16.533,87.414,87.414,13.947,106.533,-166.053,0.284567538088534,7->7,0.18->0.18,-63.3191
178.258,,0.18,0,7,179.083,1.27106,4.22069,175.683,3,,2019-03-22T10:49:05Z,BLab2,d220319S12_run001.dat,PilotData,,,,18,70,40,18,7,Gaussian,0,0,1,0,3,12,1,4,1,0,1,0.03125,0.1,10,0,530,7,Fixed,0.18,2.60689981033718,18,,2019-03-22,12,1,-0.0303989516954387,-0.999537845074322,-0.0752745943067753,-0.997162842996043,-0.016003985985035,-0.999871928015079,-2.57500000000005,2.57500000000005,87.414,106.533,7,7,7,71.725,-15.689,18,Fixed,0.18,0.18,0.18,-2.57500000000005,1,FALSE,-1.74199999999996,-4.31700000000001,-180,-1.74199999999996,0,-1.74199999999996,-2.57500000000005,-2.57500000000005,355.683,-181.742,-184.317,0.999537845074322,7->7,0.18->0.18,106.533
20.22,,0.18,0,7,-24.1768,0.473231,3.43633,153.321,4,,2019-03-22T10:49:05Z,BLab2,d220319S12_run001.dat,PilotData,,,,18,70,40,18,7,Gaussian,0,0,1,0,3,12,1,4,1,0,1,0.03125,0.1,10,0,530,7,Fixed,0.18,2.60689981033718,18,,2019-03-22,12,1,-0.345625773820196,0.938372433776265,-0.448991530727748,-0.893536012332325,0.409553667865272,0.912286025946963,133.101,133.101,2.57500000000005,178.258,7,7,7,-158.038,-155.463,18,Fixed,0.18,0.18,0.18,-133.101,1,TRUE,20.22,-26.679,0,20.22,0,20.22,-46.899,-46.899,333.321,20.22,-206.679,0.938372433776265,7->7,0.18->0.18,-181.742
16.677,,0.18,0,7,7.14999999999998,0.468913,2.83715,-97.1835,5,,2019-03-22T10:49:05Z,BLab2,d220319S12_run001.dat,PilotData,,,,18,70,40,18,7,Gaussian,0,0,1,0,3,12,1,4,1,0,1,0.03125,0.1,10,0,530,7,Fixed,0.18,2.60689981033718,18,,2019-03-22,12,1,-0.286976002114778,0.957937771575074,0.992150753555105,-0.125047519847606,-0.124467402546069,0.992223697410738,-113.8605,113.8605,133.101,20.22,7,7,7,-3.54299999999998,-136.644,18,Fixed,0.18,0.18,0.18,113.8605,1,TRUE,16.677,-7.1835,0,16.6770000000001,0,16.677,66.1395,66.1395,82.8165,16.677,-97.1835,0.957937771575074,7->7,0.18->0.18,20.22
47.8980000000001,,0.18,0,7,-79.955,0.409411,2.3011,-178.274,6,,2019-03-22T10:49:05Z,BLab2,d220319S12_run001.dat,PilotData,,,,18,70,40,18,7,Gaussian,0,0,1,0,3,12,1,4,1,0,1,0.03125,0.1,10,0,530,7,Fixed,0.18,2.60689981033718,18,,2019-03-22,12,1,-0.741952438219797,0.670452518393136,0.0301198268914632,-0.999546295089941,0.984671066326962,0.174421590230467,133.828,133.828,113.8605,16.677,7,7,7,31.221,145.0815,18,Fixed,0.18,0.18,0.18,133.828,1,TRUE,-42.1019999999999,1.72600000000003,90,-42.1019999999999,90,-42.1019999999999,-46.1720000000001,-46.1720000000001,1.72600000000003,47.8980000000001,-178.274,0.670452518393136,7->7,0.18->0.18,16.677
143.122,,0.18,0,7,16.86,0.550679,1.51694,-6.13254,7,,2019-03-22T10:49:05Z,BLab2,d220319S12_run001.dat,PilotData,,,,18,70,40,18,7,Gaussian,0,0,1,0,3,12,1,4,1,0,1,0.03125,0.1,10,0,530,7,Fixed,0.18,2.60689981033718,18,,2019-03-22,12,1,-0.6001131242061,-0.799915144346945,0.106828768654848,0.994277433208503,-0.290034140915371,0.957016299288305,-149.25454,149.25454,133.828,47.8980000000001,7,7,7,95.2239999999999,-38.604,18,Fixed,0.18,0.18,0.18,-149.25454,1,TRUE,-36.878,-6.13254,-180,-36.8779999999999,0,-36.878,30.74546,30.74546,173.86746,-216.878,-6.13254,0.799915144346946,7->7,0.18->0.18,47.8980000000001
-172.454,,0.18,0,7,143.622,0.615883,2.50556,-176.34,8,,2019-03-22T10:49:05Z,BLab2,d220319S12_run001.dat,PilotData,,,,18,70,40,18,7,Gaussian,0,0,1,0,3,12,1,4,1,0,1,0.03125,0.1,10,0,530,7,Fixed,0.18,2.60689981033718,18,,2019-03-22,12,1,0.131322133018295,-0.991339748713591,0.0638356160555815,-0.997960427132662,-0.593109785834349,-0.80512159451075,-3.886,3.886,149.25454,143.122,7,7,7,44.424,-166.32146,18,Fixed,0.18,0.18,0.18,-3.886,1,FALSE,7.54599999999999,3.66,-180,7.54599999999999,0,7.54599999999999,-3.886,-3.886,3.66,-172.454,-176.34,0.991339748713591,7->7,0.18->0.18,-216.878
-93.5053,,0.18,0,7,79.327,0.437635,2.84808,98.909,9,,2019-03-22T10:49:05Z,BLab2,d220319S12_run001.dat,PilotData,,,,18,70,40,18,7,Gaussian,0,0,1,0,3,12,1,4,1,0,1,0.03125,0.1,10,0,530,7,Fixed,0.18,2.60689981033718,18,,2019-03-22,12,1,0.998129147012006,-0.0611408691881774,-0.987935551730371,-0.154865572762985,-0.982700180769121,0.185203549416143,-167.5857,167.5857,3.886,-172.454,7,7,7,78.9487,82.8347,18,Fixed,0.18,0.18,0.18,-167.5857,1,TRUE,-3.50530000000001,8.90900000000005,-90,-3.50530000000001,90,-3.50530000000001,12.4143,12.4143,278.909,-93.5053,98.909,0.0611408691881775,7->7,0.18->0.18,-172.454
-155.862,,0.18,0,7,-155.439,0.564026,3.74713,-118.066,10,,2019-03-22T10:49:05Z,BLab2,d220319S12_run001.dat,PilotData,,,,18,70,40,18,7,Gaussian,0,0,1,0,3,12,1,4,1,0,1,0.03125,0.1,10,0,530,7,Fixed,0.18,2.60689981033718,18,,2019-03-22,12,1,0.408935785084207,-0.912563161472982,0.882406214763061,-0.470488333699707,0.415661798484489,-0.909519251737224,37.796,37.796,167.5857,-93.5053,7,7,7,-62.3567,105.229,18,Fixed,0.18,0.18,0.18,-37.796,1,FALSE,24.138,-28.066,-180,24.138,0,24.138,37.796,37.796,61.934,-155.862,-118.066,0.912563161472982,7->7,0.18->0.18,-93.5053
121.402,,0.18,0,7,10.458,0.513139,3.71863,-57.7392,11,,2019-03-22T10:49:05Z,BLab2,d220319S12_run001.dat,PilotData,,,,18,70,40,18,7,Gaussian,0,0,1,0,3,12,1,4,1,0,1,0.03125,0.1,10,0,530,7,Fixed,0.18,2.60689981033718,18,,2019-03-22,12,1,-0.853532610088298,-0.521039426066644,0.845627222713388,0.533773922373548,-0.181514713103032,0.983388228995611,-179.1412,179.1412,37.796,-155.862,7,7,7,-82.736,-120.532,18,Fixed,0.18,0.18,0.18,179.1412,1,TRUE,31.402,32.2608,90,31.402,90,31.402,0.858800000000002,0.858800000000002,122.2608,121.402,-57.7392,0.521039426066644,7->7,0.18->0.18,-155.862
-35.3408,,0.18,0,7,99.9040000000001,0.514557,3.99499,-55.0244,12,,2019-03-22T10:49:05Z,BLab2,d220319S12_run001.dat,PilotData,,,,18,70,40,18,7,Gaussian,0,0,1,0,3,12,1,4,1,0,1,0.03125,0.1,10,0,530,7,Fixed,0.18,2.60689981033718,18,,2019-03-22,12,1,0.578438644779177,0.815725894051445,0.819396233456879,0.573227539984499,-0.985097320838612,-0.171997873465308,-19.6836,19.6836,179.1412,121.402,7,7,7,-156.7428,22.3984,18,Fixed,0.18,0.18,0.18,19.6836,1,FALSE,-35.3408,34.9756,0,-35.3408,0,-35.3408,-19.6836,-19.6836,124.9756,-35.3408,-55.0244,0.815725894051445,7->7,0.18->0.18,121.402
80.4970000000001,,0.18,0,7,21.883,0.527538,2.36073,-101.412,13,,2019-03-22T10:49:05Z,BLab2,d220319S12_run001.dat,PilotData,,,,18,70,40,18,7,Gaussian,0,0,1,0,3,12,1,4,1,0,1,0.03125,0.1,10,0,530,7,Fixed,0.18,2.60689981033718,18,,2019-03-22,12,1,-0.986276958312822,0.165099247427745,0.980229755865708,-0.197862643557229,-0.372712471603616,0.927946880759413,178.091,178.091,19.6836,-35.3408,7,7,7,115.8378,135.5214,18,Fixed,0.18,0.18,0.18,178.091,1,TRUE,-9.50299999999996,-11.412,90,-9.50299999999996,90,-9.50299999999996,-1.90900000000005,-1.90900000000005,78.588,80.4970000000001,-101.412,0.165099247427746,7->7,0.18->0.18,-35.3408
-5.82201,,0.18,0,7,-41.6358,0.459839,1.74707,-4.00428,14,,2019-03-22T10:49:05Z,BLab2,d220319S12_run001.dat,PilotData,,,,18,70,40,18,7,Gaussian,0,0,1,0,3,12,1,4,1,0,1,0.03125,0.1,10,0,530,7,Fixed,0.18,2.60689981033718,18,,2019-03-22,12,1,0.101438470125344,0.994841814952824,0.0698309916757475,0.997558836661568,0.664393328109902,0.747383104948893,1.81773000000001,1.81773000000001,178.091,80.4970000000001,7,7,7,-86.31901,95.58999,18,Fixed,0.18,0.18,0.18,-1.81773000000001,1,FALSE,-5.82201,-4.00428,0,-5.82201000000001,0,-5.82201000000001,1.81773,1.81773,175.99572,-5.82201,-4.00428,0.994841814952824,7->7,0.18->0.18,80.4970000000001
-48.5414,,0.18,0,7,57.233,1.18351,3.79918,-125.801,15,,2019-03-22T10:49:05Z,BLab2,d220319S12_run001.dat,PilotData,,,,18,70,40,18,7,Gaussian,0,0,1,0,3,12,1,4,1,0,1,0.03125,0.1,10,0,530,7,Fixed,0.18,2.60689981033718,18,,2019-03-22,12,1,0.749434312155068,0.662078705113418,0.811053609428382,-0.584971830632206,-0.840878465589743,0.541223988850679,-77.2596,77.2596,1.81773000000001,-5.82201,7,7,7,-42.71939,-44.53712,18,Fixed,0.18,0.18,0.18,77.2596,1,FALSE,41.4586,-35.801,-90,41.4586,90,41.4586,-77.2596,-77.2596,54.199,-48.5414,-125.801,0.662078705113418,7->7,0.18->0.18,-5.82201
79.833,,0.18,0,7,13.883,0.758093,2.62701,-48.4708,16,,2019-03-22T10:49:05Z,BLab2,d220319S12_run001.dat,PilotData,,,,18,70,40,18,7,Gaussian,0,0,1,0,3,12,1,4,1,0,1,0.03125,0.1,10,0,530,7,Fixed,0.18,2.60689981033718,18,,2019-03-22,12,1,-0.984297438209334,0.176517855002098,0.748617928416156,0.663001657052155,-0.239940014529303,0.970787715943953,-128.3038,128.3038,77.2596,-48.5414,7,7,7,128.3744,-154.366,18,Fixed,0.18,0.18,0.18,-128.3038,1,TRUE,-10.167,41.5292,90,-10.167,90,-10.167,51.6962,51.6962,131.5292,79.833,-48.4708,0.176517855002098,7->7,0.18->0.18,-48.5414
-103.809,,0.18,0,7,20.408,0.607446,2.43151,-98.1241,17,,2019-03-22T10:49:05Z,BLab2,d220319S12_run001.dat,PilotData,,,,18,70,40,18,7,Gaussian,0,0,1,0,3,12,1,4,1,0,1,0.03125,0.1,10,0,530,7,Fixed,0.18,2.60689981033718,18,,2019-03-22,12,1,0.971096799181003,-0.238686000051136,0.989964303649356,-0.141317647518084,-0.348702913177484,0.937233310516403,5.68489999999997,5.68489999999997,128.3038,79.833,7,7,7,176.358,-55.3382,18,Fixed,0.18,0.18,0.18,5.68489999999997,1,FALSE,-13.809,-8.1241,-90,-13.809,90,-13.809,5.68489999999999,5.68489999999999,81.8759,-103.809,-98.1241,0.238686000051135,7->7,0.18->0.18,79.833
-130.62,,0.18,0,7,-113.769,0.622734,3.48907,19.532,18,,2019-03-22T10:49:05Z,BLab2,d220319S12_run001.dat,PilotData,,,,18,70,40,18,7,Gaussian,0,0,1,0,3,12,1,4,1,0,1,0.03125,0.1,10,0,530,7,Fixed,0.18,2.60689981033718,18,,2019-03-22,12,1,0.759044098026474,-0.651039213297615,-0.334333277470444,0.942454911163325,0.915177872934916,-0.403050196489621,150.152,150.152,5.68489999999997,-103.809,7,7,7,-26.811,-32.4959,18,Fixed,0.18,0.18,0.18,-150.152,1,TRUE,-40.62,19.532,-90,-40.62,90,-40.62,-29.848,-29.848,199.532,-130.62,19.532,0.651039213297615,7->7,0.18->0.18,-103.809
-169.663,,0.18,0,7,41.425,0.440329,3.84398,-169.57,1,,2019-03-22T10:54:47Z,BLab2,d220319S12_run002.dat,PilotData,,,,18,70,40,18,7,Gaussian,0,0,1,0,3,12,1,4,1,0,1,0.03125,0.1,10,0,530,7,Fixed,0.18,2.60689981033718,18,,2019-03-22,12,2,0.179437543024832,-0.983769367358636,0.181034117299686,-0.983476816388431,-0.661639100059062,0.749822446498526,0.0930000000000462,0.0930000000000462,,,,7,,,,18,Fixed,0.18,,,,1,FALSE,10.337,10.43,-180,10.337,0,10.337,0.0930000000000462,0.0930000000000462,10.43,-169.663,-169.57,0.983769367358636,,,
27.492,,0.18,0,7,51.467,0.705834,2.8386,143.145,2,,2019-03-22T10:54:47Z,BLab2,d220319S12_run002.dat,PilotData,,,,18,70,40,18,7,Gaussian,0,0,1,0,3,12,1,4,1,0,1,0.03125,0.1,10,0,530,7,Fixed,0.18,2.60689981033718,18,,2019-03-22,12,2,-0.461624758658104,0.887075296800586,-0.599791969343701,-0.800155980738009,-0.782249484373888,0.62296528329979,115.653,115.653,0.0930000000000462,-169.663,7,7,7,-162.845,-162.938,18,Fixed,0.18,0.18,0.18,-115.653,1,TRUE,27.492,-36.855,0,27.492,0,27.492,-64.347,-64.347,323.145,27.492,-216.855,0.887075296800586,7->7,0.18->0.18,-169.663
-3.42368,,0.18,0,7,-152.193,0.571024,2.95452,-4.85246,3,,2019-03-22T10:54:47Z,BLab2,d220319S12_run002.dat,PilotData,,,,18,70,40,18,7,Gaussian,0,0,1,0,3,12,1,4,1,0,1,0.03125,0.1,10,0,530,7,Fixed,0.18,2.60689981033718,18,,2019-03-22,12,2,0.0597189349974717,0.998215231702446,0.0845901967188017,0.996415826158474,0.466494708812546,-0.884523988736257,-1.42877999999999,1.42877999999999,115.653,27.492,7,7,7,-30.91568,-146.56868,18,Fixed,0.18,0.18,0.18,1.42877999999999,1,FALSE,-3.42368,-4.85246,0,-3.42367999999999,0,-3.42368,-1.42878,-1.42878,175.14754,-3.42368,-4.85246,0.998215231702446,7->7,0.18->0.18,27.492
-55.217,,0.18,0,7,-1.93175,0.640252,4.08868,158.384,4,,2019-03-22T10:54:47Z,BLab2,d220319S12_run002.dat,PilotData,,,,18,70,40,18,7,Gaussian,0,0,1,0,3,12,1,4,1,0,1,0.03125,0.1,10,0,530,7,Fixed,0.18,2.60689981033718,18,,2019-03-22,12,2,0.821318507110829,0.570469902691842,-0.36838418090353,-0.929673649868617,0.033709010648695,0.999431689812308,-146.399,146.399,1.42877999999999,-3.42368,7,7,7,-51.79332,-50.36454,18,Fixed,0.18,0.18,0.18,146.399,1,TRUE,34.783,-21.616,-90,34.783,90,34.783,33.601,33.601,338.384,-55.217,-201.616,0.570469902691842,7->7,0.18->0.18,-3.42368
-157.791,,0.18,0,7,119.085,0.452333,2.90275,-28.6644,5,,2019-03-22T10:54:47Z,BLab2,d220319S12_run002.dat,PilotData,,,,18,70,40,18,7,Gaussian,0,0,1,0,3,12,1,4,1,0,1,0.03125,0.1,10,0,530,7,Fixed,0.18,2.60689981033718,18,,2019-03-22,12,2,0.377986217567816,-0.925811222295764,0.47967840122736,0.87744437510076,-0.873899515395169,-0.486106610726587,129.1266,129.1266,146.399,-55.217,7,7,7,-102.574,43.825,18,Fixed,0.18,0.18,0.18,-129.1266,1,TRUE,22.209,-28.6644,-180,22.209,0,22.209,-50.8734,-50.8734,151.3356,-157.791,-28.6644,0.925811222295764,7->7,0.18->0.18,-55.217
5.67500000000004,,0.18,0,7,-135.24,0.601911,2.50501,118.54,6,,2019-03-22T10:54:47Z,BLab2,d220319S12_run002.dat,PilotData,,,,18,70,40,18,7,Gaussian,0,0,1,0,3,12,1,4,1,0,1,0.03125,0.1,10,0,530,7,Fixed,0.18,2.60689981033718,18,,2019-03-22,12,2,-0.0988855654044741,0.995098811653716,-0.878483778869782,-0.477772174014632,0.704138664463623,-0.710062491057925,112.865,112.865,129.1266,-157.791,7,7,7,163.466,34.3394,18,Fixed,0.18,0.18,0.18,112.865,1,TRUE,5.67500000000004,28.54,0,5.67500000000004,0,5.67500000000004,-67.135,-67.135,298.54,5.67500000000004,118.54,0.995098811653716,7->7,0.18->0.18,-157.791
91.118,,0.18,0,7,18.555,0.789129,4.20535,-101.655,7,,2019-03-22T10:54:47Z,BLab2,d220319S12_run002.dat,PilotData,,,,18,70,40,18,7,Gaussian,0,0,1,0,3,12,1,4,1,0,1,0.03125,0.1,10,0,530,7,Fixed,0.18,2.60689981033718,18,,2019-03-22,12,2,-0.999809631728415,-0.019511542816782,0.97938177735781,-0.202018153093865,-0.318214835430987,0.948018627723965,167.227,167.227,112.865,5.67500000000004,7,7,7,85.443,-27.422,18,Fixed,0.18,0.18,0.18,167.227,1,TRUE,1.11800000000005,-11.655,90,1.11800000000005,90,1.11800000000004,-12.773,-12.773,78.345,91.118,-101.655,0.0195115428167826,7->7,0.18->0.18,5.67500000000004
-61.6129,,0.18,0,7,-116.045,0.473389,2.56922,-69.6281,8,,2019-03-22T10:54:47Z,BLab2,d220319S12_run002.dat,PilotData,,,,18,70,40,18,7,Gaussian,0,0,1,0,3,12,1,4,1,0,1,0.03125,0.1,10,0,530,7,Fixed,0.18,2.60689981033718,18,,2019-03-22,12,2,0.879755636159421,0.475426146363169,0.937452829573673,0.348112327165118,0.898449473230326,-0.439076922705066,-8.01519999999999,8.01519999999999,167.227,91.118,7,7,7,-152.7309,40.0421,18,Fixed,0.18,0.18,0.18,8.01519999999999,1,FALSE,28.3871,20.3719,-90,28.3871,90,28.3871,-8.01519999999999,-8.01519999999999,110.3719,-61.6129,-69.6281,0.475426146363168,7->7,0.18->0.18,91.118
113.736,,0.18,0,7,-142.597,0.498484,3.84799,108.51,9,,2019-03-22T10:54:47Z,BLab2,d220319S12_run002.dat,PilotData,,,,18,70,40,18,7,Gaussian,0,0,1,0,3,12,1,4,1,0,1,0.03125,0.1,10,0,530,7,Fixed,0.18,2.60689981033718,18,,2019-03-22,12,2,-0.915409861375179,-0.402523025052077,-0.948268260652823,-0.317470165273005,0.607417434342953,-0.794382817321866,-5.22599999999994,5.22599999999994,8.01519999999999,-61.6129,7,7,7,175.3489,-176.6359,18,Fixed,0.18,0.18,0.18,-5.22599999999994,1,FALSE,23.736,18.51,90,23.736,90,23.736,-5.22599999999996,-5.22599999999996,288.51,113.736,108.51,0.402523025052077,7->7,0.18->0.18,-61.6129
46.414,,0.18,0,7,-100.524,0.601643,3.81362,166.818,10,,2019-03-22T10:54:47Z,BLab2,d220319S12_run002.dat,PilotData,,,,18,70,40,18,7,Gaussian,0,0,1,0,3,12,1,4,1,0,1,0.03125,0.1,10,0,530,7,Fixed,0.18,2.60689981033718,18,,2019-03-22,12,2,-0.724340345660186,0.689442574583905,-0.228045000014127,-0.973650593369386,0.983178486667001,-0.182647374345175,120.404,120.404,5.22599999999994,113.736,7,7,7,-67.322,-62.096,18,Fixed,0.18,0.18,0.18,-120.404,1,TRUE,-43.586,-13.182,90,-43.586,90,-43.586,-59.596,-59.596,346.818,46.414,-193.182,0.689442574583905,7->7,0.18->0.18,113.736
-122.548,,0.18,0,7,147.632,0.496125,2.1496,-102.053,11,,2019-03-22T10:54:47Z,BLab2,d220319S12_run002.dat,PilotData,,,,18,70,40,18,7,Gaussian,0,0,1,0,3,12,1,4,1,0,1,0.03125,0.1,10,0,530,7,Fixed,0.18,2.60689981033718,18,,2019-03-22,12,2,0.842941022835952,-0.538005977680806,0.977954858866739,-0.208816412235571,-0.535355149761231,-0.844627055938969,20.495,20.495,120.404,46.414,7,7,7,-168.962,70.634,18,Fixed,0.18,0.18,0.18,-20.495,1,FALSE,-32.548,-12.053,-90,-32.548,90,-32.548,20.495,20.495,77.947,-122.548,-102.053,0.538005977680806,7->7,0.18->0.18,46.414
-89.7041,,0.18,0,7,-33.501,0.545378,2.49795,163.636,12,,2019-03-22T10:54:47Z,BLab2,d220319S12_run002.dat,PilotData,,,,18,70,40,18,7,Gaussian,0,0,1,0,3,12,1,4,1,0,1,0.03125,0.1,10,0,530,7,Fixed,0.18,2.60689981033718,18,,2019-03-22,12,2,0.999986664364867,0.00516440629964952,-0.281738646403588,-0.959491185536727,0.551951539281173,0.833876188822503,-106.6599,106.6599,20.495,-122.548,7,7,7,32.8439,12.3489,18,Fixed,0.18,0.18,0.18,-106.6599,1,TRUE,0.295900000000003,-16.364,-90,0.295900000000017,90,0.295900000000017,73.3401,73.3401,343.636,-89.7041,-196.364,0.00516440629964945,7->7,0.18->0.18,-122.548
169.895,,0.18,0,7,-126.916,0.717828,1.91055,171.692,13,,2019-03-22T10:54:47Z,BLab2,d220319S12_run002.dat,PilotData,,,,18,70,40,18,7,Gaussian,0,0,1,0,3,12,1,4,1,0,1,0.03125,0.1,10,0,530,7,Fixed,0.18,2.60689981033718,18,,2019-03-22,12,2,-0.175452639534065,-0.984487872591902,-0.144494363457796,-0.989505623495353,0.799516958351502,-0.600643515996271,1.79699999999997,1.79699999999997,106.6599,-89.7041,7,7,7,-100.4009,6.25900000000007,18,Fixed,0.18,0.18,0.18,-1.79699999999997,1,FALSE,-10.1049999999999,-8.30799999999996,-180,-10.1049999999999,0,-10.1049999999999,1.79699999999997,1.79699999999997,351.692,-190.105,-188.308,0.984487872591902,7->7,0.18->0.18,-89.7041
-26.5454,,0.18,0,7,-157.684,0.650224,1.95989,-26.2565,14,,2019-03-22T10:54:47Z,BLab2,d220319S12_run002.dat,PilotData,,,,18,70,40,18,7,Gaussian,0,0,1,0,3,12,1,4,1,0,1,0.03125,0.1,10,0,530,7,Fixed,0.18,2.60689981033718,18,,2019-03-22,12,2,0.446906800584005,0.894580522698638,0.442390434357659,0.896822559701105,0.379714512023977,-0.925103718162668,0.288900000000012,0.288900000000012,1.79699999999997,169.895,7,7,7,163.5596,161.7626,18,Fixed,0.18,0.18,0.18,0.288900000000012,1,FALSE,-26.5454,-26.2565,0,-26.5454,0,-26.5454,0.288899999999998,0.288899999999998,153.7435,-26.5454,-26.2565,0.894580522698638,7->7,0.18->0.18,-190.105
70.68,,0.18,0,7,-71.4632,0.741717,3.72486,110.116,15,,2019-03-22T10:54:47Z,BLab2,d220319S12_run002.dat,PilotData,,,,18,70,40,18,7,Gaussian,0,0,1,0,3,12,1,4,1,0,1,0.03125,0.1,10,0,530,7,Fixed,0.18,2.60689981033718,18,,2019-03-22,12,2,-0.94368552279837,0.330843821252216,-0.938998247588874,-0.343921925769533,0.948119660812274,0.317913681336961,39.436,39.436,0.288900000000012,-26.5454,7,7,7,97.2254,96.9365,18,Fixed,0.18,0.18,0.18,39.436,1,FALSE,-19.32,20.116,90,-19.32,90,-19.32,39.436,39.436,290.116,70.68,110.116,0.330843821252216,7->7,0.18->0.18,-26.5454
122.604,,0.18,0,7,-69.0105,0.410443,1.94641,-105.116,16,,2019-03-22T10:54:47Z,BLab2,d220319S12_run002.dat,PilotData,,,,18,70,40,18,7,Gaussian,0,0,1,0,3,12,1,4,1,0,1,0.03125,0.1,10,0,530,7,Fixed,0.18,2.60689981033718,18,,2019-03-22,12,2,-0.842414781657725,-0.53882959796634,0.965399846653125,-0.260774109301753,0.933646085176977,0.358196855979648,132.28,132.28,39.436,70.68,7,7,7,51.924,12.4879999999999,18,Fixed,0.18,0.18,0.18,132.28,1,TRUE,32.604,-15.116,90,32.604,90,32.604,-47.72,-47.72,74.884,122.604,-105.116,0.538829597966339,7->7,0.18->0.18,70.68
