delta;theta;resp;error;rt;obs;block;range;mindelta;study;experiment;stimulus
0;284.562822728909;283.089001133845;-1.47382159506429;0.833430200000294;6;14;350;-180;Moon et al. (2023);Experiment 3;Motion
50;234.562822728909;240.385543013062;5.82272028415298;0.96247983000103;6;14;350;-180;Moon et al. (2023);Experiment 3;Motion
-180;54.5628227289091;48.6958017255131;-5.86702100339598;1.35541744299917;6;14;350;-180;Moon et al. (2023);Experiment 3;Motion
70;344.562822728909;353.383498577512;8.82067584860317;1.45897924099881;6;14;350;-180;Moon et al. (2023);Experiment 3;Motion
140;204.562822728909;224.937327721507;20.3745049925982;0.649959553998997;6;14;350;-180;Moon et al. (2023);Experiment 3;Motion
-80;284.562822728909;302.830531041587;18.2677083126779;0.691926316001627;6;14;350;-180;Moon et al. (2023);Experiment 3;Motion
150;134.562822728909;128.581687093684;-5.98113563522475;2.05858181700023;6;14;350;-180;Moon et al. (2023);Experiment 3;Motion
130;4.56282272890911;10.9837240285562;6.42090129964709;1.21724107299997;6;14;350;-180;Moon et al. (2023);Experiment 3;Motion
-140;144.562822728909;152.390062372353;7.82723964344351;0.984494113999972;6;14;350;-180;Moon et al. (2023);Experiment 3;Motion
110;34.5628227289091;28.223629636087;-6.33919309282209;0.959341428999323;6;14;350;-180;Moon et al. (2023);Experiment 3;Motion
60;334.562822728909;341.457128802853;6.8943060739436;0.449762489999557;6;14;350;-180;Moon et al. (2023);Experiment 3;Motion
-100;74.5628227289091;79.9248044962912;5.36198176738205;0.827609220999875;6;14;350;-180;Moon et al. (2023);Experiment 3;Motion
10;64.5628227289091;62.8291861807122;-1.73363654819691;0.836676902999898;6;14;350;-180;Moon et al. (2023);Experiment 3;Motion
-90;154.562822728909;162.65138723298;8.08856450407055;0.999765599000966;6;14;350;-180;Moon et al. (2023);Experiment 3;Motion
20;134.562822728909;139.786654426406;5.22383169749719;0.572548478001409;6;14;350;-180;Moon et al. (2023);Experiment 3;Motion
-100;234.562822728909;246.482297202182;11.9194744732726;1.02537755199955;6;14;350;-180;Moon et al. (2023);Experiment 3;Motion
0;234.562822728909;243.804296032378;9.24147330346881;1.51677607199963;6;14;350;-180;Moon et al. (2023);Experiment 3;Motion
-120;354.562822728909;348.522927317458;-6.03989541145097;0.758237727999585;6;14;350;-180;Moon et al. (2023);Experiment 3;Motion
60;294.562822728909;281.647322454168;-12.9155002747407;1.69209469099951;6;14;350;-180;Moon et al. (2023);Experiment 3;Motion
-20;314.562822728909;326.859974455295;12.2971517263862;1.63374665300034;6;14;350;-180;Moon et al. (2023);Experiment 3;Motion
-40;354.562822728909;356.816871237144;2.25404850823463;1.26023341399923;6;14;350;-180;Moon et al. (2023);Experiment 3;Motion
-30;24.5628227289091;21.5135101723854;-3.04931255652371;1.08522947599886;6;14;350;-180;Moon et al. (2023);Experiment 3;Motion
-150;174.562822728909;180.883726720754;6.32090399184534;1.47504087999914;6;14;350;-180;Moon et al. (2023);Experiment 3;Motion
50;124.562822728909;135.866753365761;11.303930636852;1.41285364599935;6;14;350;-180;Moon et al. (2023);Experiment 3;Motion
10;114.562822728909;120.301436880854;5.73861415194519;1.67987962500047;6;14;350;-180;Moon et al. (2023);Experiment 3;Motion
-10;124.562822728909;142.23186211218;17.6690393832712;2.28844824600128;6;14;350;-180;Moon et al. (2023);Experiment 3;Motion
-60;184.562822728909;187.087149795824;2.52432706691485;1.24181242099985;6;14;350;-180;Moon et al. (2023);Experiment 3;Motion
0;184.562822728909;188.628694500397;4.06587177148802;1.05006954199962;6;14;350;-180;Moon et al. (2023);Experiment 3;Motion
-20;204.562822728909;202.189957213641;-2.37286551526805;0.9665568599994;6;14;350;-180;Moon et al. (2023);Experiment 3;Motion
80;124.562822728909;122.052180296679;-2.51064243223021;2.18348430900005;6;14;350;-180;Moon et al. (2023);Experiment 3;Motion
-50;174.562822728909;188.376804701695;13.8139819727855;0.633234442000685;6;14;350;-180;Moon et al. (2023);Experiment 3;Motion
-150;324.562822728909;307.091090144473;-17.471732584436;1.22582045999843;6;14;350;-180;Moon et al. (2023);Experiment 3;Motion
160;164.562822728909;180.660541671555;16.0977189426457;0.977832162001505;6;14;350;-180;Moon et al. (2023);Experiment 3;Motion
30;134.562822728909;137.534031342166;2.97120861325666;1.72854589599956;6;14;350;-180;Moon et al. (2023);Experiment 3;Motion
160;334.562822728909;331.39648860441;-3.16633412449909;1.68786770999941;6;14;350;-180;Moon et al. (2023);Experiment 3;Motion
0;334.562822728909;323.085142838484;-11.4776798904247;1.50863948699953;6;14;350;-180;Moon et al. (2023);Experiment 3;Motion
-150;124.562822728909;131.952816943493;7.38999421458405;1.39988408099998;6;14;350;-180;Moon et al. (2023);Experiment 3;Motion
100;24.5628227289091;30.7819965780126;6.21917384910353;1.76436443499915;6;14;350;-180;Moon et al. (2023);Experiment 3;Motion
-130;154.562822728909;159.407105161557;4.84428243264782;1.42557383500025;6;14;350;-180;Moon et al. (2023);Experiment 3;Motion
-60;214.562822728909;234.972076269031;20.4092535401218;0.88319476200013;6;14;350;-180;Moon et al. (2023);Experiment 3;Motion
-10;224.562822728909;244.331172782751;19.7683500538417;0.667055391999384;6;14;350;-180;Moon et al. (2023);Experiment 3;Motion
-170;34.5628227289091;43.1909609945806;8.62813826567148;0.767608927000765;6;14;350;-180;Moon et al. (2023);Experiment 3;Motion
10;24.5628227289091;36.905207175378;12.3423844464688;0.950925371998892;6;14;350;-180;Moon et al. (2023);Experiment 3;Motion
140;244.562822728909;257.016029465269;12.4532067363601;1.19110314700083;6;14;350;-180;Moon et al. (2023);Experiment 3;Motion
-120;4.56282272890911;352.097456066884;-12.465366662025;1.30848899900047;6;14;350;-180;Moon et al. (2023);Experiment 3;Motion
100;264.562822728909;256.542255428575;-8.02056730033365;1.11706463500013;6;14;350;-180;Moon et al. (2023);Experiment 3;Motion
-180;84.5628227289091;79.8583671536137;-4.70445557529543;1.01316004200089;6;14;350;-180;Moon et al. (2023);Experiment 3;Motion
40;44.5628227289091;73.9948369859748;29.4320142570657;1.93067806399995;6;14;350;-180;Moon et al. (2023);Experiment 3;Motion
-120;164.562822728909;170.933625369269;6.37080264035995;1.19911699600016;6;14;350;-180;Moon et al. (2023);Experiment 3;Motion
30;134.562822728909;143.129545491546;8.56672276263737;0.966396011999677;6;14;350;-180;Moon et al. (2023);Experiment 3;Motion
50;84.5628227289091;99.3953333514457;14.8325106225366;1.53390944600142;6;14;350;-180;Moon et al. (2023);Experiment 3;Motion
-20;104.562822728909;108.523045365083;3.96022263617404;2.02549228499993;6;14;350;-180;Moon et al. (2023);Experiment 3;Motion
20;84.5628227289091;83.280409122818;-1.28241360609114;1.34349085299982;6;14;350;-180;Moon et al. (2023);Experiment 3;Motion
-80;164.562822728909;177.70576133981;13.1429386109011;2.22739131499839;6;14;350;-180;Moon et al. (2023);Experiment 3;Motion
-70;234.562822728909;244.863056132801;10.3002334038922;0.861037896998823;6;14;350;-180;Moon et al. (2023);Experiment 3;Motion
170;64.5628227289091;65.9742416208467;1.41141889193757;1.08735354700002;6;14;350;-180;Moon et al. (2023);Experiment 3;Motion
120;304.562822728909;304.570604135601;0.00778140669143568;1.14188903000104;6;14;350;-180;Moon et al. (2023);Experiment 3;Motion
170;134.562822728909;136.617057398036;2.05423466912708;0.816827065000325;6;14;350;-180;Moon et al. (2023);Experiment 3;Motion
20;114.562822728909;131.134610828049;16.5717880991394;1.33917397100049;6;14;350;-180;Moon et al. (2023);Experiment 3;Motion
-40;154.562822728909;157.393618112401;2.83079538349139;1.44990770199911;6;14;350;-180;Moon et al. (2023);Experiment 3;Motion
90;64.5628227289091;39.0289413753366;-25.5338813535725;0.949514681999062;6;14;350;-180;Moon et al. (2023);Experiment 3;Motion
-160;224.562822728909;226.002994354768;1.44017162585902;0.899821314000292;6;14;350;-180;Moon et al. (2023);Experiment 3;Motion
-50;274.562822728909;252.498615132409;-22.0642075965005;1.43272043199977;6;14;350;-180;Moon et al. (2023);Experiment 3;Motion
150;124.562822728909;135.796313388098;11.2334906591891;1.44367571100156;6;14;350;-180;Moon et al. (2023);Experiment 3;Motion
40;84.5628227289091;96.3748663733367;11.8120436444276;1.31036380000114;6;14;350;-180;Moon et al. (2023);Experiment 3;Motion
-80;164.562822728909;189.280026251288;24.7172035223786;0.828358000000662;6;14;350;-180;Moon et al. (2023);Experiment 3;Motion
-140;304.562822728909;279.056277064782;-25.5065456641275;1.06956264200016;6;14;350;-180;Moon et al. (2023);Experiment 3;Motion
-50;354.562822728909;356.701894524269;2.13907179535948;1.1919520600004;6;14;350;-180;Moon et al. (2023);Experiment 3;Motion
-130;124.562822728909;138.172162014989;13.6093392860803;1.15042094599994;6;14;350;-180;Moon et al. (2023);Experiment 3;Motion
30;94.5628227289091;110.143210872996;15.5803881440873;1.47256099300103;6;14;350;-180;Moon et al. (2023);Experiment 3;Motion
-140;234.562822728909;252.142144892836;17.5793221639264;0.875265442000455;6;14;350;-180;Moon et al. (2023);Experiment 3;Motion
140;94.5628227289091;106.344944803798;11.7821220748894;1.19140956600131;6;14;350;-180;Moon et al. (2023);Experiment 3;Motion
-110;204.562822728909;231.826944306333;27.2641215774238;1.47575602599863;6;14;350;-180;Moon et al. (2023);Experiment 3;Motion
70;134.562822728909;144.601895961817;10.0390732329084;1.80922898300014;6;14;350;-180;Moon et al. (2023);Experiment 3;Motion
-130;264.562822728909;265.078089435983;0.515266707073465;1.05929046500023;6;14;350;-180;Moon et al. (2023);Experiment 3;Motion
90;174.562822728909;185.361758192657;10.7989354637475;1.59384154600048;6;14;350;-180;Moon et al. (2023);Experiment 3;Motion
120;54.5628227289091;53.7744390175762;-0.788383711332877;1.54422884399901;6;14;350;-180;Moon et al. (2023);Experiment 3;Motion
110;304.562822728909;282.376008516329;-22.1868142125804;0.735831893000068;6;14;350;-180;Moon et al. (2023);Experiment 3;Motion
-70;14.5628227289091;11.7026355542954;-2.8601871746137;0.866223555000033;6;14;350;-180;Moon et al. (2023);Experiment 3;Motion
60;314.562822728909;304.530159211721;-10.0326635171877;2.02165730699926;6;14;350;-180;Moon et al. (2023);Experiment 3;Motion
100;214.562822728909;233.563642830951;19.0008201020415;0.900812726998993;6;14;350;-180;Moon et al. (2023);Experiment 3;Motion
-110;324.562822728909;317.409899951226;-7.15292277768305;0.657915245999902;6;14;350;-180;Moon et al. (2023);Experiment 3;Motion
110;214.562822728909;226.030507236462;11.4676845075528;1.03121201799877;6;14;350;-180;Moon et al. (2023);Experiment 3;Motion
170;44.5628227289091;69.8635094414834;25.3006867125743;0.832839385000625;6;14;350;-180;Moon et al. (2023);Experiment 3;Motion
-60;104.562822728909;123.983695717347;19.4208729884375;1.20802907500001;6;14;350;-180;Moon et al. (2023);Experiment 3;Motion
-30;134.562822728909;153.294429340053;18.7316066111439;2.02599306500088;6;14;350;-180;Moon et al. (2023);Experiment 3;Motion
-90;224.562822728909;137.616352776377;-86.9464699525326;1.9075843770006;6;14;350;-180;Moon et al. (2023);Experiment 3;Motion
160;64.5628227289091;72.8918510334178;8.32902830450867;0.832257113001106;6;14;350;-180;Moon et al. (2023);Experiment 3;Motion
150;274.562822728909;285.554870770937;10.9920480420275;0.994855672000995;6;14;350;-180;Moon et al. (2023);Experiment 3;Motion
-110;24.5628227289091;29.5181049275318;4.95528219862273;1.42087565499969;6;14;350;-180;Moon et al. (2023);Experiment 3;Motion
-30;54.5628227289091;63.1778924054466;8.61506967653747;0.883355172001757;6;14;350;-180;Moon et al. (2023);Experiment 3;Motion
-40;94.5628227289091;107.329651507599;12.7668287786897;1.4889102140005;6;14;350;-180;Moon et al. (2023);Experiment 3;Motion
120;334.562822728909;314.217774449675;-20.3450482792341;0.916227543000787;6;14;350;-180;Moon et al. (2023);Experiment 3;Motion
-170;144.562822728909;162.695289364046;18.1324666351366;0.808249130999684;6;14;350;-180;Moon et al. (2023);Experiment 3;Motion
-160;304.562822728909;305.675122106343;1.11229937743371;0.857916644999932;6;14;350;-180;Moon et al. (2023);Experiment 3;Motion
-90;34.5628227289091;33.0781873809357;-1.48463534797343;1.27565183299885;6;14;350;-180;Moon et al. (2023);Experiment 3;Motion
80;314.562822728909;314.622706612106;0.0598838831970738;0.808907859998726;6;14;350;-180;Moon et al. (2023);Experiment 3;Motion
-160;114.562822728909;128.775710161716;14.212887432807;1.10836440200001;6;14;350;-180;Moon et al. (2023);Experiment 3;Motion
-180;294.562822728909;298.146981560105;3.58415883119557;1.92521736599883;6;14;350;-180;Moon et al. (2023);Experiment 3;Motion
130;164.562822728909;179.299494613348;14.7366718844384;1.87503056800051;6;14;350;-180;Moon et al. (2023);Experiment 3;Motion
40;124.562822728909;146.974852336259;22.4120296073502;0.825296646000425;6;14;350;-180;Moon et al. (2023);Experiment 3;Motion
130;354.562822728909;358.208423376857;3.64560064794756;1.92458326499946;6;14;350;-180;Moon et al. (2023);Experiment 3;Motion
80;274.562822728909;268.852234884579;-5.71058784433058;1.04102603300089;6;14;350;-180;Moon et al. (2023);Experiment 3;Motion
-100;14.5628227289091;8.50776004408548;-6.05506268482363;1.45810058699863;6;14;350;-180;Moon et al. (2023);Experiment 3;Motion
-70;84.5628227289091;88.0803732759834;3.51755054707431;0.957976178000536;6;14;350;-180;Moon et al. (2023);Experiment 3;Motion
70;14.5628227289091;355.638391078963;-18.9244316499463;2.84291873900111;6;14;350;-180;Moon et al. (2023);Experiment 3;Motion
-10;24.5628227289091;14.4728317973243;-10.0899909315848;1.16781656300009;6;14;350;-180;Moon et al. (2023);Experiment 3;Motion
-170;194.562822728909;223.631582298902;29.0687595699926;1.90895050200015;6;14;350;-180;Moon et al. (2023);Experiment 3;Motion
90;104.562822728909;104.543255455624;-0.0195672732848067;2.01705937600127;6;14;350;-180;Moon et al. (2023);Experiment 3;Motion
0;169.895444488328;179.983310544859;10.0878660565309;1.14964638699894;6;15;350;-180;Moon et al. (2023);Experiment 3;Motion
100;69.8954444883277;82.9503586229495;13.0549141346218;0.83340957800101;6;15;350;-180;Moon et al. (2023);Experiment 3;Motion
-100;169.895444488328;177.874015565817;7.97857107748888;0.826039026000217;6;15;350;-180;Moon et al. (2023);Experiment 3;Motion
-80;249.895444488328;256.64978870488;6.75434421655271;1.49369676099923;6;15;350;-180;Moon et al. (2023);Experiment 3;Motion
-60;309.895444488328;295.921498655048;-13.9739458332802;0.877126340999894;6;15;350;-180;Moon et al. (2023);Experiment 3;Motion
70;239.895444488328;242.258610435998;2.36316594767044;1.07758097599981;6;15;350;-180;Moon et al. (2023);Experiment 3;Motion
10;229.895444488328;246.788707504309;16.8932630159817;0.703938110998934;6;15;350;-180;Moon et al. (2023);Experiment 3;Motion
-130;359.895444488328;0.40680878559629;0.511364297268585;0.65550255800008;6;15;350;-180;Moon et al. (2023);Experiment 3;Motion
60;299.895444488328;297.261142818691;-2.63430166963656;0.508772162998866;6;15;350;-180;Moon et al. (2023);Experiment 3;Motion
160;139.895444488328;134.400248139029;-5.49519634929902;0.825191096000708;6;15;350;-180;Moon et al. (2023);Experiment 3;Motion
-170;309.895444488328;319.402157687092;9.50671319876466;0.783739447000698;6;15;350;-180;Moon et al. (2023);Experiment 3;Motion
-120;69.8954444883277;63.8856552785202;-6.00978920980747;1.16644251099933;6;15;350;-180;Moon et al. (2023);Experiment 3;Motion
-100;169.895444488328;172.104865030864;2.20942054253604;1.42556601200158;6;15;350;-180;Moon et al. (2023);Experiment 3;Motion
-150;319.895444488328;321.699761533705;1.80431704537773;0.64251171000069;6;15;350;-180;Moon et al. (2023);Experiment 3;Motion
20;299.895444488328;312.232404466034;12.3369599777063;0.701161847000549;6;15;350;-180;Moon et al. (2023);Experiment 3;Motion
-30;329.895444488328;316.052031088168;-13.84341340016;0.949179424000249;6;15;350;-180;Moon et al. (2023);Experiment 3;Motion
-60;29.8954444883277;30.4909819807971;0.595537492469422;1.16120024100019;6;15;350;-180;Moon et al. (2023);Experiment 3;Motion
130;259.895444488328;268.045693676833;8.15024918850497;0.819929777999278;6;15;350;-180;Moon et al. (2023);Experiment 3;Motion
-40;299.895444488328;292.159616062969;-7.73582842535859;1.41712265999922;6;15;350;-180;Moon et al. (2023);Experiment 3;Motion
150;149.895444488328;151.715743834076;1.82029934574794;1.16332507200059;6;15;350;-180;Moon et al. (2023);Experiment 3;Motion
-30;179.895444488328;175.014049559944;-4.88139492838417;1.04731909300062;6;15;350;-180;Moon et al. (2023);Experiment 3;Motion
30;149.895444488328;167.328040238655;17.4325957503275;0.756749669000783;6;15;350;-180;Moon et al. (2023);Experiment 3;Motion
60;89.8954444883277;95.6416967256184;5.74625223729069;0.842101561000163;6;15;350;-180;Moon et al. (2023);Experiment 3;Motion
-50;139.895444488328;139.948773905091;0.053329416762864;0.833279980000952;6;15;350;-180;Moon et al. (2023);Experiment 3;Motion
150;349.895444488328;330.152183162851;-19.7432613254766;1.56709326700002;6;15;350;-180;Moon et al. (2023);Experiment 3;Motion
-70;59.8954444883277;55.7935677123359;-4.10187677599185;0.959335793000719;6;15;350;-180;Moon et al. (2023);Experiment 3;Motion
-40;99.8954444883277;91.5144702992911;-8.38097418903662;1.21841530399979;6;15;350;-180;Moon et al. (2023);Experiment 3;Motion
80;19.8954444883277;18.2950101505167;-1.60043433781101;1.92473489999975;6;15;350;-180;Moon et al. (2023);Experiment 3;Motion
120;259.895444488328;263.575806162939;3.68036167461133;1.44985135000024;6;15;350;-180;Moon et al. (2023);Experiment 3;Motion
110;149.895444488328;159.918899461626;10.0234549732986;1.69523940999898;6;15;350;-180;Moon et al. (2023);Experiment 3;Motion
120;29.8954444883277;22.7609664537749;-7.13447803455278;0.90508022099857;6;15;350;-180;Moon et al. (2023);Experiment 3;Motion
-110;139.895444488328;149.907169415593;10.011724927265;0.725144245001502;6;15;350;-180;Moon et al. (2023);Experiment 3;Motion
140;359.895444488328;13.796312962005;13.9008684736773;0.599313631999394;6;15;350;-180;Moon et al. (2023);Experiment 3;Motion
0;359.895444488328;1.12185360023795;1.22640911191024;1.00004526700104;6;15;350;-180;Moon et al. (2023);Experiment 3;Motion
40;319.895444488328;323.383245303189;3.48780081486166;1.3757489389991;6;15;350;-180;Moon et al. (2023);Experiment 3;Motion
-70;29.8954444883277;24.2951436139823;-5.60030087434538;0.874900041999354;6;15;350;-180;Moon et al. (2023);Experiment 3;Motion
80;309.895444488328;305.779363951605;-4.11608053672239;0.792333577999671;6;15;350;-180;Moon et al. (2023);Experiment 3;Motion
-140;89.8954444883277;101.955803266069;12.0603587777416;1.00113307500033;6;15;350;-180;Moon et al. (2023);Experiment 3;Motion
90;359.895444488328;3.5971348792987;3.70169039097101;0.83377929100061;6;15;350;-180;Moon et al. (2023);Experiment 3;Motion
-50;49.8954444883277;48.6313181704262;-1.26412631790147;1.2354367959997;6;15;350;-180;Moon et al. (2023);Experiment 3;Motion
-70;119.895444488328;122.904000612376;3.00855612404874;0.633751927998674;6;15;350;-180;Moon et al. (2023);Experiment 3;Motion
40;79.8954444883277;97.7680005393486;17.8725560510209;0.996248769000886;6;15;350;-180;Moon et al. (2023);Experiment 3;Motion
70;9.89544448832771;5.87737787998301;-4.0180666083447;1.78077296300035;6;15;350;-180;Moon et al. (2023);Experiment 3;Motion
130;239.895444488328;250.230524036683;10.3350795483549;1.46485193599983;6;15;350;-180;Moon et al. (2023);Experiment 3;Motion
100;139.895444488328;131.775005764061;-8.12043872426631;1.94130593499904;6;15;350;-180;Moon et al. (2023);Experiment 3;Motion
90;49.8954444883277;54.1523242956508;4.25687980732313;0.141242079000222;6;15;350;-180;Moon et al. (2023);Experiment 3;Motion
-110;159.895444488328;148.42693589992;-11.4685085884076;1.06685364999976;6;15;350;-180;Moon et al. (2023);Experiment 3;Motion
-90;249.895444488328;253.257546459799;3.3621019714717;1.21724692800126;6;15;350;-180;Moon et al. (2023);Experiment 3;Motion
-170;59.8954444883277;68.3994145986372;8.50397011030948;0.750085235998995;6;15;350;-180;Moon et al. (2023);Experiment 3;Motion
-150;209.895444488328;228.737433966189;18.8419894778609;2.00214537799911;6;15;350;-180;Moon et al. (2023);Experiment 3;Motion
90;119.895444488328;120.81910237015;0.923657881822166;1.64188099899911;6;15;350;-180;Moon et al. (2023);Experiment 3;Motion
-180;299.895444488328;300.961071679164;1.06562719083678;0.916845956999168;6;15;350;-180;Moon et al. (2023);Experiment 3;Motion
-20;319.895444488328;303.869084304944;-16.0263601833841;1.00461808200089;6;15;350;-180;Moon et al. (2023);Experiment 3;Motion
-80;39.8954444883277;33.1398814849705;-6.75556300335725;1.06748995200178;6;15;350;-180;Moon et al. (2023);Experiment 3;Motion
50;349.895444488328;337.756022163224;-12.1394223251033;0.822109978000299;6;15;350;-180;Moon et al. (2023);Experiment 3;Motion
-160;149.895444488328;145.883244445222;-4.01220004310616;1.46612077600003;6;15;350;-180;Moon et al. (2023);Experiment 3;Motion
-130;279.895444488328;292.537819002757;12.6423745144295;1.60023235199878;6;15;350;-180;Moon et al. (2023);Experiment 3;Motion
30;249.895444488328;262.03422807606;12.1387835877327;0.682510091999575;6;15;350;-180;Moon et al. (2023);Experiment 3;Motion
-90;339.895444488328;346.98388499689;7.0884405085626;0.857838807000007;6;15;350;-180;Moon et al. (2023);Experiment 3;Motion
-100;79.8954444883277;82.4918228569296;2.59637836860189;1.09958407900012;6;15;350;-180;Moon et al. (2023);Experiment 3;Motion
-130;209.895444488328;219.482305983552;9.58686149522421;1.61882028400032;6;15;350;-180;Moon et al. (2023);Experiment 3;Motion
140;69.8954444883277;73.6582146737557;3.76277018542797;1.28356172599888;6;15;350;-180;Moon et al. (2023);Experiment 3;Motion
-40;109.895444488328;113.013519802187;3.11807531385925;0.720735806000448;6;15;350;-180;Moon et al. (2023);Experiment 3;Motion
40;69.8954444883277;87.8445153955003;17.9490709071726;1.25730328999998;6;15;350;-180;Moon et al. (2023);Experiment 3;Motion
-30;99.8954444883277;115.80370236825;15.9082578799219;1.60914233499898;6;15;350;-180;Moon et al. (2023);Experiment 3;Motion
-140;239.895444488328;252.966346022187;13.0709015338589;1.24258534099863;6;15;350;-180;Moon et al. (2023);Experiment 3;Motion
30;209.895444488328;224.108225252643;14.2127807643153;0.824763634998817;6;15;350;-180;Moon et al. (2023);Experiment 3;Motion
70;139.895444488328;155.55289673943;15.6574522511025;0.825535564999882;6;15;350;-180;Moon et al. (2023);Experiment 3;Motion
50;89.8954444883277;92.972804038096;3.07735954976829;1.90864537299967;6;15;350;-180;Moon et al. (2023);Experiment 3;Motion
170;279.895444488328;285.129308927914;5.23386443958611;1.983702902;6;15;350;-180;Moon et al. (2023);Experiment 3;Motion
110;169.895444488328;189.25402283484;19.3585783465118;1.47462558499865;6;15;350;-180;Moon et al. (2023);Experiment 3;Motion
-80;249.895444488328;258.935425787169;9.03998129884138;1.49986700899899;6;15;350;-180;Moon et al. (2023);Experiment 3;Motion
-10;259.895444488328;257.354413566059;-2.54103092226887;1.1274140810001;6;15;350;-180;Moon et al. (2023);Experiment 3;Motion
-120;19.8954444883277;12.1872046855322;-7.70823980279549;1.88768723100111;6;15;350;-180;Moon et al. (2023);Experiment 3;Motion
-20;39.8954444883277;25.2023231149796;-14.6931213733481;0.908965986000112;6;15;350;-180;Moon et al. (2023);Experiment 3;Motion
-10;49.8954444883277;41.5206276637591;-8.37481682456859;1.30813464600033;6;15;350;-180;Moon et al. (2023);Experiment 3;Motion
-180;229.895444488328;243.166911837164;13.2714673488363;1.40884166400065;6;15;350;-180;Moon et al. (2023);Experiment 3;Motion
-160;29.8954444883277;42.4800087522231;12.5845642638954;0.757234446999064;6;15;350;-180;Moon et al. (2023);Experiment 3;Motion
80;309.895444488328;305.97380206173;-3.92164242659732;1.22578269899896;6;15;350;-180;Moon et al. (2023);Experiment 3;Motion
170;139.895444488328;130.74797895341;-9.14746553491773;0.816986039999392;6;15;350;-180;Moon et al. (2023);Experiment 3;Motion
-50;189.895444488328;211.99148365869;22.0960391703624;1.05801605200031;6;15;350;-180;Moon et al. (2023);Experiment 3;Motion
-150;339.895444488328;340.197354600836;0.301910112508665;1.68419117099984;6;15;350;-180;Moon et al. (2023);Experiment 3;Motion
60;279.895444488328;284.783762398237;4.88831790990969;1.32755028500105;6;15;350;-180;Moon et al. (2023);Experiment 3;Motion
-90;9.89544448832771;7.97250936812544;-1.92293512020227;1.41884213400044;6;15;350;-180;Moon et al. (2023);Experiment 3;Motion
-170;179.895444488328;189.755410875214;9.85996638688667;1.37882837399957;6;15;350;-180;Moon et al. (2023);Experiment 3;Motion
10;169.895444488328;182.998834306068;13.1033898177407;1.5540323510013;6;15;350;-180;Moon et al. (2023);Experiment 3;Motion
-140;309.895444488328;300.757050002338;-9.13839448598941;1.24166503400011;6;15;350;-180;Moon et al. (2023);Experiment 3;Motion
110;199.895444488328;210.649019564592;10.753575076264;1.20026560900078;6;15;350;-180;Moon et al. (2023);Experiment 3;Motion
-180;19.8954444883277;18.4901717062204;-1.40527278210736;1.54204827000103;6;15;350;-180;Moon et al. (2023);Experiment 3;Motion
160;219.895444488328;226.444612236597;6.5491677482695;1.21696258799966;6;15;350;-180;Moon et al. (2023);Experiment 3;Motion
0;219.895444488328;227.525388043982;7.62994355565394;0.974944140998559;6;15;350;-180;Moon et al. (2023);Experiment 3;Motion
150;69.8954444883277;65.1802962197732;-4.71514826855451;1.89124899799936;6;15;350;-180;Moon et al. (2023);Experiment 3;Motion
-110;179.895444488328;182.29593105051;2.40048656218221;1.34094781899876;6;15;350;-180;Moon et al. (2023);Experiment 3;Motion
170;9.89544448832771;10.2049335665339;0.309489078206163;0.975938341000074;6;15;350;-180;Moon et al. (2023);Experiment 3;Motion
160;209.895444488328;231.396944303632;21.5014998153046;1.03249515800053;6;15;350;-180;Moon et al. (2023);Experiment 3;Motion
0;209.895444488328;223.201883740507;13.3064392521791;1.21249065700067;6;15;350;-180;Moon et al. (2023);Experiment 3;Motion
120;89.8954444883277;96.1286464318321;6.23320194350441;1.07068286499998;6;15;350;-180;Moon et al. (2023);Experiment 3;Motion
20;69.8954444883277;78.1793359217209;8.28389143339315;1.740938121;6;15;350;-180;Moon et al. (2023);Experiment 3;Motion
-10;79.8954444883277;88.0274971163225;8.13205262799477;1.30861172000004;6;15;350;-180;Moon et al. (2023);Experiment 3;Motion
-160;239.895444488328;263.035429894004;23.1399854056767;0.884073645000171;6;15;350;-180;Moon et al. (2023);Experiment 3;Motion
130;109.895444488328;112.653570673256;2.75812618492796;1.05838016999951;6;15;350;-180;Moon et al. (2023);Experiment 3;Motion
100;9.89544448832771;2.67226333393281;-7.2231811543949;1.42463911300001;6;15;350;-180;Moon et al. (2023);Experiment 3;Motion
50;319.895444488328;311.031198006068;-8.86424648225966;1.17501129700031;6;15;350;-180;Moon et al. (2023);Experiment 3;Motion
-120;79.8954444883277;87.3948776365432;7.49943314821552;0.941541449999932;6;15;350;-180;Moon et al. (2023);Experiment 3;Motion
140;299.895444488328;297.250471153904;-2.64497333442364;0.85017466699901;6;15;350;-180;Moon et al. (2023);Experiment 3;Motion
10;289.895444488328;289.768633397167;-0.126811091161073;0.95242633000089;6;15;350;-180;Moon et al. (2023);Experiment 3;Motion
20;269.895444488328;278.655207373366;8.75976288503841;0.700023383000371;6;15;350;-180;Moon et al. (2023);Experiment 3;Motion
-60;329.895444488328;325.636366964849;-4.25907752347916;0.703263807999974;6;15;350;-180;Moon et al. (2023);Experiment 3;Motion
-20;349.895444488328;350.820096754656;0.924652266328337;0.915722335999817;6;15;350;-180;Moon et al. (2023);Experiment 3;Motion
0;69.2467495197418;62.1632964482221;-7.0834530715197;1.58616860199982;7;1;350;-180;Moon et al. (2023);Experiment 3;Motion
-70;139.246749519742;130.458281982756;-8.78846753698608;2.55931865400089;7;1;350;-180;Moon et al. (2023);Experiment 3;Motion
