delta;theta;resp;error;rt;obs;block;cond;study;experiment;stimulus;expnum;stimtype;studynum;code;obsid;outliers_q;outliers_sd;outliers_rt;error_iqr;errorsd;theta_cent;stim_bias_peak;error_ori_deb;error_ori_deb_sd_deb;sd_bias_peak;error_norm;error_iqr_norm;error_ori_deb_norm;error_ori_deb_sd_deb_norm;bin;codenum
66;95;83;-12;2.15808057785034;30;1;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);30;0;0;0;-12;-12;5;14.8911019007991;-15.2331386198158;-16.3474680327161;8.30254758499945;-0.671646570544164;-0.902601114757196;-1.1997728353349;-1.36944596994908;NaN;1
57;132;142;9.99999999999999;2.45789361000061;30;1;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);30;0;0;0;9.99999999999999;9.99999999999999;42;14.8911019007991;10.1653796363415;7.31124917227257;8.30254758499945;0.351264101040576;0.625193615992109;0.800632532332104;0.58189654181313;NaN;1
-69;47;70;23;1.87780475616455;30;1;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);30;0;0;0;23;23;-43;14.8911019007991;22.8922582506195;21.5283176254382;8.30254758499945;0.955711316067922;1.52798141143488;1.80301054654858;1.75450323155563;NaN;1
0;8;26;18;2.60800838470459;30;1;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);30;0;0;0;18;18;-82;14.8911019007991;11.6652446370865;11.7396292007515;8.30254758499945;0.723231617980481;1.18075533626458;0.918762966871873;0.947143995127618;1;1
-42;95;102.5;7.49999999999999;1.77248358726501;30;2;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);30;0;0;0;7.49999999999999;7.49999999999999;5;14.8911019007991;4.26686138018417;9.97751771899798;8.30254758499945;0.235024251996855;0.451580578406961;0.336061037967922;0.801807161561468;2;1
1;100;103.5;3.5;2.65795421600342;30;2;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);30;0;0;0;3.5;3.5;10;14.8911019007991;-7.40824150719257;-8.09870739045866;8.30254758499945;0.0490404935269029;0.173799718270724;-0.583478371710476;-0.68909812305932;1;1
-29;155;155.5;0.499999999999995;1.83801698684692;30;2;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);30;0;0;0;0.499999999999995;0.499999999999995;65;14.8911019007991;11.5797685524026;15.9547932751587;8.30254758499945;-0.0904473253255618;-0.0345359268314546;0.912030809630088;1.29480565324614;NaN;1
-80;109;138.5;29.5;1.50810575485229;30;2;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);30;0;0;0;29.5;29.5;19;14.8911019007991;15.482302695972;16.5767729771906;8.30254758499945;1.2579349235816;1.97937530915627;1.2193971752411;1.34610579025323;3;1
44;25;69.5;44.5;1.39821815490723;30;2;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);30;1;0;0;NaN;44.5;-65;14.8911019007991;NaN;NaN;8.30254758499945;1.95537401784392;NaN;NaN;NaN;2;1
-84;55;68.5;13.5;1.45793461799622;30;2;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);30;0;0;0;13.5;13.5;-35;14.8911019007991;14.1926451811818;15.5190996530391;8.30254758499945;0.513999889701784;0.868251868611317;1.11782283184754;1.25887016783587;3;1
-7;85;93.5;8.49999999999999;2.03812265396118;30;2;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);30;0;0;0;8.49999999999999;8.49999999999999;-5;14.8911019007991;15.8561127147452;19.960524942432;8.30254758499945;0.281520191614343;0.52102579344102;1.24883871826734;1.62519357856503;1;1
-39;37;44.5;7.5;1.3780996799469;30;2;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);30;0;0;0;7.5;7.5;-53;14.8911019007991;3.91676833072564;9.60322743494718;8.30254758499945;0.235024251996855;0.451580578406961;0.308487460318368;0.770936149550138;NaN;1
20;90;101;11;2.63775229454041;30;2;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);30;0;0;0;11;11;0;14.8911019007991;15.1510813291938;7.93833185254315;8.30254758499945;0.397760040658064;0.694638831026169;1.19330994474573;0.633617566321751;NaN;1
-77;117;8;71;1.63818144798279;30;2;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);30;1;0;0;NaN;71;27;14.8911019007991;NaN;NaN;8.30254758499945;3.18751641770735;NaN;NaN;NaN;NaN;1
-76;0;6;6;2.55801391601562;30;2;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);30;0;0;0;6;6;-90;14.8911019007991;7.65802872826649;7.95182709923415;8.30254758499945;0.165280342570623;0.347412755855872;0.603151790953733;0.634730638021569;NaN;1
-90;122;116;-5.99999999999998;1.6182107925415;30;2;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);30;0;0;0;-5.99999999999998;-5.99999999999998;32;14.8911019007991;-8.44285943497403;-7.80063421905602;8.30254758499945;-0.392670932839234;-0.485929824552839;-0.664965615782944;-0.664513406739572;3;1
-41;43;8.5;-34.5;0.878097295761108;30;2;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);30;0;0;0;-34.5;-34.5;-47;14.8911019007991;-36.1195257787566;-30.3753220555391;8.30254758499945;-1.71780521193765;-2.46511845302353;-2.84479954762301;-2.52644648127678;2;1
8;0;3;3;2.39784526824951;30;2;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);30;0;0;0;3;3;-90;14.8911019007991;4.65802872826649;-1.31065944922407;8.30254758499945;0.0257925237181589;0.139077110753694;0.366869656599453;-0.129228101162357;1;1
-9;119;106.5;-12.5;4.81786870956421;30;2;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);30;0;0;0;-12.5;-12.5;29;14.8911019007991;-17.1383058708862;-12.4496450696213;8.30254758499945;-0.694894540352908;-0.937323722274226;-1.34982516346316;-1.04795822463693;1;1
-22;35;27.5;-7.5;1.98806691169739;30;2;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);30;0;0;0;-7.5;-7.5;-55;14.8911019007991;-11.5600399492139;-7.21022728031321;8.30254758499945;-0.462414842265467;-0.590097647103929;-0.910476970807;-0.615817353237343;NaN;1
-16;140;118.5;-21.5;1.38778567314148;30;2;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);30;0;0;0;-21.5;-21.5;50;14.8911019007991;-18.360269327446;-13.3726483151838;8.30254758499945;-1.1133579969103;-1.56233065758076;-1.44606787466946;-1.12408642110486;NaN;1
-36;129;111;-18;1.71808338165283;30;2;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);30;0;0;0;-18;-18;39;14.8911019007991;-18.2622413334121;-12.8987813399207;8.30254758499945;-0.950622208249092;-1.31927240496155;-1.43834712011719;-1.08500244348514;NaN;1
-32;166;62.5;76.5;1.38802075386047;30;2;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);30;1;0;0;NaN;76.5;76;14.8911019007991;NaN;NaN;8.30254758499945;3.44324408560354;NaN;NaN;NaN;NaN;1
-7;5;173.5;-11.5;2.69789242744446;30;2;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);30;0;0;0;-11.5;-11.5;-85;14.8911019007991;-15.122971388149;-11.0185591604621;8.30254758499945;-0.64839860073542;-0.867878507240167;-1.19109598579018;-0.929923981768617;1;1
-9;68;71.5;3.5;4.42802238464355;30;2;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);30;0;0;0;3.5;3.5;-22;14.8911019007991;0.49403044347153;5.18269124473643;8.30254758499945;0.0490404935269029;0.173799718270724;0.0389101892064815;0.406335646572624;1;1
-15;7;10;3;1.60804843902588;30;2;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);30;0;0;0;3;3;-83;14.8911019007991;-2.50372351250325;2.56124480897438;8.30254758499945;0.0257925237181589;0.139077110753694;-0.197195045122421;0.190121900574113;NaN;1
67;18;35.5;17.5;2.34814262390137;30;2;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);30;0;0;0;17.5;17.5;-72;14.8911019007991;8.44797480882347;7.46678322748387;8.30254758499945;0.699983648171737;1.14603272874755;0.665368506266667;0.594724803435724;NaN;1
63;176;176.5;0.50000000000002;1.70795893669128;30;2;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);30;0;0;0;0.50000000000002;0.50000000000002;86;14.8911019007991;6.00885575664749;4.36385474603177;8.30254758499945;-0.0904473253255606;-0.0345359268314529;0.473261754402557;0.338798997976646;NaN;1
3;67;80.5;13.5;1.60822081565857;30;2;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);30;0;0;0;13.5;13.5;-23;14.8911019007991;10.4185916387938;8.14581113198803;8.30254758499945;0.513999889701785;0.868251868611317;0.820575689793284;0.650730207501013;1;1
32;166;167.5;1.50000000000001;1.98813939094543;30;2;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);30;0;0;0;1.50000000000001;1.50000000000001;76;14.8911019007991;12.2112086624427;11.2803338526577;8.30254758499945;-0.043951385708073;0.0349092882026057;0.961763481935809;0.909261867773683;NaN;1
16;57;69;12;2.53809070587158;30;2;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);30;0;0;0;12;12;-33;14.8911019007991;12.147706301131;3.84515871613159;8.30254758499945;0.444255980275552;0.764084046060228;0.956761990780059;0.29601757390125;NaN;1
-72;92;91.5;-0.500000000000007;1.92809796333313;30;2;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);30;0;0;0;-0.500000000000007;-0.500000000000007;2;14.8911019007991;1.02554835602733;0.284781979917668;8.30254758499945;-0.13694326494305;-0.103981141865514;0.0807729181485534;0.00236198712250064;NaN;1
-19;25;40.5;15.5;1.78822231292725;30;2;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);30;0;0;0;15.5;15.5;-65;14.8911019007991;8.76672966448168;13.4296096341273;8.30254758499945;0.606991768936761;1.00714229867944;0.690473865476904;1.08653154666389;NaN;1
-46;106;127;21;1.50820183753967;30;2;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);30;0;0;0;21;21;16;14.8911019007991;6.10889809920095;11.2043491869995;8.30254758499945;0.862719436832947;1.38909098136676;0.481141160477335;0.902994744029985;2;1
3;84;78;-6.00000000000001;1.7380211353302;30;2;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);30;0;0;0;-6.00000000000001;-6.00000000000001;-6;14.8911019007991;1.34871752529654;-0.924062981509216;8.30254758499945;-0.392670932839235;-0.485929824552841;0.106225951839363;-0.0973420899381291;1;1
-58;168;143;-25;1.48816752433777;30;2;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);30;0;0;0;-25;-25;78;14.8911019007991;-14.8522912514177;-14.7767687140448;8.30254758499945;-1.27609378557151;-1.80538891019997;-1.16977702564545;-1.2398965811482;NaN;1
6;173;169;-4;1.51856207847595;30;3;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);30;0;0;0;-4;-4;83;14.8911019007991;3.7565403308964;-0.840843915284117;8.30254758499945;-0.299679053604259;-0.347039394484722;0.295867789057378;-0.0904782815453414;1;1
55;76;59;-17;1.68815279006958;30;3;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);30;0;0;0;-17;-17;-14;14.8911019007991;-15.0889506370847;-18.1979355181215;8.30254758499945;-0.904126268631604;-1.24982718992749;-1.18841648723225;-1.5220703003225;NaN;1
-16;56;43;-13;1.69800662994385;30;3;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);30;0;0;0;-13;-13;-34;14.8911019007991;-12.5458830828305;-7.55826207056826;8.30254758499945;-0.718142510161652;-0.972046329791256;-0.988122677390147;-0.644522843730029;NaN;1
-11;74;69.5;-4.5;1.67803978919983;30;3;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);30;0;0;0;-4.5;-4.5;-16;14.8911019007991;-4.38745996711513;0.630845407949961;8.30254758499945;-0.322927023413003;-0.381762002001751;-0.345559468474641;0.0309048820324235;NaN;1
52;95;99;3.99999999999999;1.74819993972778;30;3;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);30;0;0;0;3.99999999999999;3.99999999999999;5;14.8911019007991;0.766861380184172;-2.42595073390927;8.30254758499945;0.0722884633356467;0.208522325787753;0.0603985478879284;-0.22121598359688;NaN;1
-87;54;62;7.99999999999999;2.2681930065155;30;3;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);30;0;0;0;7.99999999999999;7.99999999999999;-36;14.8911019007991;8.85534664632375;9.95737733751581;8.30254758499945;0.258272221805599;0.48630318592399;0.697453402013464;0.800146007144314;3;1
27;141;142.5;1.49999999999998;1.3682119846344;30;3;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);30;0;0;0;1.49999999999998;1.49999999999998;51;14.8911019007991;5.24824640727623;1.96350504756007;8.30254758499945;-0.0439513857080741;0.034909288202604;0.41335562090947;0.140821044686102;NaN;1
-84;164;135.5;-28.5;1.7082257270813;30;3;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);30;0;0;0;-28.5;-28.5;74;14.8911019007991;-17.3932729454565;-16.0668184735992;8.30254758499945;-1.43882957423272;-2.04844716281918;-1.36990655165301;-1.34629833219395;3;1
-14;84;69;-15;2.618168592453;30;3;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);30;0;0;0;-15;-15;-6;14.8911019007991;-7.65128247470346;-2.53723019590767;8.30254758499945;-0.811134389396628;-1.11093675985937;-0.602620451223477;-0.230394179650456;NaN;1
-70;59;69.5;10.5;1.4381697177887;30;3;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);30;0;0;0;10.5;10.5;-31;14.8911019007991;9.87948665501574;8.69227949206523;8.30254758499945;0.37451207084932;0.659916223509139;0.778115397723915;0.695802259933626;NaN;1
-86;36;47;11;1.76818084716797;30;3;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);30;0;0;0;11;11;-54;14.8911019007991;7.17013669619659;8.37980631192737;8.30254758499945;0.397760040658064;0.694638831026169;0.564725067396425;0.670029848229919;3;1
72;43;118;75;1.29800748825073;30;3;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);30;1;0;0;NaN;75;-47;14.8911019007991;NaN;NaN;8.30254758499945;3.37350017617731;NaN;NaN;NaN;NaN;1
11;46;57.5;11.5;2.00817203521729;30;3;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);30;0;0;0;11.5;11.5;-44;14.8911019007991;11.0364318786707;3.50818933557015;8.30254758499945;0.421008010466808;0.729361438543198;0.86923722664931;0.268224745078178;NaN;1
41;138;3.5;45.5;1.53786373138428;30;3;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);30;1;0;0;NaN;45.5;48;14.8911019007991;NaN;NaN;8.30254758499945;2.00186995746141;NaN;NaN;NaN;2;1
6;131;123.5;-7.49999999999999;2.12781190872192;30;3;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);30;0;0;0;-7.49999999999999;-7.49999999999999;41;14.8911019007991;-7.4902863735959;-12.0876706197764;8.30254758499945;-0.462414842265467;-0.590097647103929;-0.58994028375934;-1.01810300780357;1;1
16;67;59;-8;1.77813744544983;30;3;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);30;0;0;0;-8;-8;-23;14.8911019007991;-11.0814083612062;-19.3839559462057;8.30254758499945;-0.485662812074211;-0.624820254620958;-0.872779606412389;-1.61989183735203;NaN;1
1;165;168.5;3.50000000000001;4.32810044288635;30;3;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);30;0;0;0;3.50000000000001;3.50000000000001;75;14.8911019007991;14.4279958607458;13.7375299774797;8.30254758499945;0.0490404935269035;0.173799718270725;1.13635921881058;1.1119284458708;1;1
-63;58;156;-82;1.83812665939331;30;3;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);30;1;1;0;NaN;NaN;-32;14.8911019007991;NaN;NaN;8.30254758499945;-3.92636234376834;NaN;NaN;NaN;NaN;1
-56;97;123.5;26.5;2.16810011863708;30;3;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);30;0;0;0;26.5;26.5;7;14.8911019007991;19.9698052033127;20.9184016592929;8.30254758499945;1.11844710472913;1.77103966405409;1.57283606535931;1.70419809696063;NaN;1
77;48;59.5;11.5;2.23793292045593;30;3;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);30;0;0;0;11.5;11.5;-42;14.8911019007991;11.713891921092;10.9781336974604;8.30254758499945;0.421008010466808;0.729361438543198;0.922594461570329;0.884336762799127;NaN;1
67;9;19.5;10.5;1.68821811676025;30;3;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);30;0;0;0;10.5;10.5;-81;14.8911019007991;3.4233662428386;2.442174661499;8.30254758499945;0.37451207084932;0.659916223509139;0.269626760844766;0.180301138161791;NaN;1
-87;113;133;20;1.89818954467773;30;3;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);30;0;0;0;20;20;23;14.8911019007991;9.2998663205601;10.4018970117521;8.30254758499945;0.816223497215457;1.3196457663327;0.732464087810475;0.836809454707277;3;1
21;46;32;-14;1.58814764022827;30;3;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);30;0;0;0;-14;-14;-44;14.8911019007991;-14.4635681213293;-21.2136780770954;8.30254758499945;-0.76463844977914;-1.04149154482532;-1.13916091536207;-1.77080511586083;NaN;1
29;109;123.5;14.5;1.55820083618164;30;3;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);30;0;0;0;14.5;14.5;19;14.8911019007991;0.482302695971983;-1.70845860257843;8.30254758499945;0.560495829319273;0.937697083645376;0.0379865034696945;-0.162038096410946;NaN;1
-19;4;155.5;-28.5;1.49805641174316;30;3;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);30;0;0;0;-28.5;-28.5;-86;14.8911019007991;-31.1016665825218;-26.4387866128762;8.30254758499945;-1.43882957423272;-2.04844716281918;-2.44958938736448;-2.20176577725674;NaN;1
28;123;125;2.00000000000001;1.57780385017395;30;3;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);30;0;0;0;2.00000000000001;2.00000000000001;33;14.8911019007991;0.0966144267518096;-2.62229294855298;8.30254758499945;-0.020703415899329;0.0696318957196353;0.00760942098744427;-0.237410053079524;NaN;1
-77;58;45;-13;1.90812969207764;30;3;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);30;0;0;0;-13;-13;-32;14.8911019007991;-13.2152943753414;-12.6817683642278;8.30254758499945;-0.718142510161652;-0.972046329791256;-1.04084598704193;-1.06710347451718;NaN;1
-85;110;119;9;3.42799663543701;30;3;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);30;0;0;0;9;9;20;14.8911019007991;-4.36961388151305;-3.0838052907639;8.30254758499945;0.304768161423088;0.55574840095805;-0.344153898075998;-0.275475035439144;3;1
54;4;32;28;1.91213178634644;30;4;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);30;0;0;0;28;28;-86;14.8911019007991;25.3983334174782;22.2177131529478;8.30254758499945;1.18819101415536;1.87520748660518;2.00039080964113;1.81136374468457;NaN;1
-79;159;139;-20;2.048752784729;30;4;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);30;0;0;0;-20;-20;69;14.8911019007991;-8.51609631645375;-7.57674669587016;8.30254758499945;-1.04361408748407;-1.45816283502967;-0.670733804672771;-0.646047433370839;NaN;1
-66;125;125;-0;1.55800485610962;30;4;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);30;0;0;0;-0;-0;35;14.8911019007991;-1.09689747506515;-2.72390831928187;8.30254758499945;-0.113695295134306;-0.0692585343484839;-0.0863924255254045;-0.245791166520026;NaN;1
-35;127;143;16;1.87815165519714;30;4;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);30;0;0;0;16;16;37;14.8911019007991;15.4124305908487;20.6293853098018;8.30254758499945;0.630239738745505;1.04186490619647;1.21389399853097;1.68036037640842;NaN;1
75;112;104.5;-7.5;2.52815175056458;30;4;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);30;0;0;0;-7.5;-7.5;22;14.8911019007991;-19.1823809966056;-19.8905852666527;8.30254758499945;-0.462414842265467;-0.590097647103929;-1.51081797462499;-1.66167801375913;NaN;1
-38;52;56;4;1.67804598808289;30;4;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);30;0;0;0;4;4;-38;14.8911019007991;4.93876093642824;10.5433473101083;8.30254758499945;0.072288463335647;0.208522325787754;0.388980325041603;0.84847610502024;NaN;1
86;148;146;-2.00000000000001;1.97808694839478;30;4;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);30;0;0;0;-2.00000000000001;-2.00000000000001;58;14.8911019007991;6.30160998218389;6.23609737179197;8.30254758499945;-0.206687174369282;-0.208148964416603;0.496319285486215;0.4932193157109;3;1
74;55;42.5;-12.5;1.4181535243988;30;4;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);30;0;0;0;-12.5;-12.5;-35;14.8911019007991;-11.8073548188182;-12.4997546891276;8.30254758499945;-0.694894540352908;-0.937323722274226;-0.929955665889553;-1.05209120572562;NaN;1
73;11;35;24;1.88809275627136;30;4;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);30;0;0;0;24;24;-79;14.8911019007991;15.74273197464;15.0605160059206;8.30254758499945;1.00220725568541;1.59742662646894;1.23990877051177;1.22104674072154;NaN;1
9;8;28.5;20.5;1.82800555229187;30;4;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);30;0;0;0;20.5;20.5;-82;14.8911019007991;14.1652446370865;7.60021400068935;8.30254758499945;0.839471467024202;1.35436837384973;1.11566474550044;0.605730012969158;1;1
36;16;32;16;1.43818521499634;30;4;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);30;0;0;0;16;16;-74;14.8911019007991;6.6915993398697;6.46956714958186;8.30254758499945;0.630239738745505;1.04186490619647;0.527035124756035;0.512475621903064;NaN;1
-66;62;67;5.00000000000001;1.3981614112854;30;4;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);30;0;0;0;5.00000000000001;5.00000000000001;-28;14.8911019007991;3.0907222680894;1.46371142387268;8.30254758499945;0.118784402953136;0.277967540821813;0.243427484733489;0.0995986683180696;NaN;1
19;162;168;6.00000000000001;1.34787726402283;30;4;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);30;0;0;0;6.00000000000001;6.00000000000001;72;14.8911019007991;17.3598060482344;9.75105009556997;8.30254758499945;0.165280342570624;0.347412755855873;1.36727067501772;0.783128384631008;NaN;1
-18;71;87.5;16.5;1.72819185256958;30;4;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);30;0;0;0;16.5;16.5;-19;14.8911019007991;14.5088683213913;19.2878649199184;8.30254758499945;0.653487708554249;1.0765875137135;1.14272879134785;1.56971338973987;NaN;1
14;45;50.5;5.50000000000001;1.44809579849243;30;4;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);30;0;0;0;5.50000000000001;5.50000000000001;-45;14.8911019007991;4.65834411283149;-3.63226180198951;8.30254758499945;0.14203237276188;0.312690148338843;0.366894496512173;-0.320711068184895;NaN;1
-34;172;139;-33;2.68812370300293;30;4;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);30;0;0;0;-33;-33;82;14.8911019007991;-24.6349757358622;-19.5730296620542;8.30254758499945;-1.64806130251142;-2.36095063047244;-1.94026821554514;-1.63548640980477;NaN;1
-68;18;20;2;1.67811059951782;30;4;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);30;0;0;0;2;2;-72;14.8911019007991;-7.05202519117653;-8.55205809648355;8.30254758499945;-0.0207034158993293;0.0696318957196349;-0.555422521230447;-0.726489943492307;NaN;1
-33;55;39.5;-15.5;1.71796083450317;30;4;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);30;0;0;0;-15.5;-15.5;-35;14.8911019007991;-14.8073548188182;-9.90238872569573;8.30254758499945;-0.834382359205373;-1.1456593673764;-1.16623780024383;-0.83786358809383;NaN;1
41;108;105.5;-2.5;1.29819679260254;30;4;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);30;0;0;0;-2.5;-2.5;18;14.8911019007991;-17.0010201312323;-17.824366636481;8.30254758499945;-0.229935144178026;-0.242871571933632;-1.33901244093588;-1.49125878871346;2;1
-25;148;134.5;-13.5;1.41823077201843;30;4;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);30;0;0;0;-13.5;-13.5;58;14.8911019007991;-5.19839001781611;-0.998044829083891;8.30254758499945;-0.741390479970396;-1.00676893730829;-0.409428896205191;-0.103444023657542;NaN;1
-47;82;74;-8;2.00834369659424;30;4;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);30;0;0;0;-8;-8;-8;14.8911019007991;-1.26033260614565;3.55863514973027;8.30254758499945;-0.485662812074211;-0.624820254620959;-0.0992646927254623;0.272385455097161;2;1
-71;154;134;-20;1.41780281066895;30;4;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);30;0;0;0;-20;-20;64;14.8911019007991;-9.14669349838422;-10.1235796123084;8.30254758499945;-1.04361408748407;-1.45816283502967;-0.72040008736088;-0.856107146124552;NaN;1
38;70;53.5;-16.5;1.67799425125122;30;4;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);30;0;0;0;-16.5;-16.5;-20;14.8911019007991;-18.9614710781337;-19.2565020968983;8.30254758499945;-0.88087829882286;-1.21510458241046;-1.49341895227946;-1.60937959730595;NaN;1
