trial,file,orientation,response,separations,error
96,C:\Users\admin\Box\desktop\deidentified\S3_left_2.txt,-66,-72,65,6
97,C:\Users\admin\Box\desktop\deidentified\S3_left_2.txt,-64,-69,2,5
98,C:\Users\admin\Box\desktop\deidentified\S3_left_2.txt,58,61,-58,-3
99,C:\Users\admin\Box\desktop\deidentified\S3_left_2.txt,65,55,7,10
100,C:\Users\admin\Box\desktop\deidentified\S3_left_2.txt,50,64,-15,-14
101,C:\Users\admin\Box\desktop\deidentified\S3_left_2.txt,75,73,25,2
102,C:\Users\admin\Box\desktop\deidentified\S3_left_2.txt,-53,-64,52,11
103,C:\Users\admin\Box\desktop\deidentified\S3_left_2.txt,45,72,-82,-27
104,C:\Users\admin\Box\desktop\deidentified\S3_left_2.txt,-29,-27,-74,-2
1,C:\Users\admin\Box\desktop\deidentified\S3_left_3.txt,-84,-82,-41,-2
2,C:\Users\admin\Box\desktop\deidentified\S3_left_3.txt,69,76,-27,-7
3,C:\Users\admin\Box\desktop\deidentified\S3_left_3.txt,-24,-26,87,2
4,C:\Users\admin\Box\desktop\deidentified\S3_left_3.txt,72,71,-84,1
5,C:\Users\admin\Box\desktop\deidentified\S3_left_3.txt,51,75,-21,-24
6,C:\Users\admin\Box\desktop\deidentified\S3_left_3.txt,-75,-77,54,2
7,C:\Users\admin\Box\desktop\deidentified\S3_left_3.txt,46,59,-59,-13
8,C:\Users\admin\Box\desktop\deidentified\S3_left_3.txt,-53,-64,81,11
9,C:\Users\admin\Box\desktop\deidentified\S3_left_3.txt,-64,-60,-11,-4
10,C:\Users\admin\Box\desktop\deidentified\S3_left_3.txt,-21,-16,43,-5
11,C:\Users\admin\Box\desktop\deidentified\S3_left_3.txt,69,73,90,-4
12,C:\Users\admin\Box\desktop\deidentified\S3_left_3.txt,-31,-52,80,21
13,C:\Users\admin\Box\desktop\deidentified\S3_left_3.txt,80,83,-69,-3
14,C:\Users\admin\Box\desktop\deidentified\S3_left_3.txt,-12,-31,88,19
15,C:\Users\admin\Box\desktop\deidentified\S3_left_3.txt,-66,-82,-54,16
16,C:\Users\admin\Box\desktop\deidentified\S3_left_3.txt,38,58,-76,-20
17,C:\Users\admin\Box\desktop\deidentified\S3_left_3.txt,-38,-64,-76,26
18,C:\Users\admin\Box\desktop\deidentified\S3_left_3.txt,62,70,-80,-8
19,C:\Users\admin\Box\desktop\deidentified\S3_left_3.txt,28,30,-34,-2
20,C:\Users\admin\Box\desktop\deidentified\S3_left_3.txt,-2,6,-30,-8
21,C:\Users\admin\Box\desktop\deidentified\S3_left_3.txt,53,57,55,-4
22,C:\Users\admin\Box\desktop\deidentified\S3_left_3.txt,54,41,1,13
23,C:\Users\admin\Box\desktop\deidentified\S3_left_3.txt,-71,-63,55,-8
24,C:\Users\admin\Box\desktop\deidentified\S3_left_3.txt,6,14,77,-8
25,C:\Users\admin\Box\desktop\deidentified\S3_left_3.txt,-67,-75,-73,8
26,C:\Users\admin\Box\desktop\deidentified\S3_left_3.txt,87,85,-26,2
27,C:\Users\admin\Box\desktop\deidentified\S3_left_3.txt,-8,-11,85,3
28,C:\Users\admin\Box\desktop\deidentified\S3_left_3.txt,11,69,19,-58
29,C:\Users\admin\Box\desktop\deidentified\S3_left_3.txt,-38,-60,-49,22
30,C:\Users\admin\Box\desktop\deidentified\S3_left_3.txt,-36,-64,2,28
31,C:\Users\admin\Box\desktop\deidentified\S3_left_3.txt,-49,-47,-13,-2
32,C:\Users\admin\Box\desktop\deidentified\S3_left_3.txt,62,66,-69,-4
33,C:\Users\admin\Box\desktop\deidentified\S3_left_3.txt,72,59,10,13
34,C:\Users\admin\Box\desktop\deidentified\S3_left_3.txt,-88,80,20,12
35,C:\Users\admin\Box\desktop\deidentified\S3_left_3.txt,-25,-43,63,18
36,C:\Users\admin\Box\desktop\deidentified\S3_left_3.txt,-2,28,23,-30
37,C:\Users\admin\Box\desktop\deidentified\S3_left_3.txt,27,21,29,6
38,C:\Users\admin\Box\desktop\deidentified\S3_left_3.txt,58,53,31,5
39,C:\Users\admin\Box\desktop\deidentified\S3_left_3.txt,31,37,-27,-6
40,C:\Users\admin\Box\desktop\deidentified\S3_left_3.txt,-46,-63,-77,17
41,C:\Users\admin\Box\desktop\deidentified\S3_left_3.txt,11,24,57,-13
42,C:\Users\admin\Box\desktop\deidentified\S3_left_3.txt,-83,-78,86,-5
43,C:\Users\admin\Box\desktop\deidentified\S3_left_3.txt,-62,-67,21,5
44,C:\Users\admin\Box\desktop\deidentified\S3_left_3.txt,-81,-78,-19,-3
45,C:\Users\admin\Box\desktop\deidentified\S3_left_3.txt,50,72,-49,-22
46,C:\Users\admin\Box\desktop\deidentified\S3_left_3.txt,-49,-57,81,8
47,C:\Users\admin\Box\desktop\deidentified\S3_left_3.txt,-30,-57,19,27
48,C:\Users\admin\Box\desktop\deidentified\S3_left_3.txt,58,61,88,-3
49,C:\Users\admin\Box\desktop\deidentified\S3_left_3.txt,-65,-67,57,2
50,C:\Users\admin\Box\desktop\deidentified\S3_left_3.txt,86,80,-29,6
51,C:\Users\admin\Box\desktop\deidentified\S3_left_3.txt,-76,-82,18,6
52,C:\Users\admin\Box\desktop\deidentified\S3_left_3.txt,52,63,-52,-11
53,C:\Users\admin\Box\desktop\deidentified\S3_left_3.txt,-54,-69,74,15
54,C:\Users\admin\Box\desktop\deidentified\S3_left_3.txt,-75,-74,-21,-1
55,C:\Users\admin\Box\desktop\deidentified\S3_left_3.txt,-22,-18,53,-4
56,C:\Users\admin\Box\desktop\deidentified\S3_left_3.txt,64,77,86,-13
57,C:\Users\admin\Box\desktop\deidentified\S3_left_3.txt,6,14,-58,-8
58,C:\Users\admin\Box\desktop\deidentified\S3_left_3.txt,72,81,66,-9
59,C:\Users\admin\Box\desktop\deidentified\S3_left_3.txt,-27,-35,81,8
60,C:\Users\admin\Box\desktop\deidentified\S3_left_3.txt,72,80,-81,-8
61,C:\Users\admin\Box\desktop\deidentified\S3_left_3.txt,-63,-63,45,0
62,C:\Users\admin\Box\desktop\deidentified\S3_left_3.txt,74,75,-43,-1
63,C:\Users\admin\Box\desktop\deidentified\S3_left_3.txt,-69,-71,37,2
64,C:\Users\admin\Box\desktop\deidentified\S3_left_3.txt,65,64,-46,1
65,C:\Users\admin\Box\desktop\deidentified\S3_left_3.txt,32,40,-33,-8
66,C:\Users\admin\Box\desktop\deidentified\S3_left_3.txt,0,18,-32,-18
67,C:\Users\admin\Box\desktop\deidentified\S3_left_3.txt,73,75,73,-2
68,C:\Users\admin\Box\desktop\deidentified\S3_left_3.txt,-70,-73,37,3
69,C:\Users\admin\Box\desktop\deidentified\S3_left_3.txt,53,75,-57,-22
70,C:\Users\admin\Box\desktop\deidentified\S3_left_3.txt,90,81,37,9
71,C:\Users\admin\Box\desktop\deidentified\S3_left_3.txt,81,80,-9,1
72,C:\Users\admin\Box\desktop\deidentified\S3_left_3.txt,42,55,-39,-13
73,C:\Users\admin\Box\desktop\deidentified\S3_left_3.txt,-63,-72,75,9
74,C:\Users\admin\Box\desktop\deidentified\S3_left_3.txt,7,26,70,-19
75,C:\Users\admin\Box\desktop\deidentified\S3_left_3.txt,6,14,-1,-8
76,C:\Users\admin\Box\desktop\deidentified\S3_left_3.txt,52,46,46,6
77,C:\Users\admin\Box\desktop\deidentified\S3_left_3.txt,10,25,-42,-15
78,C:\Users\admin\Box\desktop\deidentified\S3_left_3.txt,-6,1,-16,-7
79,C:\Users\admin\Box\desktop\deidentified\S3_left_3.txt,9,27,15,-18
80,C:\Users\admin\Box\desktop\deidentified\S3_left_3.txt,-66,-73,-75,7
81,C:\Users\admin\Box\desktop\deidentified\S3_left_3.txt,-50,-63,16,13
82,C:\Users\admin\Box\desktop\deidentified\S3_left_3.txt,46,65,-84,-19
83,C:\Users\admin\Box\desktop\deidentified\S3_left_3.txt,-66,-65,68,-1
84,C:\Users\admin\Box\desktop\deidentified\S3_left_3.txt,67,68,-47,-1
85,C:\Users\admin\Box\desktop\deidentified\S3_left_3.txt,-53,-68,60,15
86,C:\Users\admin\Box\desktop\deidentified\S3_left_3.txt,-80,-77,-27,-3
87,C:\Users\admin\Box\desktop\deidentified\S3_left_3.txt,19,31,-81,-12
88,C:\Users\admin\Box\desktop\deidentified\S3_left_3.txt,24,30,5,-6
89,C:\Users\admin\Box\desktop\deidentified\S3_left_3.txt,-29,-28,-53,-1
90,C:\Users\admin\Box\desktop\deidentified\S3_left_3.txt,-51,-37,-22,-14
91,C:\Users\admin\Box\desktop\deidentified\S3_left_3.txt,-82,-81,-31,-1
92,C:\Users\admin\Box\desktop\deidentified\S3_left_3.txt,-16,-20,66,4
93,C:\Users\admin\Box\desktop\deidentified\S3_left_3.txt,9,10,25,-1
94,C:\Users\admin\Box\desktop\deidentified\S3_left_3.txt,-68,-71,-77,3
95,C:\Users\admin\Box\desktop\deidentified\S3_left_3.txt,-88,-89,-20,1
96,C:\Users\admin\Box\desktop\deidentified\S3_left_3.txt,-63,-76,25,13
97,C:\Users\admin\Box\desktop\deidentified\S3_left_3.txt,-64,-79,-1,15
98,C:\Users\admin\Box\desktop\deidentified\S3_left_3.txt,71,77,-45,-6
99,C:\Users\admin\Box\desktop\deidentified\S3_left_3.txt,-81,-81,28,0
100,C:\Users\admin\Box\desktop\deidentified\S3_left_3.txt,-24,-26,57,2
101,C:\Users\admin\Box\desktop\deidentified\S3_left_3.txt,70,75,-86,-5
102,C:\Users\admin\Box\desktop\deidentified\S3_left_3.txt,44,64,-26,-20
103,C:\Users\admin\Box\desktop\deidentified\S3_left_3.txt,45,53,1,-8
104,C:\Users\admin\Box\desktop\deidentified\S3_left_3.txt,-43,-43,-88,0
1,C:\Users\admin\Box\desktop\deidentified\S3_left_4.txt,-34,-30,15,-4
2,C:\Users\admin\Box\desktop\deidentified\S3_left_4.txt,-80,-81,-46,1
3,C:\Users\admin\Box\desktop\deidentified\S3_left_4.txt,-16,-30,64,14
4,C:\Users\admin\Box\desktop\deidentified\S3_left_4.txt,-39,-55,-23,16
5,C:\Users\admin\Box\desktop\deidentified\S3_left_4.txt,-16,-22,23,6
6,C:\Users\admin\Box\desktop\deidentified\S3_left_4.txt,-86,-80,-70,-6
7,C:\Users\admin\Box\desktop\deidentified\S3_left_4.txt,51,69,-43,-18
8,C:\Users\admin\Box\desktop\deidentified\S3_left_4.txt,68,72,17,-4
9,C:\Users\admin\Box\desktop\deidentified\S3_left_4.txt,66,71,-2,-5
10,C:\Users\admin\Box\desktop\deidentified\S3_left_4.txt,56,74,-10,-18
11,C:\Users\admin\Box\desktop\deidentified\S3_left_4.txt,21,47,-35,-26
12,C:\Users\admin\Box\desktop\deidentified\S3_left_4.txt,-33,-43,-54,10
13,C:\Users\admin\Box\desktop\deidentified\S3_left_4.txt,-3,-5,30,2
14,C:\Users\admin\Box\desktop\deidentified\S3_left_4.txt,-48,-66,-45,18
15,C:\Users\admin\Box\desktop\deidentified\S3_left_4.txt,69,76,-63,-7
16,C:\Users\admin\Box\desktop\deidentified\S3_left_4.txt,-24,-35,87,11
17,C:\Users\admin\Box\desktop\deidentified\S3_left_4.txt,37,32,61,5
18,C:\Users\admin\Box\desktop\deidentified\S3_left_4.txt,-54,-58,89,4
19,C:\Users\admin\Box\desktop\deidentified\S3_left_4.txt,32,46,86,-14
20,C:\Users\admin\Box\desktop\deidentified\S3_left_4.txt,45,53,13,-8
21,C:\Users\admin\Box\desktop\deidentified\S3_left_4.txt,29,44,-16,-15
22,C:\Users\admin\Box\desktop\deidentified\S3_left_4.txt,-76,-78,75,2
23,C:\Users\admin\Box\desktop\deidentified\S3_left_4.txt,-61,-76,15,15
24,C:\Users\admin\Box\desktop\deidentified\S3_left_4.txt,-77,-81,-16,4
25,C:\Users\admin\Box\desktop\deidentified\S3_left_4.txt,-10,-29,67,19
26,C:\Users\admin\Box\desktop\deidentified\S3_left_4.txt,-35,-26,-25,-9
27,C:\Users\admin\Box\desktop\deidentified\S3_left_4.txt,-42,-30,-7,-12
28,C:\Users\admin\Box\desktop\deidentified\S3_left_4.txt,18,29,60,-11
29,C:\Users\admin\Box\desktop\deidentified\S3_left_4.txt,-15,-17,-33,2
30,C:\Users\admin\Box\desktop\deidentified\S3_left_4.txt,-10,-18,5,8
31,C:\Users\admin\Box\desktop\deidentified\S3_left_4.txt,66,80,76,-14
32,C:\Users\admin\Box\desktop\deidentified\S3_left_4.txt,65,83,-1,-18
33,C:\Users\admin\Box\desktop\deidentified\S3_left_4.txt,66,77,1,-11
34,C:\Users\admin\Box\desktop\deidentified\S3_left_4.txt,-49,-30,65,-19
35,C:\Users\admin\Box\desktop\deidentified\S3_left_4.txt,36,43,85,-7
36,C:\Users\admin\Box\desktop\deidentified\S3_left_4.txt,54,69,18,-15
37,C:\Users\admin\Box\desktop\deidentified\S3_left_4.txt,-12,-19,-66,7
38,C:\Users\admin\Box\desktop\deidentified\S3_left_4.txt,59,75,71,-16
39,C:\Users\admin\Box\desktop\deidentified\S3_left_4.txt,-85,-77,36,-8
40,C:\Users\admin\Box\desktop\deidentified\S3_left_4.txt,-82,-85,3,3
41,C:\Users\admin\Box\desktop\deidentified\S3_left_4.txt,13,21,-85,-8
42,C:\Users\admin\Box\desktop\deidentified\S3_left_4.txt,86,80,73,6
43,C:\Users\admin\Box\desktop\deidentified\S3_left_4.txt,6,19,-80,-13
44,C:\Users\admin\Box\desktop\deidentified\S3_left_4.txt,-41,-40,-47,-1
45,C:\Users\admin\Box\desktop\deidentified\S3_left_4.txt,-69,-69,-28,0
46,C:\Users\admin\Box\desktop\deidentified\S3_left_4.txt,-88,-79,-19,-9
47,C:\Users\admin\Box\desktop\deidentified\S3_left_4.txt,2,30,90,-28
48,C:\Users\admin\Box\desktop\deidentified\S3_left_4.txt,89,85,87,4
49,C:\Users\admin\Box\desktop\deidentified\S3_left_4.txt,35,49,-54,-14
50,C:\Users\admin\Box\desktop\deidentified\S3_left_4.txt,53,55,18,-2
51,C:\Users\admin\Box\desktop\deidentified\S3_left_4.txt,-82,-75,45,-7
52,C:\Users\admin\Box\desktop\deidentified\S3_left_4.txt,-72,-80,10,8
53,C:\Users\admin\Box\desktop\deidentified\S3_left_4.txt,63,87,-45,-24
54,C:\Users\admin\Box\desktop\deidentified\S3_left_4.txt,-76,-80,41,4
55,C:\Users\admin\Box\desktop\deidentified\S3_left_4.txt,82,83,-22,-1
56,C:\Users\admin\Box\desktop\deidentified\S3_left_4.txt,-57,-63,41,6
57,C:\Users\admin\Box\desktop\deidentified\S3_left_4.txt,32,46,89,-14
58,C:\Users\admin\Box\desktop\deidentified\S3_left_4.txt,-43,-47,-75,4
59,C:\Users\admin\Box\desktop\deidentified\S3_left_4.txt,35,46,78,-11
60,C:\Users\admin\Box\desktop\deidentified\S3_left_4.txt,-8,-2,-43,-6
61,C:\Users\admin\Box\desktop\deidentified\S3_left_4.txt,-39,-62,-31,23
62,C:\Users\admin\Box\desktop\deidentified\S3_left_4.txt,72,76,-69,-4
63,C:\Users\admin\Box\desktop\deidentified\S3_left_4.txt,-82,-77,26,-5
64,C:\Users\admin\Box\desktop\deidentified\S3_left_4.txt,-12,-20,70,8
65,C:\Users\admin\Box\desktop\deidentified\S3_left_4.txt,65,65,77,0
66,C:\Users\admin\Box\desktop\deidentified\S3_left_4.txt,-63,-77,52,14
67,C:\Users\admin\Box\desktop\deidentified\S3_left_4.txt,-69,-72,-6,3
68,C:\Users\admin\Box\desktop\deidentified\S3_left_4.txt,1,6,70,-5
69,C:\Users\admin\Box\desktop\deidentified\S3_left_4.txt,-41,-49,-42,8
70,C:\Users\admin\Box\desktop\deidentified\S3_left_4.txt,-42,-53,-1,11
71,C:\Users\admin\Box\desktop\deidentified\S3_left_4.txt,-60,-52,-18,-8
72,C:\Users\admin\Box\desktop\deidentified\S3_left_4.txt,-26,-30,34,4
73,C:\Users\admin\Box\desktop\deidentified\S3_left_4.txt,88,83,-66,5
74,C:\Users\admin\Box\desktop\deidentified\S3_left_4.txt,11,20,-77,-9
75,C:\Users\admin\Box\desktop\deidentified\S3_left_4.txt,19,24,8,-5
76,C:\Users\admin\Box\desktop\deidentified\S3_left_4.txt,-68,-75,-87,7
77,C:\Users\admin\Box\desktop\deidentified\S3_left_4.txt,-1,-5,67,4
78,C:\Users\admin\Box\desktop\deidentified\S3_left_4.txt,-36,-33,-35,-3
79,C:\Users\admin\Box\desktop\deidentified\S3_left_4.txt,-23,-26,13,3
80,C:\Users\admin\Box\desktop\deidentified\S3_left_4.txt,-89,83,-66,8
81,C:\Users\admin\Box\desktop\deidentified\S3_left_4.txt,-84,-83,5,-1
82,C:\Users\admin\Box\desktop\deidentified\S3_left_4.txt,34,58,-62,-24
83,C:\Users\admin\Box\desktop\deidentified\S3_left_4.txt,43,50,9,-7
84,C:\Users\admin\Box\desktop\deidentified\S3_left_4.txt,11,39,-32,-28
85,C:\Users\admin\Box\desktop\deidentified\S3_left_4.txt,29,32,18,-3
86,C:\Users\admin\Box\desktop\deidentified\S3_left_4.txt,-57,-65,-86,8
87,C:\Users\admin\Box\desktop\deidentified\S3_left_4.txt,-83,-77,-26,-6
88,C:\Users\admin\Box\desktop\deidentified\S3_left_4.txt,-14,-11,69,-3
89,C:\Users\admin\Box\desktop\deidentified\S3_left_4.txt,-32,-17,-18,-15
90,C:\Users\admin\Box\desktop\deidentified\S3_left_4.txt,-45,-31,-13,-14
91,C:\Users\admin\Box\desktop\deidentified\S3_left_4.txt,60,57,-75,3
92,C:\Users\admin\Box\desktop\deidentified\S3_left_4.txt,15,22,-45,-7
93,C:\Users\admin\Box\desktop\deidentified\S3_left_4.txt,-45,-57,-60,12
94,C:\Users\admin\Box\desktop\deidentified\S3_left_4.txt,42,37,87,5
95,C:\Users\admin\Box\desktop\deidentified\S3_left_4.txt,-40,-50,-82,10
96,C:\Users\admin\Box\desktop\deidentified\S3_left_4.txt,80,72,-60,8
97,C:\Users\admin\Box\desktop\deidentified\S3_left_4.txt,-88,83,12,9
98,C:\Users\admin\Box\desktop\deidentified\S3_left_4.txt,53,68,-39,-15
99,C:\Users\admin\Box\desktop\deidentified\S3_left_4.txt,-10,-5,-63,-5
100,C:\Users\admin\Box\desktop\deidentified\S3_left_4.txt,-47,-56,-37,9
101,C:\Users\admin\Box\desktop\deidentified\S3_left_4.txt,-75,-75,-28,0
102,C:\Users\admin\Box\desktop\deidentified\S3_left_4.txt,-20,-27,55,7
103,C:\Users\admin\Box\desktop\deidentified\S3_left_4.txt,90,-78,-70,-12
104,C:\Users\admin\Box\desktop\deidentified\S3_left_4.txt,-49,-58,41,9
1,C:\Users\admin\Box\desktop\deidentified\S3_right_1.txt,3,58,25,-55
2,C:\Users\admin\Box\desktop\deidentified\S3_right_1.txt,-14,-13,-17,-1
3,C:\Users\admin\Box\desktop\deidentified\S3_right_1.txt,-87,-66,-73,-21
4,C:\Users\admin\Box\desktop\deidentified\S3_right_1.txt,55,59,-38,-4
5,C:\Users\admin\Box\desktop\deidentified\S3_right_1.txt,-27,-39,-82,12
6,C:\Users\admin\Box\desktop\deidentified\S3_right_1.txt,-23,-24,4,1
7,C:\Users\admin\Box\desktop\deidentified\S3_right_1.txt,25,28,48,-3
8,C:\Users\admin\Box\desktop\deidentified\S3_right_1.txt,-67,-58,88,-9
9,C:\Users\admin\Box\desktop\deidentified\S3_right_1.txt,49,46,-64,3
10,C:\Users\admin\Box\desktop\deidentified\S3_right_1.txt,-27,-17,-76,-10
11,C:\Users\admin\Box\desktop\deidentified\S3_right_1.txt,34,14,61,20
12,C:\Users\admin\Box\desktop\deidentified\S3_right_1.txt,64,73,30,-9
13,C:\Users\admin\Box\desktop\deidentified\S3_right_1.txt,54,59,-10,-5
14,C:\Users\admin\Box\desktop\deidentified\S3_right_1.txt,39,34,-15,5
15,C:\Users\admin\Box\desktop\deidentified\S3_right_1.txt,-5,-8,-44,3
16,C:\Users\admin\Box\desktop\deidentified\S3_right_1.txt,-40,-52,-35,12
17,C:\Users\admin\Box\desktop\deidentified\S3_right_1.txt,62,77,-78,-15
18,C:\Users\admin\Box\desktop\deidentified\S3_right_1.txt,-30,-34,88,4
19,C:\Users\admin\Box\desktop\deidentified\S3_right_1.txt,-67,-76,-37,9
20,C:\Users\admin\Box\desktop\deidentified\S3_right_1.txt,75,84,-38,-9
21,C:\Users\admin\Box\desktop\deidentified\S3_right_1.txt,-12,-12,-87,0
22,C:\Users\admin\Box\desktop\deidentified\S3_right_1.txt,-7,80,5,-87
23,C:\Users\admin\Box\desktop\deidentified\S3_right_1.txt,78,77,85,1
24,C:\Users\admin\Box\desktop\deidentified\S3_right_1.txt,-9,-19,-87,10
25,C:\Users\admin\Box\desktop\deidentified\S3_right_1.txt,43,50,52,-7
26,C:\Users\admin\Box\desktop\deidentified\S3_right_1.txt,-58,-59,79,1
27,C:\Users\admin\Box\desktop\deidentified\S3_right_1.txt,-10,-39,48,29
28,C:\Users\admin\Box\desktop\deidentified\S3_right_1.txt,-31,70,-21,79
29,C:\Users\admin\Box\desktop\deidentified\S3_right_1.txt,-26,-29,5,3
30,C:\Users\admin\Box\desktop\deidentified\S3_right_1.txt,-77,-63,-51,-14
31,C:\Users\admin\Box\desktop\deidentified\S3_right_1.txt,-11,-26,66,15
32,C:\Users\admin\Box\desktop\deidentified\S3_right_1.txt,-12,20,-1,-32
33,C:\Users\admin\Box\desktop\deidentified\S3_right_1.txt,50,77,62,-27
34,C:\Users\admin\Box\desktop\deidentified\S3_right_1.txt,-22,-35,-72,13
35,C:\Users\admin\Box\desktop\deidentified\S3_right_1.txt,0,-3,22,3
36,C:\Users\admin\Box\desktop\deidentified\S3_right_1.txt,-30,-56,-30,26
37,C:\Users\admin\Box\desktop\deidentified\S3_right_1.txt,-81,-73,-51,-8
38,C:\Users\admin\Box\desktop\deidentified\S3_right_1.txt,37,52,-62,-15
39,C:\Users\admin\Box\desktop\deidentified\S3_right_1.txt,-82,-73,61,-9
40,C:\Users\admin\Box\desktop\deidentified\S3_right_1.txt,-17,-21,65,4
41,C:\Users\admin\Box\desktop\deidentified\S3_right_1.txt,21,17,38,4
42,C:\Users\admin\Box\desktop\deidentified\S3_right_1.txt,23,16,2,7
43,C:\Users\admin\Box\desktop\deidentified\S3_right_1.txt,69,53,46,16
44,C:\Users\admin\Box\desktop\deidentified\S3_right_1.txt,-68,-55,43,-13
45,C:\Users\admin\Box\desktop\deidentified\S3_right_1.txt,64,56,-48,8
46,C:\Users\admin\Box\desktop\deidentified\S3_right_1.txt,33,41,-31,-8
47,C:\Users\admin\Box\desktop\deidentified\S3_right_1.txt,3,-9,-30,12
48,C:\Users\admin\Box\desktop\deidentified\S3_right_1.txt,28,36,25,-8
49,C:\Users\admin\Box\desktop\deidentified\S3_right_1.txt,57,62,29,-5
50,C:\Users\admin\Box\desktop\deidentified\S3_right_1.txt,-33,-48,-90,15
51,C:\Users\admin\Box\desktop\deidentified\S3_right_1.txt,-77,-63,-44,-14
52,C:\Users\admin\Box\desktop\deidentified\S3_right_1.txt,-61,-63,16,2
53,C:\Users\admin\Box\desktop\deidentified\S3_right_1.txt,-15,-47,46,32
54,C:\Users\admin\Box\desktop\deidentified\S3_right_1.txt,52,64,67,-12
55,C:\Users\admin\Box\desktop\deidentified\S3_right_1.txt,16,31,-36,-15
56,C:\Users\admin\Box\desktop\deidentified\S3_right_1.txt,25,27,9,-2
57,C:\Users\admin\Box\desktop\deidentified\S3_right_1.txt,-66,-61,89,-5
58,C:\Users\admin\Box\desktop\deidentified\S3_right_1.txt,-72,-61,-6,-11
59,C:\Users\admin\Box\desktop\deidentified\S3_right_1.txt,-2,-8,70,6
60,C:\Users\admin\Box\desktop\deidentified\S3_right_1.txt,46,54,48,-8
61,C:\Users\admin\Box\desktop\deidentified\S3_right_1.txt,55,61,9,-6
62,C:\Users\admin\Box\desktop\deidentified\S3_right_1.txt,0,0,-55,0
63,C:\Users\admin\Box\desktop\deidentified\S3_right_1.txt,-17,-29,-17,12
64,C:\Users\admin\Box\desktop\deidentified\S3_right_1.txt,39,49,56,-10
65,C:\Users\admin\Box\desktop\deidentified\S3_right_1.txt,-72,-58,69,-14
66,C:\Users\admin\Box\desktop\deidentified\S3_right_1.txt,-46,-54,26,8
67,C:\Users\admin\Box\desktop\deidentified\S3_right_1.txt,65,65,-69,0
68,C:\Users\admin\Box\desktop\deidentified\S3_right_1.txt,62,49,-3,13
69,C:\Users\admin\Box\desktop\deidentified\S3_right_1.txt,-69,-65,49,-4
70,C:\Users\admin\Box\desktop\deidentified\S3_right_1.txt,50,52,-61,-2
71,C:\Users\admin\Box\desktop\deidentified\S3_right_1.txt,20,24,-30,-4
72,C:\Users\admin\Box\desktop\deidentified\S3_right_1.txt,17,33,-3,-16
73,C:\Users\admin\Box\desktop\deidentified\S3_right_1.txt,-33,-32,-50,-1
74,C:\Users\admin\Box\desktop\deidentified\S3_right_1.txt,18,41,51,-23
75,C:\Users\admin\Box\desktop\deidentified\S3_right_1.txt,-88,-83,74,-5
76,C:\Users\admin\Box\desktop\deidentified\S3_right_1.txt,66,80,-26,-14
77,C:\Users\admin\Box\desktop\deidentified\S3_right_1.txt,-1,-5,-67,4
78,C:\Users\admin\Box\desktop\deidentified\S3_right_1.txt,-61,-49,-60,-12
79,C:\Users\admin\Box\desktop\deidentified\S3_right_1.txt,81,71,-38,10
80,C:\Users\admin\Box\desktop\deidentified\S3_right_1.txt,-88,86,11,6
81,C:\Users\admin\Box\desktop\deidentified\S3_right_1.txt,-20,-47,68,27
82,C:\Users\admin\Box\desktop\deidentified\S3_right_1.txt,56,70,76,-14
83,C:\Users\admin\Box\desktop\deidentified\S3_right_1.txt,-49,-62,75,13
84,C:\Users\admin\Box\desktop\deidentified\S3_right_1.txt,-42,-48,7,6
85,C:\Users\admin\Box\desktop\deidentified\S3_right_1.txt,47,51,89,-4
86,C:\Users\admin\Box\desktop\deidentified\S3_right_1.txt,-36,-36,-83,0
87,C:\Users\admin\Box\desktop\deidentified\S3_right_1.txt,-19,-22,17,3
88,C:\Users\admin\Box\desktop\deidentified\S3_right_1.txt,-84,-80,-65,-4
89,C:\Users\admin\Box\desktop\deidentified\S3_right_1.txt,66,74,-30,-8
