nStim;nBlock;nTrial;inducer;target;resp;rt;bar_start;t1;t2;ISI1;ISI2;block;delta_targ;delta_ind;obs;error;errorc;error_out_after;error_removed;block_start_index;rtc;outsubj
2;8;227;116;1;7;1.1089714000118;45;0.249975190294208;0.249961988767609;1.9997637620254;1.99976561666699;8;35;-65;12;6;7.62020905923345;0;0;0;1.1089714000118;0
2;8;228;180;79;72;1.25026669999352;78;0.249978677515173;0.24996382635436;2.00809302093694;2.00810397366877;8;-78;-79;12;-7;-5.37979094076655;0;0;0;1.25026669999352;0
1;8;229;NaN;58;65;1.70741450000787;59;0.249969177501043;0;1.9997657922795;0;8;21;NaN;12;7;8.62020905923345;0;0;0;1.70741450000787;0
1;8;230;NaN;56;65;1.55686100001913;168;0.249977603903972;0;1.99975872246432;0;8;2;NaN;12;9;10.6202090592334;0;0;0;1.55686100001913;0
1;8;231;NaN;90;81;1.40801810001722;61;0.249975162383635;0;1.99976300931303;0;8;-34;NaN;12;-9;-7.37979094076655;0;0;0;1.40801810001722;0
2;8;232;27;167;150;0.959020300011616;170;0.249981464352459;0.249968439544318;1.99975983373588;1.99976073761354;8;-77;40;12;-17;-15.3797909407666;0;0;0;0.959020300011616;0
1;8;233;NaN;77;54;1.85675730000366;123;0.249978994572302;0;2.0081031434238;0;8;90;NaN;12;-23;-21.3797909407666;0;0;0;1.85675730000366;0
1;8;234;NaN;6;14;1.55851940001594;114;0.24997598293703;0;1.99976051319391;0;8;71;NaN;12;8;9.62020905923345;0;0;0;1.55851940001594;0
2;8;235;127;168;157;2.1988749000011;162;0.249974779464537;0.249970482924255;1.99976342250011;2.00810458877822;8;18;-41;12;-11;-9.37979094076655;0;0;0;2.1988749000011;0
2;8;236;79;137;134;1.28308180000749;12;0.249983875575708;0.249976184859406;1.999758865888;1.99975662055658;8;31;-58;12;-3;-1.37979094076655;0;0;0;1.28308180000749;0
2;8;237;117;46;70;1.44182290000026;64;0.249979994550813;0.249974269769154;2.00809401710285;2.00809391512303;8;-89;71;12;24;25.6202090592334;0;0;0;1.44182290000026;0
2;8;238;81;112;111;1.34943129998283;167;0.249977834115271;0.24997097364394;1.99976027515368;2.00810015268507;8;-66;-31;12;-1;0.620209059233449;0;0;0;1.34943129998283;0
2;8;239;43;54;57;1.27565409999806;171;0.249977649218636;0.24997259999509;1.99975904883468;1.9997545054066;8;58;-11;12;3;4.62020905923345;0;0;0;1.27565409999806;0
2;8;240;2;142;141;1.52457750000758;70;0.249981020926498;0.249967756622937;2.00809227558784;1.99975717905909;8;-88;40;12;-1;0.620209059233449;0;0;0;1.52457750000758;0
1;9;241;NaN;116;130;2.15699160000077;23;0.249977449246217;0;2.00809456437128;0;9;26;NaN;12;14;NaN;0;0;1;2.15699160000077;0
2;9;242;99;137;139;1.24935860000551;42;0.249968390678987;0.249969398078974;1.99976443179185;1.99976042052731;9;-21;-38;12;2;3.62020905923345;0;0;0;1.24935860000551;0
2;9;243;139;88;76;2.174577400001;94;0.249979003856424;0.249966486851918;1.99975936394185;1.99976930540288;9;49;51;12;-12;-10.3797909407666;0;0;0;2.174577400001;0
2;9;244;12;52;51;1.70066079997923;142;0.249983207759215;0.249960230255965;1.99975979031296;1.99977032982861;9;36;-40;12;-1;0.620209059233449;0;0;0;1.70066079997923;0
1;9;245;NaN;67;52;1.49991169999703;12;0.249973964324454;0;2.00810734147672;0;9;-15;NaN;12;-15;-13.3797909407666;0;0;0;1.49991169999703;0
2;9;246;148;41;38;2.08296349999728;134;0.249976475577569;0.249971356621245;1.99975844883011;1.99976189029985;9;26;-73;12;-3;-1.37979094076655;0;0;0;2.08296349999728;0
2;9;247;174;112;111;1.34980389999691;36;0.24997564725345;0.249971111217747;1.99976352442172;1.99975455077947;9;-71;62;12;-1;0.620209059233449;0;0;0;1.34980389999691;0
1;9;248;NaN;98;101;1.28319489999558;127;0.249976638006046;0;2.00810001316131;0;9;14;NaN;12;3;4.62020905923345;0;0;0;1.28319489999558;0
2;9;249;113;30;29;1.34227829999872;80;0.249980379478075;0.24996041317354;1.99975830345647;1.99976870542741;9;68;83;12;-1;0.620209059233449;0;0;0;1.34227829999872;0
2;9;250;138;63;50;0.825278599979356;50;0.249980979453539;0.249975911225192;1.99975650155102;2.00810741705936;9;-33;75;12;-13;-11.3797909407666;0;0;0;0.825278599979356;0
1;9;251;NaN;126;110;2.1488943999866;42;0.249974336038576;0;2.00810581512633;0;9;-63;NaN;12;-16;-14.3797909407666;0;0;0;2.1488943999866;0
2;9;252;80;86;75;1.12539760000072;85;0.249977755040163;0.249967028299579;1.99976284883451;2.00809612631565;9;40;-6;12;-11;-9.37979094076655;0;0;0;1.12539760000072;0
2;9;253;69;20;15;1.11618969999836;53;0.249976284889271;0.24997612828156;1.99976265465375;1.99975230736891;9;66;49;12;-5;-3.37979094076655;0;0;0;1.11618969999836;0
2;9;254;155;90;94;1.63393650000216;80;0.249970155447954;0.249966345349094;1.99976162053645;1.99975569921662;9;-70;65;12;4;5.62020905923345;0;0;0;1.63393650000216;0
2;9;255;109;59;55;0.608691600005841;55;0.249970319011481;0.24995875658351;2.0081002585066;2.00810225657187;9;31;50;12;-4;-2.37979094076655;0;0;0;0.608691600005841;0
1;9;256;NaN;30;12;1.29166349998559;13;0.249981332162861;0;2.00809709806344;0;9;29;NaN;12;-18;-16.3797909407666;0;0;0;1.29166349998559;0
2;9;257;155;62;58;1.49132860000827;24;0.24998531510937;0.249961460474879;1.99975898489356;2.00810948683647;9;-32;-87;12;-4;-2.37979094076655;0;0;0;1.49132860000827;0
1;9;258;NaN;81;55;2.840675799991;97;0.249977277533617;0;1.99975432053907;0;9;-19;NaN;12;-26;-24.3797909407666;0;0;0;2.840675799991;0
1;9;259;NaN;98;103;1.67474159999983;63;0.249969226366375;0;2.00810110583552;0;9;-17;NaN;12;5;6.62020905923345;0;0;0;1.67474159999983;0
1;9;260;NaN;138;128;1.61401379999006;80;0.249967243435094;0;2.00810637365794;0;9;-40;NaN;12;-10;-8.37979094076655;0;0;0;1.61401379999006;0
2;9;261;10;24;46;1.44228839999414;0;0.249973592639435;0.24996631508111;2.00809744533035;1.99976306007011;9;-66;-14;12;22;23.6202090592334;0;0;0;1.44228839999414;0
1;9;262;NaN;90;104;1.20035769999959;72;0.249973164318362;0;1.99976476200391;0;9;-66;NaN;12;14;15.6202090592334;0;0;0;1.20035769999959;0
1;9;263;NaN;121;111;1.54903690001811;153;0.249972383317072;0;1.99975948643987;0;9;-31;NaN;12;-10;-8.37979094076655;0;0;0;1.54903690001811;0
1;9;264;NaN;65;70;1.45804360002512;24;0.249983423243975;0;1.99976024692296;0;9;56;NaN;12;5;6.62020905923345;0;0;0;1.45804360002512;0
1;9;265;NaN;165;136;2.02401890000328;78;0.249979977495968;0;2.00809944537468;0;9;80;NaN;12;-29;-27.3797909407666;0;0;0;2.02401890000328;0
2;9;266;40;88;92;1.5836381999834;153;0.249972424819134;0.249972167832311;2.00811018486274;2.00809743217542;9;77;-48;12;4;5.62020905923345;0;0;0;1.5836381999834;0
1;9;267;NaN;72;69;0.992171400022926;98;0.249978364328854;0;1.99976444689673;0;9;16;NaN;12;-3;-1.37979094076655;0;0;0;0.992171400022926;0
1;9;268;NaN;177;172;1.94144029999734;64;0.249976158549543;0;2.00809473215486;0;9;75;NaN;12;-5;-3.37979094076655;0;0;0;1.94144029999734;0
2;9;269;122;126;122;1.16695030001574;91;0.249979075568262;0.249970375589328;1.99976139032515;2.00809656974161;9;51;-4;12;-4;-2.37979094076655;0;0;0;1.16695030001574;0
1;9;270;NaN;48;61;0.925420700019458;61;0.249982022884069;0;1.9997546185914;0;9;78;NaN;12;13;14.6202090592334;0;0;0;0.925420700019458;0
2;10;271;140;168;160;1.34183120002854;51;0.249971982935676;0.249972437595716;1.99975445269956;1.99975588099915;10;60;-28;12;-8;NaN;0;0;1;1.34183120002854;0
2;10;272;178;23;25;1.50895590000437;101;0.249975234124577;0.249965117051033;1.99976096200407;1.99975984884077;10;-35;-25;12;2;3.62020905923345;0;0;0;1.50895590000437;0
1;10;273;NaN;71;39;1.62331359999371;96;0.24997811706271;0;2.00809500386822;0;10;-48;NaN;12;-32;NaN;0;1;0;NaN;0
1;10;274;NaN;125;142;1.60017099999823;92;0.249974409729475;0;1.99975788834854;0;10;-54;NaN;12;17;18.6202090592334;0;0;0;1.60017099999823;0
2;10;275;53;89;99;1.39221820002422;43;0.249978894571541;0.249969328287989;1.99975801858818;1.99976640348905;10;36;-36;12;10;11.6202090592334;0;0;0;1.39221820002422;0
2;10;276;122;150;138;1.23385019999114;9;0.249980936030624;0.249974873615429;1.99975622055354;1.99976382442401;10;-61;-28;12;-12;-10.3797909407666;0;0;0;1.23385019999114;0
1;10;277;NaN;130;112;1.05759250000119;127;0.249978509702487;0;1.99975862054271;0;10;20;NaN;12;-18;-16.3797909407666;0;0;0;1.05759250000119;0
2;10;278;2;8;10;1.29890069999965;71;0.249977781408234;0.249960781016853;1.99976129029528;2.00810097556678;10;-58;-6;12;2;3.62020905923345;0;0;0;1.29890069999965;0
1;10;279;NaN;113;110;1.67416739999317;8;0.249980922875693;0;1.99975966394413;0;10;75;NaN;12;-3;-1.37979094076655;0;0;0;1.67416739999317;0
1;10;280;NaN;90;88;2.70852569999988;128;0.24997534925933;0;1.99976386199705;0;10;23;NaN;12;-2;-0.379790940766551;0;0;0;2.70852569999988;0
2;10;281;63;132;129;1.18314289997215;1;0.249977096536895;0.24997450193041;1.99976317517576;1.99975829030154;10;-42;-69;12;-3;-1.37979094076655;0;0;0;1.18314289997215;0
2;10;282;147;146;126;1.23397359999944;179;0.249974451202434;0.249973341473378;1.9997640317597;1.99975284881657;10;-14;1;12;-20;-18.3797909407666;0;0;0;1.23397359999944;0
1;10;283;NaN;65;57;1.92423609999241;126;0.249976139923092;0;1.9997580620402;0;10;81;NaN;12;-8;-6.37979094076655;0;0;0;1.92423609999241;0
1;10;284;NaN;121;123;1.63307100001839;20;0.249982705805451;0;2.00809997171746;0;10;-56;NaN;12;2;3.62020905923345;0;0;0;1.63307100001839;0
2;10;285;3;21;37;1.09156430000439;9;0.24997913025436;0.249975411250489;1.99975312245078;1.9997586941754;10;-80;-18;12;16;17.6202090592334;0;0;0;1.09156430000439;0
2;10;286;66;168;170;1.68433910000022;61;0.249966952716932;0.249974656617269;2.00810759846354;1.99975786200957;10;33;78;12;2;3.62020905923345;0;0;0;1.68433910000022;0
2;10;287;164;26;21;1.35867990000406;54;0.24997887207428;0.249974298087182;1.99975614497089;2.00809882633621;10;-38;-42;12;-5;-3.37979094076655;0;0;0;1.35867990000406;0
1;10;288;NaN;99;120;1.4083951000066;102;0.249984653084539;0;1.99975865273154;0;10;-73;NaN;12;21;22.6202090592334;0;0;0;1.4083951000066;0
2;10;289;51;109;108;1.41698539999197;141;0.249969092634274;0.249967382929754;1.99976253369823;2.00809793022927;10;-10;-58;12;-1;0.620209059233449;0;0;0;1.41698539999197;0
1;10;290;NaN;88;81;3.16673560001072;68;0.249984922877047;0;1.99975639028708;0;10;21;NaN;12;-7;-5.37979094076655;0;0;0;3.16673560001072;0
1;10;291;NaN;175;160;1.9909820999892;82;0.249972873250954;0;1.99976550388965;0;10;-87;NaN;12;-15;-13.3797909407666;0;0;0;1.9909820999892;0
2;10;292;100;131;132;0.917337699997006;132;0.249975364335114;0.249970169737935;1.99976593177416;1.99975832444034;10;44;-31;12;1;2.62020905923345;0;0;0;0.917337699997006;0
1;10;293;NaN;140;130;1.40027359998203;49;0.249976960883942;0;1.99976690887706;0;10;-9;NaN;12;-10;-8.37979094076655;0;0;0;1.40027359998203;0
1;10;294;NaN;77;71;1.70759589999216;5;0.24997512093978;0;1.99976250543841;0;10;63;NaN;12;-6;-4.37979094076655;0;0;0;1.70759589999216;0
2;10;295;118;96;107;1.23294849999365;76;0.249973484867951;0.249965334107401;1.99976711318595;1.99976861514733;10;-19;22;12;11;12.6202090592334;0;0;0;1.23294849999365;0
2;10;296;31;8;17;1.33309710002504;179;0.249968173680827;0.249969143391354;1.99976658486412;1.99976831514505;10;88;23;12;9;10.6202090592334;0;0;0;1.33309710002504;0
2;10;297;22;161;148;1.28295120000257;81;0.249967134121107;0.249958230211632;1.99977494339691;1.9997693321784;10;27;41;12;-13;-11.3797909407666;0;0;0;1.28295120000257;0
1;10;298;NaN;125;136;1.99101260001771;68;0.249968286807416;0;1.99977356242016;0;10;36;NaN;12;11;12.6202090592334;0;0;0;1.99101260001771;0
1;10;299;NaN;56;51;1.09964529998251;68;0.249970979435602;0;1.99976871319814;0;10;69;NaN;12;-5;-3.37979094076655;0;0;0;1.09964529998251;0
1;10;300;NaN;65;60;1.76608239999041;138;0.249971117067616;0;1.99976185851847;0;10;-9;NaN;12;-5;-3.37979094076655;0;0;0;1.76608239999041;0
2;1;1;161;43;30;2.88221350000822;150;0.249977525149006;0.249970215372741;2.00809965032386;2.0080998748308;1;NaN;-62;13;-13;-12.9964912280702;NaN;0;0;2.88221350000822;0
1;1;2;NaN;95;110;3.09036240002024;25;0.249977520928951;0;2.00809568530531;0;1;-52;NaN;13;15;15.0035087719298;0;0;0;3.09036240002024;0
1;1;3;NaN;102;112;1.94155119999778;124;0.249975695100147;0;2.00810632581124;0;1;-7;NaN;13;10;10.0035087719298;0;0;0;1.94155119999778;0
2;1;4;170;171;164;2.71665940000094;44;0.249975635611918;0.249966365052387;2.0080980049388;2.00809922025655;1;-69;-1;13;-7;-6.99649122807018;0;0;0;2.71665940000094;0
1;1;5;NaN;176;168;4.71612180001102;72;0.249972695077304;0;2.00809217549977;0;1;-5;NaN;13;-8;-7.99649122807018;0;0;0;4.71612180001102;0
2;1;6;167;146;151;1.9489506999962;40;0.249978316016495;0.249966445437167;2.00810213497607;2.00809897485306;1;30;21;13;5;5.00350877192982;0;0;0;1.9489506999962;0
2;1;7;44;29;25;0.991987099987455;38;0.24997016438283;0.2499691650155;2.00810033630114;2.0080983650405;1;-63;15;13;-4;-3.99649122807018;0;0;0;0.991987099987455;0
1;1;8;NaN;82;34;1.57397430000128;73;0.249974939855747;0;2.00810442026705;0;1;-53;NaN;13;-48;NaN;0;1;0;NaN;0
1;1;9;NaN;150;157;2.67377320001833;129;0.249969006195897;0;2.00810000000638;0;1;-68;NaN;13;7;7.00350877192982;1;0;0;2.67377320001833;0
1;1;10;NaN;45;48;3.8649207999988;178;0.249966165691148;0;2.00810532519245;0;1;-75;NaN;13;3;3.00350877192982;0;0;0;3.8649207999988;0
2;1;11;14;113;129;1.50867730000755;109;0.249975895741954;0.249968995078234;2.00810363498749;2.00810236993129;1;-68;81;13;16;16.0035087719298;0;0;0;1.50867730000755;0
2;1;12;35;154;144;1.04909909999697;158;0.249978830717737;0.24997286501457;2.00809680490056;2.00809817484696;1;-41;61;13;-10;-9.99649122807017;0;0;0;1.04909909999697;0
2;1;13;25;11;12;1.70022090000566;66;0.24998299573781;0.249971295095747;2.00809315036167;2.00809476012364;1;-37;14;13;1;1.00350877192982;0;0;0;1.70022090000566;0
1;1;14;NaN;10;11;1.41671180000412;33;0.249981850996846;0;2.00809729509638;0;1;1;NaN;13;1;1.00350877192982;0;0;0;1.41671180000412;0
2;1;15;12;131;142;2.390954100003;28;0.249976135673933;0.249972499354044;2.00810083493707;2.00809841539012;1;59;61;13;11;11.0035087719298;0;0;0;2.390954100003;0
2;1;16;174;98;115;2.72506110000541;2;0.249981750996085;0.249974964361172;2.00810023985105;2.00809687058791;1;33;76;13;17;17.0035087719298;0;0;0;2.72506110000541;0
1;1;17;NaN;2;29;3.6982505999913;161;0.249972385936417;0;2.00810296504642;0;1;-84;NaN;13;27;NaN;0;1;0;NaN;0
2;1;18;151;147;141;1.61561440001242;48;0.249979950982379;0.249971355195157;2.00809800488059;2.00809003500035;1;35;4;13;-6;-5.99649122807018;0;0;0;1.61561440001242;0
2;1;19;48;150;155;1.6909702999983;86;0.249971641169395;0.24996403986006;2.00810760492459;2.00810588532477;1;-3;78;13;5;5.00350877192982;0;0;0;1.6909702999983;0
2;1;20;36;128;133;3.3988322999794;75;0.249979295767844;0.24997642938979;2.00809820488212;2.00810085030389;1;22;88;13;5;5.00350877192982;0;0;0;3.3988322999794;0
2;1;21;94;147;147;1.09101420000661;145;0.249978220934281;0.249977134983055;2.00809987550019;2.0080946496455;1;-19;-53;13;0;0.00350877192982456;0;0;0;1.09101420000661;0
2;1;22;147;180;0;2.12520029998268;27;0.24996781538357;0.249970574805047;2.00809313563514;2.00809673496406;1;-33;-33;13;0;0.00350877192982456;0;0;0;2.12520029998268;0
1;1;23;NaN;87;75;0.991609999997308;65;0.24998805031646;0;2.00808949017664;0;1;-87;NaN;13;-12;-11.9964912280702;0;0;0;0.991609999997308;0
1;1;24;NaN;67;59;5.62350350001361;9;0.2499716761522;0;2.00810127481236;0;1;20;NaN;13;-8;-7.99649122807018;0;0;0;5.62350350001361;0
1;1;25;NaN;120;145;4.00678939998033;2;0.249981480388669;0;2.00809956993908;0;1;-53;NaN;13;25;25.0035087719298;0;0;0;4.00678939998033;0
1;1;26;NaN;32;34;4.59032960000332;115;0.249976355902618;0;2.00809814967215;0;1;88;NaN;13;2;2.00350877192982;0;0;0;4.59032960000332;0
1;1;27;NaN;4;2;3.28298129999894;25;0.249978425825248;0;2.00809596505133;0;1;28;NaN;13;-2;-1.99649122807018;0;0;0;3.28298129999894;0
1;1;28;NaN;18;24;2.1998753999942;89;0.249977665691404;0;2.00809530488914;0;1;-14;NaN;13;6;6.00350877192982;0;0;0;2.1998753999942;0
2;1;29;175;79;68;2.25752440001816;31;0.249975050945068;0.249965295079164;2.00809847548953;2.00810585456202;1;-61;-84;13;-11;-10.9964912280702;0;0;0;2.25752440001816;0
1;1;30;NaN;141;142;1.81572109999252;124;0.249974905542331;0;2.0081020447833;0;1;-62;NaN;13;1;1.00350877192982;0;0;0;1.81572109999252;0
1;2;31;NaN;179;157;1.44146210001782;110;0.249979350948706;0;2.00809625035618;0;2;-38;NaN;13;-22;NaN;0;0;1;1.44146210001782;0
1;2;32;NaN;9;16;3.89858619999723;146;0.249976140534272;0;2.00809072516859;0;2;-10;NaN;13;7;7.00350877192982;0;0;0;3.89858619999723;0
2;2;33;131;161;151;1.7993774000206;42;0.249979125830578;0.249965795112075;2.00809342516004;2.00810601958074;2;28;-30;13;-10;-9.99649122807017;0;0;0;1.7993774000206;0
1;2;34;NaN;102;116;3.24039930000436;33;0.24997707613511;0;2.00809736503288;0;2;59;NaN;13;14;14.0035087719298;0;0;0;3.24039930000436;0
2;2;35;61;97;113;1.58270629998879;90;0.24998367059743;0.249971314682625;2.00809875523555;2.00809125034721;2;5;-36;13;16;16.0035087719298;0;0;0;1.58270629998879;0
1;2;36;NaN;84;66;3.25672589999158;144;0.249969720927766;0;2.00810468953568;0;2;13;NaN;13;-18;-17.9964912280702;0;0;0;3.25672589999158;0
1;2;37;NaN;63;45;2.74058409998543;170;0.249975905579049;0;2.00810581468977;0;2;21;NaN;13;-18;-17.9964912280702;0;0;0;2.74058409998543;0
1;2;38;NaN;134;144;5.55650949999108;38;0.249984205584042;0;2.00809409999056;0;2;-71;NaN;13;10;10.0035087719298;0;0;0;5.55650949999108;0
2;2;39;156;72;67;1.94927760001156;59;0.249968415329931;0.24997181474464;2.00810075525078;2.0081033797178;2;62;84;13;-5;-4.99649122807018;0;0;0;1.94927760001156;0
1;2;40;NaN;87;69;3.80681169999298;173;0.249981276137987;0;2.00810087480932;0;2;-15;NaN;13;-18;-17.9964912280702;0;0;0;3.80681169999298;0
1;2;41;NaN;96;99;3.09124370000791;176;0.249977339204634;0;2.00810705166077;0;2;-9;NaN;13;3;3.00350877192982;0;0;0;3.09124370000791;0
2;2;42;73;108;119;1.63233280001441;57;0.249971725803334;0.249972220277414;2.00810440981877;2.00809929019306;2;-12;-35;13;11;11.0035087719298;0;0;0;1.63233280001441;0
2;2;43;179;88;78;1.32396049998351;90;0.249984650348779;0.249970879754983;2.00809698039666;2.00809722024132;2;20;-89;13;-10;-9.99649122807017;0;0;0;1.32396049998351;0
1;2;44;NaN;101;101;1.54061840000213;52;0.249979360785801;0;2.00809592514997;0;2;-13;NaN;13;0;0.00350877192982456;0;0;0;1.54061840000213;0
2;2;45;57;157;162;2.45762650002143;39;0.249981381057296;0.249972725141561;2.00810106506106;2.00809583009686;2;-56;80;13;5;5.00350877192982;0;0;0;2.45762650002143;0
2;2;46;129;38;45;1.43357829999877;30;0.249977600673446;0.24996243006899;2.00809716506046;2.00810159998946;2;-61;-89;13;7;7.00350877192982;0;0;0;1.43357829999877;0
2;2;47;9;62;46;1.9160370999889;83;0.249981945438776;0.249975944752805;2.00810539085069;2.00810437975451;2;-24;-53;13;-16;-15.9964912280702;0;0;0;1.9160370999889;0
1;2;48;NaN;42;44;3.14880020002602;150;0.249978155246936;0;2.00810454538441;0;2;20;NaN;13;2;2.00350877192982;0;0;0;3.14880020002602;0
2;2;49;146;48;49;1.882603200007;129;0.249978890846251;0.249963825161103;2.00809860980371;2.00810453985468;2;-6;-82;13;1;1.00350877192982;0;0;0;1.882603200007;0
2;2;50;111;31;37;0.816984600009164;37;0.249974256556015;0.249966479721479;2.00810466503026;2.00810303495382;2;17;80;13;6;6.00350877192982;0;0;0;0.816984600009164;0
2;2;51;65;91;89;3.85009699998773;94;0.249976335617248;0.249977600004058;2.00809647483402;2.00809362516156;2;-60;-26;13;-2;-1.99649122807018;0;0;0;3.85009699998773;0
1;2;52;NaN;19;40;3.92431829997804;167;0.2499823650287;0;2.00809389378992;0;2;72;NaN;13;21;21.0035087719298;0;0;0;3.92431829997804;0
1;2;53;NaN;65;61;2.94138900001417;48;0.249969090189552;0;2.00809693496558;0;2;-46;NaN;13;-4;-3.99649122807018;0;0;0;2.94138900001417;0
2;2;54;157;130;144;3.34069189999718;77;0.249976741179125;0.249967655225191;2.00810170487966;2.00809979508631;2;-65;27;13;14;14.0035087719298;0;0;0;3.34069189999718;0
1;2;55;NaN;120;132;1.87393719999818;0;0.249980305583449;0;2.00809996010503;0;2;10;NaN;13;12;12.0035087719298;0;0;0;1.87393719999818;0
2;2;56;14;61;51;2.84189730000799;77;0.249980395106832;0.249969169934047;2.00809001043672;2.00809535459848;2;59;-47;13;-10;-9.99649122807017;0;0;0;2.84189730000799;0
2;2;57;138;27;24;2.16681759999483;66;0.24997316437657;0.249974634964019;2.00810932647437;2.0080944650399;2;34;-69;13;-3;-2.99649122807018;0;0;0;2.16681759999483;0
1;2;58;NaN;54;29;4.19874980000895;112;0.249978310457664;0;2.00810707974597;0;2;-27;NaN;13;-25;-24.9964912280702;0;0;0;4.19874980000895;0
1;2;59;NaN;111;130;3.61539570000605;69;0.249971619603457;0;2.00809966505039;0;2;-57;NaN;13;19;19.0035087719298;0;0;0;3.61539570000605;0
2;2;60;71;35;23;2.67414139999892;164;0.249982621549862;0.249969911790686;2.00808694280568;2.00810983983683;2;76;36;13;-12;-11.9964912280702;0;0;0;2.67414139999892;0
2;3;61;162;135;141;2.26678750000428;19;0.249975305545377;0.249967055249726;2.00809703988489;2.00810223497683;3;80;27;13;6;NaN;0;0;1;2.26678750000428;0
1;3;62;NaN;113;128;1.70675130002201;81;0.249973960773787;0;2.00810970555176;0;3;22;NaN;13;15;15.0035087719298;0;0;0;1.70675130002201;0
1;3;63;NaN;123;136;2.18272449998767;58;0.249960151006235;0;2.00809039999149;0;3;-10;NaN;13;13;13.0035087719298;0;0;0;2.18272449998767;0
2;3;64;30;170;155;1.60023300000466;109;0.249974703299813;0.24996899018879;2.00809457548894;2.00810244478635;3;-47;40;13;-15;-14.9964912280702;0;0;0;1.60023300000466;0
2;3;65;71;121;128;1.09186850002152;144;0.249977001309162;0.249966974835843;2.00810033496236;2.00809742027195;3;49;-50;13;7;7.00350877192982;0;0;0;1.09186850002152;0
